Ano,Código_IBGE,Magreza_total_%
2022,1500859,5.55
2022,1500909,3.87
2022,1500958,3.41
2022,1501006,4.31
2022,1501105,2.41
2022,1501204,3.5
2022,1501253,3.15
2022,1501303,3.13
2022,1501402,4.55
2022,1501451,4.29
2022,1501501,4.1
2022,1501576,5.73
2022,1501600,4.05
2022,1501709,3.96
2022,1501725,5.26
2022,1501758,4.6
2022,1501782,6.2299999999999995
2022,1501808,1.9
2022,1501907,3.11
2022,1502004,2.88
2022,1501956,3.34
2022,1502103,3.25
2022,1502152,4.1
2022,1502202,3.7300000000000004
2022,1502301,3.98
2022,1502400,4.41
2022,1502509,3.98
2022,1502608,4.68
2022,1502707,6.05
2022,1502756,2.9000000000000004
2022,1502764,3.15
2022,1502772,3.85
2022,1502806,1.9
2022,1502855,4.48
2022,1502905,4.71
2022,1502939,7.32
2022,1502954,4.49
2022,1503002,3.44
2022,1503044,6.16
2022,1503077,2.7800000000000002
2022,1503093,3.7800000000000002
2022,1503101,2.18
2022,1503200,3.56
2022,1503309,2.8200000000000003
2022,1503408,3.29
2022,1503457,8.11
2022,1503507,3.53
2022,1503606,4.79
2022,1503705,4.15
2022,1503754,3.36
2022,1503804,5.3
2022,1503903,4.42
2022,1504000,2.23
2022,1504059,3.18
2022,1504109,3.2800000000000002
2022,1504208,5.78
2022,1504307,4.82
2022,1504406,5.66
2022,1504422,4.96
2022,1504455,3.59
2022,1504505,2.62
2022,1504604,3.4299999999999997
2022,1504703,3.2800000000000002
2022,1504752,5.83
2022,1504802,4.08
2022,1504901,1.88
2022,1504950,2.76
2022,1504976,4.8
2022,1505007,3.7700000000000005
2022,1505031,2.6500000000000004
2022,1505064,4.16
2022,1505106,3.71
2022,1505205,5.14
2022,1505304,4.52
2022,1505403,2.63
2022,1505437,5.48
2022,1505486,4.15
2022,1505494,5.21
2022,1505502,2.59
2022,1505536,5.23
2022,1505551,4.03
2022,1505601,4.800000000000001
2022,1505635,5.0
2022,1505650,4.75
2022,1505700,3.29
2022,1505809,2.09
2022,1505908,3.99
2022,1506005,3.2300000000000004
2022,1506104,4.26
2022,1506112,3.2199999999999998
2022,1506138,4.21
2022,1506161,4.22
2022,1506187,4.61
2022,1506195,5.140000000000001
2022,1506203,3.4400000000000004
2022,1506302,3.59
2022,1506351,5.03
2022,1506401,4.42
2022,1506500,3.4
2022,1506559,3.46
2022,1506583,4.82
2022,1506609,3.96
2022,1506708,4.1
2022,1506807,5.0200000000000005
2022,1506906,4.06
2022,1507003,3.89
2022,1507102,4.63
2022,1507151,4.8
2022,1507201,3.9
2022,1507300,5.31
2022,1507409,4.3
2022,1507458,5.77
2022,1507466,4.22
2022,1507474,3.5
2022,1507508,7.06
2022,1507607,3.87
2022,1507706,1.82
2022,1507755,1.3
2022,1507805,4.14
2022,1507904,3.45
2022,1507953,5.14
2022,1507961,4.37
2022,1507979,3.66
2022,1508001,5.84
2022,1508035,4.08
2022,1508050,3.96
2022,1508084,4.29
2022,1508100,5.69
2022,1508126,4.61
2022,1508159,3.42
2022,1508209,3.0599999999999996
2022,1508308,3.29
2022,1508357,3.81
2022,1508407,5.74
2022,1100015,4.92
2022,1100379,3.67
2022,1100403,7.01
2022,1100346,4.51
2022,1100023,4.53
2022,1100452,6.18
2022,1100031,1.96
2022,1100601,6.1899999999999995
2022,1100049,4.359999999999999
2022,1100700,3.06
2022,1100809,4.4
2022,1100908,7.38
2022,1100056,5.15
2022,1100924,3.8600000000000003
2022,1100064,4.279999999999999
2022,1100072,3.66
2022,1100080,5.91
2022,1100940,3.5700000000000003
2022,1100098,4.19
2022,1101005,4.23
2022,1100106,4.19
2022,1101104,2.6
2022,1100114,4.62
2022,1100122,4.33
2022,1100130,4.29
2022,1101203,4.47
2022,1101302,6.66
2022,1101401,3.22
2022,1100148,5.19
2022,1100338,3.6
2022,1101435,4.38
2022,1100502,5.970000000000001
2022,1100155,3.6500000000000004
2022,1101450,3.72
2022,1100189,4.36
2022,1101468,0.69
2022,1100205,4.37
2022,1100254,5.48
2022,1101476,1.32
2022,1100262,4.77
2022,1100288,5.41
2022,1100296,5.680000000000001
2022,1101484,2.99
2022,1101492,5.58
2022,1100320,3.29
2022,1101500,5.029999999999999
2022,1101559,8.45
2022,1101609,5.66
2022,1101708,4.7700000000000005
2022,1101757,6.84
2022,1101807,6.63
2022,1100304,3.97
2022,1400050,3.36
2022,1400027,2.54
2022,1400100,3.4799999999999995
2022,1400159,2.1
2022,1400175,3.3200000000000003
2022,1400209,2.9
2022,1400233,3.25
2022,1400282,0.0
2022,1400308,4.79
2022,1400407,2.0
2022,1400456,0.89
2022,1400472,3.87
2022,1400506,5.140000000000001
2022,1400605,4.4
2022,1400704,1.0
2022,1700251,2.54
2022,1700301,5.140000000000001
2022,1700350,5.93
2022,1700400,3.03
2022,1700707,3.2
2022,1701002,5.34
2022,1701051,5.35
2022,1701101,4.91
2022,1701309,5.140000000000001
2022,1701903,2.9799999999999995
2022,1702000,4.58
2022,1702109,4.76
2022,1702158,5.2
2022,1702208,7.52
2022,1702307,6.1899999999999995
2022,1702406,6.76
2022,1702554,7.46
2022,1702703,5.359999999999999
2022,1702901,6.6
2022,1703008,5.51
2022,1703057,3.7199999999999998
2022,1703073,4.68
2022,1703107,4.75
2022,1703206,6.91
2022,1501576,3.76
2022,1703602,4.76
2022,1703701,6.779999999999999
2022,1703800,6.63
2022,1703826,7.199999999999999
2022,1703842,4.69
2022,1703867,8.14
2022,1703883,5.25
2022,1703891,4.45
2022,1703909,5.0
2022,1704105,3.0
2022,1705102,3.91
2022,1704600,5.130000000000001
2022,1705508,4.86
2022,1716703,4.050000000000001
2022,1705557,3.3400000000000003
2022,1705607,6.9399999999999995
2022,1706001,7.08
2022,1706100,4.82
2022,1706258,6.66
2022,1706506,2.96
2022,1707009,5.2
2022,1707108,4.73
2022,1707207,5.36
2022,1707306,2.45
2022,1707405,3.63
2022,1707553,1.96
2022,1707652,3.93
2022,1707702,5.33
2022,1708205,3.29
2022,1708254,6.52
2022,1708304,3.27
2022,1709005,4.11
2022,1709302,4.76
2022,1709500,5.890000000000001
2022,1709807,2.14
2022,1710508,4.46
2022,1710706,5.029999999999999
2022,1710904,3.29
2022,1711100,4.14
2022,1711506,3.46
2022,1711803,4.14
2022,1711902,3.62
2022,1711951,5.359999999999999
2022,1712009,7.14
2022,1712157,3.5
2022,1712405,7.2
2022,1712454,4.45
2022,1712504,3.64
2022,1712702,3.8200000000000003
2022,1712801,6.02
2022,1713205,5.43
2022,1713304,3.66
2022,1713601,4.92
2022,1713700,3.2
2022,1713957,4.0600000000000005
2022,1714203,3.89
2022,1714302,7.12
2022,1714880,5.08
2022,1715002,7.220000000000001
2022,1715101,3.87
2022,1715150,8.07
2022,1715259,5.81
2022,1715507,4.41
2022,1721000,5.25
2022,1715705,5.790000000000001
2022,1713809,4.11
2022,1715754,4.7
2022,1716109,4.27
2022,1716208,5.15
2022,1505551,2.74
2022,1716505,2.99
2022,1716604,2.39
2022,1716653,4.6
2022,1717008,4.63
2022,1717206,5.1499999999999995
2022,1717503,3.51
2022,1717800,6.3100000000000005
2022,1717909,5.640000000000001
2022,1718006,4.87
2022,1718204,4.62
2022,1718303,5.88
2022,1718402,4.98
2022,1718451,3.7800000000000002
2022,1718501,7.04
2022,1718550,6.53
2022,1718659,1.16
2022,1718709,4.47
2022,1718758,5.99
2022,1718808,6.26
2022,1718840,6.07
2022,1718865,5.15
2022,1718881,3.9699999999999998
2022,1718899,5.8100000000000005
2022,1718907,6.52
2022,1719004,4.99
2022,1720002,3.4
2022,1720101,7.529999999999999
2022,1720150,6.05
2022,1720200,5.199999999999999
2022,1720259,3.23
2022,1720309,5.050000000000001
2022,1720499,3.07
2022,1720655,3.84
2022,1720804,6.6
2022,1720853,5.49
2022,1720903,4.17
2022,1720937,0.0
2022,1720978,3.21
2022,1721109,2.2
2022,1721208,5.859999999999999
2022,1721257,4.390000000000001
2022,1721307,6.359999999999999
2022,1722081,5.37
2022,1722107,4.16
2022,3200102,4.87
2022,3200169,5.040000000000001
2022,3200136,4.64
2022,3200201,4.970000000000001
2022,3200300,2.85
2022,3200359,8.93
2022,3200409,4.0
2022,3200508,5.0
2022,3200607,3.9400000000000004
2022,3200706,3.43
2022,3200805,3.1500000000000004
2022,3200904,5.84
2022,3107109,3.4799999999999995
2022,3201100,3.23
2022,3201159,1.87
2022,3201209,3.72
2022,3201308,4.57
2022,3201407,5.38
2022,3201506,3.3
2022,3201605,3.54
2022,3201704,0.0
2022,3201803,3.45
2022,3201902,4.19
2022,3202009,3.47
2022,3202108,4.58
2022,3202207,1.23
2022,3202256,1.48
2022,3202306,3.4
2022,3202405,6.29
2022,3202454,1.1099999999999999
2022,3202504,0.35
2022,3202553,4.59
2022,3202603,1.05
2022,3202652,2.34
2022,3202702,5.01
2022,3202801,1.18
2022,3202900,1.56
2022,3203007,3.58
2022,3203056,3.16
2022,3203106,4.94
2022,3203130,4.71
2022,3203163,4.17
2022,3203205,3.0
2022,3203304,0.0
2022,3203320,3.81
2022,3203346,4.2
2022,3203353,3.4699999999999998
2022,3203403,4.33
2022,3203502,3.02
2022,3203601,4.25
2022,3203700,4.79
2022,3203809,3.09
2022,3203908,4.6000000000000005
2022,3204005,3.87
2022,3204054,3.5
2022,3204104,8.34
2022,3204203,5.31
2022,3204252,3.36
2022,1718402,1.92
2022,3204351,4.18
2022,3204401,3.44
2022,3204500,4.76
2022,3204559,3.08
2022,3204609,3.7199999999999998
2022,3204658,0.0
2022,3204708,3.06
2022,3204807,2.6399999999999997
2022,3204906,3.9099999999999997
2022,3204955,3.61
2022,3205002,3.99
2022,3205010,2.79
2022,3205036,1.91
2022,3205069,4.84
2022,2112803,4.34
2022,3205150,7.859999999999999
2022,3205176,2.6399999999999997
2022,3205200,3.55
2022,3205309,4.91
2022,3100104,2.7
2022,3100203,4.9
2022,3100302,4.58
2022,3100401,3.55
2022,3100500,2.71
2022,3100609,3.72
2022,3100708,4.9
2022,3100807,1.52
2022,3100906,4.2299999999999995
2022,3101003,5.01
2022,3101102,5.34
2022,3101201,4.0
2022,3101300,2.28
2022,3101409,1.6600000000000001
2022,3101508,3.27
2022,3101607,3.8200000000000003
2022,3101631,3.46
2022,3101706,5.880000000000001
2022,3101805,0.42
2022,3101904,3.46
2022,3102001,4.2700000000000005
2022,3102050,6.18
2022,3153509,2.8899999999999997
2022,3102100,3.71
2022,3102209,4.89
2022,3102308,3.98
2022,3102407,3.2600000000000002
2022,3102506,3.69
2022,3102605,2.5
2022,3102803,5.24
2022,3102852,8.15
2022,3102902,3.87
2022,3103009,4.4399999999999995
2022,3103108,3.45
2022,3103207,7.87
2022,3103306,4.8100000000000005
2022,3103405,4.75
2022,3103504,4.06
2022,3103603,4.84
2022,3103702,4.5600000000000005
2022,3103751,3.69
2022,3103801,2.8200000000000003
2022,3103900,5.380000000000001
2022,3104007,5.38
2022,3104106,2.8699999999999997
2022,3104205,3.5999999999999996
2022,3104304,3.21
2022,3104403,6.1
2022,3104452,1.96
2022,3104502,5.01
2022,3104601,3.04
2022,3104700,4.9399999999999995
2022,3104809,5.4399999999999995
2022,3104908,4.15
2022,3105004,5.9799999999999995
2022,3105103,1.98
2022,3105202,4.0
2022,3105301,4.59
2022,3105400,3.5500000000000003
2022,3105509,2.58
2022,3105608,5.43
2022,3105707,3.14
2022,3105905,5.0200000000000005
2022,3106002,4.640000000000001
2022,3106101,5.96
2022,3106200,4.5200000000000005
2022,3106309,4.82
2022,3106408,6.33
2022,3106507,3.2800000000000002
2022,3106655,5.12
2022,3106606,3.9
2022,3106705,4.84
2022,3106804,3.92
2022,3106903,3.8200000000000003
2022,3107000,6.37
2022,3107109,2.89
2022,3107208,4.55
2022,3107307,1.04
2022,3107406,3.2
2022,3107505,5.19
2022,3107604,1.8900000000000001
2022,3107703,10.0
2022,3107802,3.79
2022,3107901,2.45
2022,2502300,4.46
2022,1400159,4.9
2022,3108206,4.76
2022,3108255,6.59
2022,3108305,3.71
2022,3108404,2.05
2022,3108503,5.16
2022,3108701,5.21
2022,3108552,3.9299999999999997
2022,3108602,4.87
2022,3108800,3.76
2022,3108909,3.61
2022,3109006,4.1899999999999995
2022,3109105,4.0
2022,3109204,7.720000000000001
2022,3109253,3.4099999999999997
2022,1100452,3.8899999999999997
2022,3109402,4.41
2022,3109451,4.32
2022,3109501,1.54
2022,3109600,5.03
2022,3109709,3.6799999999999997
2022,3102704,3.81
2022,3109808,1.89
2022,3109907,5.21
2022,3110004,4.3
2022,3110103,6.86
2022,3110202,6.5
2022,3110301,1.5
2022,3110400,2.63
2022,3110509,4.0
2022,3110608,2.48
2022,3110707,2.53
2022,3110806,4.76
2022,3110905,3.64
2022,2701357,2.63
2022,3111101,2.78
2022,3111150,3.5
2022,3111200,4.41
2022,3111309,3.08
2022,3111408,5.2299999999999995
2022,3111507,3.65
2022,3111606,2.52
2022,3111903,3.42
2022,3111705,5.77
2022,2906105,4.23
2022,2906501,3.74
2022,3112059,2.82
2022,3112109,4.77
2022,3112208,4.72
2022,3112307,6.11
2022,3112406,2.9299999999999997
2022,3112505,2.4899999999999998
2022,3112604,6.609999999999999
2022,3112653,4.6499999999999995
2022,3112703,3.48
2022,3112802,3.6199999999999997
2022,3112901,3.9400000000000004
2022,3113008,3.25
2022,3113107,4.86
2022,3113206,3.4299999999999997
2022,3113305,4.67
2022,3113404,4.65
2022,3113503,4.58
2022,3113602,1.79
2022,3113701,4.77
2022,3113800,0.0
2022,3113909,1.2
2022,3114006,3.13
2022,3114105,3.58
2022,3114204,5.36
2022,3114303,3.51
2022,3114402,2.34
2022,3114501,4.98
2022,3114550,4.1899999999999995
2022,3114600,4.140000000000001
2022,3114709,6.43
2022,3114808,3.21
2022,3114907,1.79
2022,3115003,3.37
2022,3115102,3.95
2022,3115300,3.2600000000000002
2022,3115359,4.71
2022,3115409,4.35
2022,3115458,3.56
2022,3115474,5.8
2022,3115508,2.69
2022,3115607,6.09
2022,3115706,3.21
2022,3115805,5.01
2022,3115904,5.43
2022,3116001,2.58
2022,3116100,5.04
2022,3116159,5.430000000000001
2022,3116209,3.7800000000000002
2022,3116308,3.0199999999999996
2022,3116407,5.25
2022,3116506,2.8
2022,3116605,4.02
2022,3116704,4.39
2022,3116803,2.85
2022,3116902,3.29
2022,3117009,7.58
2022,3117108,6.619999999999999
2022,3115201,2.15
2022,3117306,3.56
2022,3117207,4.0
2022,3117405,5.09
2022,3117504,3.67
2022,3117603,2.92
2022,3117702,6.57
2022,3117801,3.54
2022,3117836,5.359999999999999
2022,3117876,3.83
2022,3117900,4.11
2022,3118007,3.41
2022,3118106,3.66
2022,3118205,3.24
2022,3118304,4.08
2022,3118403,5.07
2022,3118502,1.27
2022,3118601,4.28
2022,3118700,3.18
2022,3118809,5.24
2022,3118908,6.51
2022,3119005,1.59
2022,3119104,4.74
2022,3119203,4.23
2022,3119302,7.25
2022,3119401,3.17
2022,3119500,4.13
2022,3119609,4.76
2022,3119708,22.65
2022,3119807,3.3200000000000003
2022,3119906,5.8
2022,3119955,3.75
2022,3120003,8.0
2022,3120102,5.69
2022,3120151,4.82
2022,3120201,2.98
2022,3120300,3.23
2022,3120409,3.1300000000000003
2022,3120508,3.28
2022,3120607,6.4
2022,3120706,3.7
2022,3120805,3.24
2022,3120839,4.71
2022,3120870,5.459999999999999
2022,3120904,4.9
2022,3121001,3.21
2022,3121100,3.67
2022,3121209,3.72
2022,3121258,2.91
2022,3121308,1.56
2022,3121407,4.63
2022,3121506,3.86
2022,3121605,4.65
2022,3121704,4.63
2022,3121803,4.550000000000001
2022,3121902,2.13
2022,3122009,3.91
2022,3122108,4.819999999999999
2022,3122207,3.8099999999999996
2022,3122306,5.32
2022,3122355,5.21
2022,3122405,5.58
2022,3122454,3.5900000000000003
2022,3122470,6.93
2022,3122504,3.7299999999999995
2022,3122603,3.96
2022,3122702,4.17
2022,3122801,4.48
2022,3122900,5.17
2022,3123007,6.77
2022,3123106,7.28
2022,3123205,4.04
2022,3123304,2.98
2022,3123403,2.6
2022,3123502,8.97
2022,3123528,4.29
2022,3123601,2.52
2022,3123700,4.18
2022,3123809,5.050000000000001
2022,3123858,3.6799999999999997
2022,3123908,3.52
2022,3124005,3.84
2022,3124104,8.76
2022,3124203,4.1
2022,3124302,5.029999999999999
2022,3124401,2.43
2022,3124500,3.14
2022,3124609,5.680000000000001
2022,3124708,3.05
2022,3124807,4.94
2022,3124906,4.67
2022,3125002,2.04
2022,3125101,3.01
2022,3125200,4.72
2022,3125309,6.710000000000001
2022,3125408,5.96
2022,3125606,5.02
2022,3125705,4.32
2022,3125804,2.39
2022,3125903,3.18
2022,3125952,2.62
2022,3126000,3.61
2022,3126109,4.13
2022,3126208,4.11
2022,3126307,1.6800000000000002
2022,3126406,3.3600000000000003
2022,3126505,4.55
2022,3126604,4.43
2022,3126703,5.17
2022,3126752,5.52
2022,3126802,4.21
2022,3126901,5.26
2022,3126950,3.44
2022,3127008,5.31
2022,3127057,4.78
2022,3127073,4.59
2022,3127107,4.4
2022,3127206,3.74
2022,3127305,6.890000000000001
2022,3127339,5.77
2022,3127354,5.0200000000000005
2022,3127370,1.08
2022,2606200,3.9
2022,3127404,3.4000000000000004
2022,3127503,3.26
2022,3127602,5.45
2022,3127701,5.0
2022,3127800,4.86
2022,3127909,4.32
2022,3128006,4.19
2022,3128105,3.33
2022,3128204,3.7199999999999998
2022,3128253,2.48
2022,3128303,3.7
2022,3128402,5.19
2022,3128501,5.05
2022,3128600,3.33
2022,3128709,4.24
2022,3128808,2.9
2022,3128907,4.22
2022,3129004,2.89
2022,3129103,3.5999999999999996
2022,3129202,2.67
2022,3129301,3.0300000000000002
2022,3129400,5.43
2022,3129509,4.34
2022,3129608,4.98
2022,3129657,5.58
2022,3129707,3.9699999999999998
2022,3129806,3.88
2022,3129905,1.3800000000000001
2022,3130002,6.63
2022,3130051,4.37
2022,3130101,1.8
2022,3130200,3.7300000000000004
2022,3130309,3.66
2022,3130408,3.07
2022,3130507,3.5999999999999996
2022,3130556,4.7
2022,3130606,3.87
2022,3130655,5.21
2022,3130705,4.0
2022,3130804,6.82
2022,3130903,3.15
2022,3131000,4.7
2022,3131109,3.5100000000000002
2022,3131158,6.640000000000001
2022,3131208,3.9299999999999997
2022,3131307,3.28
2022,3131406,4.83
2022,3131505,4.22
2022,3131604,2.19
2022,3131703,5.23
2022,3131802,6.0600000000000005
2022,3131901,4.33
2022,3132008,5.33
2022,3132107,4.89
2022,3132206,2.83
2022,3132305,6.8100000000000005
2022,3132404,3.83
2022,3132503,3.7300000000000004
2022,3132602,2.5
2022,3132701,4.43
2022,3132800,0.0
2022,3132909,1.96
2022,3133006,2.28
2022,3133105,4.11
2022,3133204,5.2299999999999995
2022,3133303,5.5
2022,3133402,6.32
2022,3133501,13.35
2022,3133600,2.02
2022,3133709,4.24
2022,3133758,4.65
2022,3133808,4.72
2022,3133907,2.82
2022,3134004,6.84
2022,3134103,2.64
2022,3134202,4.4
2022,3134301,4.39
2022,3134400,5.72
2022,3134509,10.97
2022,3134608,4.03
2022,3134707,2.8299999999999996
2022,3134806,1.4
2022,3134905,3.95
2022,3135001,4.67
2022,3135050,4.41
2022,3135076,3.54
2022,3135100,4.88
2022,3135209,6.29
2022,3135308,4.17
2022,3135357,4.3
2022,3135407,3.92
2022,3135456,7.74
2022,3135506,2.96
2022,3135605,4.930000000000001
2022,3135704,5.279999999999999
2022,3135803,4.55
2022,3135902,4.46
2022,3136009,5.17
2022,3136108,3.08
2022,3136207,5.54
2022,3136306,4.76
2022,3136405,6.29
2022,3136504,5.96
2022,3136520,3.06
2022,3136553,2.67
2022,3136579,5.959999999999999
2022,3136652,4.54
2022,3136702,3.8
2022,3136801,2.47
2022,3136900,3.51
2022,3136959,5.6899999999999995
2022,3137007,4.89
2022,3137106,3.0
2022,3137205,4.54
2022,3137304,5.3100000000000005
2022,3137403,4.02
2022,3137502,2.3
2022,2608750,2.76
2022,3137601,4.59
2022,3137700,3.1599999999999997
2022,3137809,2.8600000000000003
2022,3137908,3.41
2022,3138005,4.06
2022,3138104,5.33
2022,3138203,4.9399999999999995
2022,3138302,3.55
2022,3138351,5.550000000000001
2022,3138401,3.83
2022,3138500,3.46
2022,3138609,5.18
2022,3138625,3.97
2022,3138658,5.68
2022,3138674,5.01
2022,3138682,7.39
2022,3138708,5.550000000000001
2022,3138807,2.8
2022,3138906,4.78
2022,3139003,2.63
2022,3139102,7.63
2022,3139201,7.0200000000000005
2022,3139250,5.88
2022,3139300,6.43
2022,3139409,4.57
2022,3139508,4.279999999999999
2022,3139607,1.85
2022,3139805,2.82
2022,3139706,3.3000000000000003
2022,3139904,3.9899999999999998
2022,3140001,3.64
2022,3140100,6.0
2022,3140159,5.4799999999999995
2022,3140209,5.08
2022,3140308,3.53
2022,3140407,6.98
2022,3140506,3.54
2022,3140530,2.29
2022,3140555,4.779999999999999
2022,3140605,5.13
2022,3140704,6.19
2022,3171501,4.7299999999999995
2022,3140803,2.32
2022,3140852,7.32
2022,3140902,4.02
2022,3141009,4.84
2022,3141108,7.1899999999999995
2022,3141207,5.78
2022,3141306,1.71
2022,3141405,4.9
2022,3141504,7.790000000000001
2022,3141603,4.41
2022,3141702,6.06
2022,3141801,5.3500000000000005
2022,3141900,4.38
2022,3142007,6.119999999999999
2022,3142106,2.79
2022,3142205,4.22
2022,3142254,5.180000000000001
2022,3142304,3.35
2022,3142403,2.08
2022,3142502,6.0
2022,3142601,2.0
2022,3142700,5.91
2022,3142809,4.38
2022,3142908,4.79
2022,3143005,3.29
2022,3143104,4.4
2022,3143153,3.4299999999999997
2022,3143203,3.35
2022,3143401,8.280000000000001
2022,3143302,5.16
2022,3143450,6.68
2022,3143500,5.23
2022,3143609,7.46
2022,3143708,2.74
2022,3143807,3.62
2022,3143906,5.04
2022,3144003,3.96
2022,3144102,3.45
2022,3144201,7.77
2022,3144300,2.98
2022,3144359,4.68
2022,3144375,3.81
2022,3144409,4.12
2022,3144508,5.140000000000001
2022,3144607,4.18
2022,3144656,5.03
2022,3144672,2.5700000000000003
2022,3144706,5.43
2022,3144805,3.31
2022,3144904,7.29
2022,3145000,4.28
2022,3145059,6.460000000000001
2022,3145109,3.4000000000000004
2022,3145208,4.19
2022,1101435,3.55
2022,3145307,4.82
2022,3145356,3.64
2022,3145372,4.5
2022,3145406,2.91
2022,3145455,4.28
2022,3145505,0.91
2022,3145604,3.4800000000000004
2022,3145703,6.29
2022,3145802,2.84
2022,3145851,5.9799999999999995
2022,3145877,7.12
2022,2408508,5.029999999999999
2022,3146008,2.96
2022,3146107,4.15
2022,3146206,6.65
2022,3146255,5.33
2022,3146305,5.1000000000000005
2022,3146552,6.699999999999999
2022,3146404,3.62
2022,3146503,2.21
2022,3146602,3.26
2022,3146701,0.34
2022,3146750,3.7
2022,3146909,4.62
2022,3147105,4.23
2022,3147006,4.09
2022,3147204,4.3
2022,3147303,2.74
2022,3147402,6.08
2022,3147600,1.87
2022,3147709,7.65
2022,3147808,4.51
2022,3147501,0.0
2022,3147907,4.5600000000000005
2022,3147956,3.88
2022,3148004,4.12
2022,3148103,4.359999999999999
2022,3148202,5.5
2022,3148301,4.09
2022,3148400,3.46
2022,3148509,5.89
2022,3148608,2.3
2022,3148707,4.02
2022,3148756,5.04
2022,3148806,6.12
2022,3148905,3.12
2022,3149002,3.74
2022,3149101,3.9699999999999998
2022,3149150,3.27
2022,3149200,9.6
2022,3149309,3.42
2022,3149408,7.32
2022,3149507,4.68
2022,3149606,4.5
2022,3149705,4.91
2022,3149804,3.61
2022,3149903,4.29
2022,3149952,6.12
2022,3150000,4.68
2022,3150109,5.79
2022,3150158,4.83
2022,3150208,7.1
2022,3150307,6.34
2022,3150406,2.38
2022,3150505,3.3600000000000003
2022,3150539,2.8699999999999997
2022,3150570,5.29
2022,3150604,4.3
2022,3150703,3.7700000000000005
2022,3150802,3.44
2022,3150901,4.66
2022,3151008,4.59
2022,3151107,1.32
2022,3151206,4.64
2022,3151305,3.43
2022,3151404,2.97
2022,3151503,3.0999999999999996
2022,3151602,1.29
2022,3151701,3.0999999999999996
2022,3151800,3.21
2022,3151909,7.0200000000000005
2022,3152006,2.84
2022,3152105,4.22
2022,3152131,3.28
2022,3152170,8.83
2022,3152204,4.1000000000000005
2022,3152303,3.95
2022,3152402,3.75
2022,3152501,3.5999999999999996
2022,3152600,3.89
2022,3152709,13.19
2022,2512200,4.08
2022,3152907,4.5
2022,3153004,0.0
2022,3153103,3.51
2022,2109205,4.09
2022,3153301,4.57
2022,3153400,4.720000000000001
2022,3153608,5.4
2022,3153707,2.0700000000000003
2022,3153806,2.92
2022,3153905,5.77
2022,3154002,3.07
2022,3154101,4.5200000000000005
2022,3154150,5.949999999999999
2022,3154200,8.67
2022,3154309,4.52
2022,3154408,4.88
2022,1718550,4.2299999999999995
2022,3154507,3.29
2022,3154606,5.34
2022,3154705,6.55
2022,3154804,3.96
2022,3154903,3.5
2022,3155108,5.779999999999999
2022,3155009,4.56
2022,3155207,2.93
2022,3155306,4.48
2022,3155405,2.81
2022,3155504,2.8600000000000003
2022,3155603,5.18
2022,3155702,4.63
2022,3155801,3.38
2022,3155900,3.55
2022,3156007,3.48
2022,3156106,2.05
2022,3156205,2.66
2022,3156304,4.43
2022,3156403,3.5
2022,3156452,4.59
2022,3156502,4.45
2022,3156601,7.36
2022,3156700,4.3
2022,3156809,4.03
2022,3156908,3.8800000000000003
2022,3157005,5.51
2022,3157104,6.04
2022,2927507,2.61
2022,3157252,3.96
2022,3157278,2.33
2022,3157302,2.8699999999999997
2022,3157336,9.78
2022,3157377,4.92
2022,3157401,4.78
2022,3157500,4.11
2022,3157609,1.99
2022,3157658,4.64
2022,3157708,2.49
2022,2110005,3.5100000000000002
2022,3157906,4.53
2022,3158003,5.21
2022,3158102,3.42
2022,3158201,4.199999999999999
2022,3159209,3.5599999999999996
2022,3159407,3.06
2022,3159308,2.81
2022,3159357,5.51
2022,3159506,2.35
2022,3159605,3.7
2022,3159704,5.290000000000001
2022,3159803,3.55
2022,3158300,3.0700000000000003
2022,3158409,2.94
2022,3158508,2.8400000000000003
2022,3158607,6.789999999999999
2022,3158706,1.52
2022,3158805,4.71
2022,3158904,4.2
2022,3158953,4.93
2022,3159001,2.5999999999999996
2022,3159100,1.46
2022,3159902,2.62
2022,3160009,4.28
2022,3160108,6.67
2022,3160207,5.3100000000000005
2022,3160306,3.3
2022,3160405,3.29
2022,3160454,5.25
2022,3160504,3.85
2022,3160603,3.6
2022,3160702,3.94
2022,3160801,5.48
2022,3160900,5.33
2022,3160959,4.1
2022,3161007,3.55
2022,3161056,3.15
2022,2513984,4.54
2022,3161205,3.45
2022,3161304,6.09
2022,3161403,9.4
2022,3161502,1.88
2022,3161601,1.8499999999999999
2022,3161650,4.15
2022,3161700,4.47
2022,3161809,5.18
2022,3161908,3.81
2022,3125507,5.92
2022,3162005,2.28
2022,3162104,2.43
2022,3162203,4.15
2022,3162252,2.36
2022,3162302,2.42
2022,3162401,4.37
2022,3162450,4.89
2022,3162500,7.92
2022,3162559,3.83
2022,3162575,3.29
2022,3162609,4.21
2022,3162658,1.67
2022,2111052,5.3100000000000005
2022,3162807,3.2399999999999998
2022,3162906,3.44
2022,3162922,2.65
2022,3162948,3.08
2022,3162955,4.7
2022,3163003,5.09
2022,3163102,4.0
2022,3163201,4.8100000000000005
2022,2210052,3.84
2022,3163409,9.610000000000001
2022,3163508,5.84
2022,3163607,8.18
2022,3163706,3.3200000000000003
2022,3163805,4.7
2022,3163904,1.5299999999999998
2022,3164100,4.11
2022,3164001,1.94
2022,3164209,3.5
2022,3164308,4.11
2022,3164407,3.01
2022,3164431,3.07
