Código_IBGE,Ano,Populacao,Magreza_total_%,PIB,Poverty_%,Unemployed_%
3117108,2020,10322,3.06,32066.73,17.06,12.475
3144656,2020,10326,5.76,32066.73,17.06,12.475
3170503,2020,10345,0.54,32066.73,17.06,12.475
3115805,2020,10346,4.0,32066.73,17.06,12.475
3109204,2020,10353,5.5200000000000005,32066.73,17.06,12.475
3154804,2020,10420,2.67,32066.73,17.06,12.475
3166204,2020,10467,4.859999999999999,32066.73,17.06,12.475
3171808,2020,10484,3.85,32066.73,17.06,12.475
3154101,2020,10520,2.75,32066.73,17.06,12.475
3107901,2020,10537,3.0500000000000003,32066.73,17.06,12.475
3136900,2020,10681,1.34,32066.73,17.06,12.475
3141603,2020,10758,3.57,32066.73,17.06,12.475
3151305,2020,10759,3.35,32066.73,17.06,12.475
3121258,2020,10768,3.38,32066.73,17.06,12.475
3151107,2020,10772,3.22,32066.73,17.06,12.475
3145356,2020,10778,4.78,32066.73,17.06,12.475
3142106,2020,10787,4.73,32066.73,17.06,12.475
3153608,2020,10834,3.37,32066.73,17.06,12.475
3136504,2020,10842,3.34,32066.73,17.06,12.475
3158003,2020,10857,2.65,32066.73,17.06,12.475
3102100,2020,10859,2.82,32066.73,17.06,12.475
3104106,2020,10883,1.2,32066.73,17.06,12.475
3165008,2020,10960,4.5600000000000005,32066.73,17.06,12.475
3109105,2020,10991,3.31,32066.73,17.06,12.475
3130200,2020,11005,3.03,32066.73,17.06,12.475
3161908,2020,11019,2.94,32066.73,17.06,12.475
3129301,2020,11045,3.14,32066.73,17.06,12.475
3125952,2020,11054,4.53,32066.73,17.06,12.475
3149101,2020,11146,4.029999999999999,32066.73,17.06,12.475
3123700,2020,11202,6.98,32066.73,17.06,12.475
3122454,2020,11211,3.23,32066.73,17.06,12.475
3133709,2020,11252,4.55,32066.73,17.06,12.475
3140852,2020,11260,5.390000000000001,32066.73,17.06,12.475
3124906,2020,11330,2.68,32066.73,17.06,12.475
3152303,2020,11348,1.86,32066.73,17.06,12.475
3108255,2020,11369,4.65,32066.73,17.06,12.475
3124500,2020,11386,5.26,32066.73,17.06,12.475
3102902,2020,11459,3.9,32066.73,17.06,12.475
3102902,2020,11459,2.59,32066.73,17.06,12.475
3114006,2020,11511,2.31,32066.73,17.06,12.475
3154200,2020,11540,5.74,32066.73,17.06,12.475
3131802,2020,11576,1.02,32066.73,17.06,12.475
3109709,2020,11579,3.83,32066.73,17.06,12.475
3160306,2020,11604,0.0,32066.73,17.06,12.475
3111309,2020,11651,3.67,32066.73,17.06,12.475
3166808,2020,11668,2.74,32066.73,17.06,12.475
3168507,2020,11670,3.88,32066.73,17.06,12.475
3162559,2020,11674,4.13,32066.73,17.06,12.475
3117801,2020,11748,5.34,32066.73,17.06,12.475
3109907,2020,11749,2.56,32066.73,17.06,12.475
3149705,2020,11755,4.65,32066.73,17.06,12.475
3127602,2020,11818,5.91,32066.73,17.06,12.475
3106507,2020,11872,3.0,32066.73,17.06,12.475
3117900,2020,12082,4.44,32066.73,17.06,12.475
3130051,2020,12097,2.1,32066.73,17.06,12.475
3152170,2020,12179,4.95,32066.73,17.06,12.475
3113909,2020,12182,1.75,32066.73,17.06,12.475
3102803,2020,12206,3.01,32066.73,17.06,12.475
3149150,2020,12212,4.58,32066.73,17.06,12.475
3133204,2020,12244,1.85,32066.73,17.06,12.475
3151602,2020,12292,0.0,32066.73,17.06,12.475
3135506,2020,12315,2.11,32066.73,17.06,12.475
3134707,2020,12323,2.41,32066.73,17.06,12.475
3155504,2020,12335,1.68,32066.73,17.06,12.475
3165552,2020,12378,6.08,32066.73,17.06,12.475
3141009,2020,12412,4.05,32066.73,17.06,12.475
3130507,2020,12444,4.25,32066.73,17.06,12.475
3170057,2020,12493,4.09,32066.73,17.06,12.475
3164209,2020,12529,3.49,32066.73,17.06,12.475
3161502,2020,12562,1.92,32066.73,17.06,12.475
3161809,2020,12597,5.6,32066.73,17.06,12.475
3170008,2020,12599,8.98,32066.73,17.06,12.475
3104700,2020,12678,4.13,32066.73,17.06,12.475
3156007,2020,12739,3.14,32066.73,17.06,12.475
3110707,2020,12812,3.03,32066.73,17.06,12.475
3132305,2020,12836,4.84,32066.73,17.06,12.475
3139805,2020,12901,4.9,32066.73,17.06,12.475
3120201,2020,12931,4.569999999999999,32066.73,17.06,12.475
3137403,2020,13063,3.64,32066.73,17.06,12.475
3162450,2020,13125,4.35,32066.73,17.06,12.475
3143005,2020,13152,2.1,32066.73,17.06,12.475
3123205,2020,13427,3.38,32066.73,17.06,12.475
3132206,2020,13435,3.51,32066.73,17.06,12.475
3140506,2020,13443,5.74,32066.73,17.06,12.475
3100302,2020,13444,5.29,32066.73,17.06,12.475
3154903,2020,13473,5.24,32066.73,17.06,12.475
3100609,2020,13523,1.65,32066.73,17.06,12.475
3100609,2020,13523,5.33,32066.73,17.06,12.475
3101003,2020,13599,4.14,32066.73,17.06,12.475
3142007,2020,13620,3.92,32066.73,17.06,12.475
3117702,2020,13684,4.5,32066.73,17.06,12.475
3171600,2020,13740,7.28,32066.73,17.06,12.475
3116159,2020,13953,6.5,32066.73,17.06,12.475
3129707,2020,13986,7.93,32066.73,17.06,12.475
3139904,2020,14056,3.84,32066.73,17.06,12.475
3109501,2020,14075,2.92,32066.73,17.06,12.475
3157708,2020,14255,2.95,32066.73,17.06,12.475
3128105,2020,14258,4.42,32066.73,17.06,12.475
3104601,2020,14270,3.29,32066.73,17.06,12.475
3168408,2020,14302,3.0700000000000003,32066.73,17.06,12.475
3155702,2020,14332,5.32,32066.73,17.06,12.475
3108909,2020,14410,2.33,32066.73,17.06,12.475
3102001,2020,14517,2.31,32066.73,17.06,12.475
3110301,2020,14541,0.0,32066.73,17.06,12.475
3140803,2020,14548,2.78,32066.73,17.06,12.475
3106903,2020,14554,4.76,32066.73,17.06,12.475
3158201,2020,14611,3.53,32066.73,17.06,12.475
3142700,2020,14747,4.1,32066.73,17.06,12.475
3107802,2020,14862,3.59,32066.73,17.06,12.475
3114105,2020,14947,3.4,32066.73,17.06,12.475
3108404,2020,14949,2.06,32066.73,17.06,12.475
3134004,2020,15022,6.5,32066.73,17.06,12.475
3142205,2020,15111,4.91,32066.73,17.06,12.475
3102308,2020,15169,4.140000000000001,32066.73,17.06,12.475
3104304,2020,15181,2.21,32066.73,17.06,12.475
3112703,2020,15313,6.25,32066.73,17.06,12.475
3116100,2020,15345,9.25,32066.73,17.06,12.475
3133402,2020,15379,4.0,32066.73,17.06,12.475
3123908,2020,15380,5.28,32066.73,17.06,12.475
3156809,2020,15416,4.789999999999999,32066.73,17.06,12.475
3133105,2020,15423,2.44,32066.73,17.06,12.475
3125705,2020,15433,3.49,32066.73,17.06,12.475
3136009,2020,15455,1.3,32066.73,17.06,12.475
3120805,2020,15474,2.09,32066.73,17.06,12.475
3111507,2020,15563,2.56,32066.73,17.06,12.475
3140159,2020,15619,4.25,32066.73,17.06,12.475
3133006,2020,15714,0.47,32066.73,17.06,12.475
3162807,2020,15767,0.0,32066.73,17.06,12.475
3145000,2020,15800,4.0600000000000005,32066.73,17.06,12.475
3146909,2020,15800,3.3,32066.73,17.06,12.475
3127800,2020,15890,10.38,32066.73,17.06,12.475
3133758,2020,16199,4.29,32066.73,17.06,12.475
3112604,2020,16234,6.02,32066.73,17.06,12.475
3157906,2020,16302,5.26,32066.73,17.06,12.475
3149804,2020,16321,6.29,32066.73,17.06,12.475
3147600,2020,16393,3.7,32066.73,17.06,12.475
3153905,2020,16429,4.82,32066.73,17.06,12.475
3152402,2020,16616,4.13,32066.73,17.06,12.475
3169000,2020,16715,3.76,32066.73,17.06,12.475
3138609,2020,16724,5.54,32066.73,17.06,12.475
3108552,2020,16748,3.35,32066.73,17.06,12.475
3110905,2020,16762,3.3,32066.73,17.06,12.475
3145109,2020,16832,2.89,32066.73,17.06,12.475
3151701,2020,16846,3.26,32066.73,17.06,12.475
3170529,2020,17173,4.43,32066.73,17.06,12.475
3161007,2020,17327,5.23,32066.73,17.06,12.475
3154309,2020,17396,4.97,32066.73,17.06,12.475
3117504,2020,17503,3.76,32066.73,17.06,12.475
3148608,2020,17537,4.35,32066.73,17.06,12.475
3144706,2020,17551,4.43,32066.73,17.06,12.475
3150802,2020,17634,2.77,32066.73,17.06,12.475
3115102,2020,17740,1.79,32066.73,17.06,12.475
3104502,2020,17862,6.550000000000001,32066.73,17.06,12.475
3155801,2020,17959,3.84,32066.73,17.06,12.475
3137502,2020,18111,2.75,32066.73,17.06,12.475
3132107,2020,18164,4.09,32066.73,17.06,12.475
3137007,2020,18193,3.31,32066.73,17.06,12.475
3139300,2020,18226,5.55,32066.73,17.06,12.475
3138807,2020,18257,4.52,32066.73,17.06,12.475
3127008,2020,18492,3.21,32066.73,17.06,12.475
3139201,2020,18602,5.22,32066.73,17.06,12.475
3159902,2020,18613,2.22,32066.73,17.06,12.475
3113701,2020,18674,4.03,32066.73,17.06,12.475
3131158,2020,18769,5.73,32066.73,17.06,12.475
3124005,2020,18958,3.53,32066.73,17.06,12.475
3140902,2020,19005,3.05,32066.73,17.06,12.475
3128303,2020,19017,2.39,32066.73,17.06,12.475
3104908,2020,19199,4.34,32066.73,17.06,12.475
3100906,2020,19247,2.2,32066.73,17.06,12.475
3170909,2020,19305,4.7,32066.73,17.06,12.475
3114501,2020,19559,4.5,32066.73,17.06,12.475
3108305,2020,19614,2.04,32066.73,17.06,12.475
3153400,2020,19627,5.17,32066.73,17.06,12.475
3167608,2020,19736,2.18,32066.73,17.06,12.475
3111101,2020,19752,3.3200000000000003,32066.73,17.06,12.475
3159803,2020,19872,3.49,32066.73,17.06,12.475
3137700,2020,19918,3.41,32066.73,17.06,12.475
3101904,2020,19958,5.17,32066.73,17.06,12.475
3122009,2020,19976,4.5,32066.73,17.06,12.475
3131208,2020,20000,3.58,32066.73,17.06,12.475
3169703,2020,20125,5.220000000000001,32066.73,17.06,12.475
3169703,2020,20125,1.82,32066.73,17.06,12.475
3146305,2020,20252,4.67,32066.73,17.06,12.475
3134608,2020,20418,5.07,32066.73,17.06,12.475
3144102,2020,20545,3.18,32066.73,17.06,12.475
3171006,2020,20642,1.5699999999999998,32066.73,17.06,12.475
3142908,2020,20696,3.71,32066.73,17.06,12.475
3141405,2020,20759,3.79,32066.73,17.06,12.475
3105905,2020,20897,2.73,32066.73,17.06,12.475
3137809,2020,20907,4.63,32066.73,17.06,12.475
3167103,2020,20940,4.28,32066.73,17.06,12.475
3133303,2020,21029,6.21,32066.73,17.06,12.475
3147303,2020,21221,4.609999999999999,32066.73,17.06,12.475
3142809,2020,21236,3.95,32066.73,17.06,12.475
3114402,2020,21268,6.24,32066.73,17.06,12.475
3149903,2020,21485,2.62,32066.73,17.06,12.475
3143203,2020,21513,3.45,32066.73,17.06,12.475
3147204,2020,21605,3.58,32066.73,17.06,12.475
3115508,2020,21610,4.92,32066.73,17.06,12.475
3133501,2020,21761,2.69,32066.73,17.06,12.475
3110509,2020,21801,1.99,32066.73,17.06,12.475
3114204,2020,22693,5.109999999999999,32066.73,17.06,12.475
3139508,2020,22802,2.97,32066.73,17.06,12.475
3118403,2020,22949,2.93,32066.73,17.06,12.475
3132701,2020,23209,3.01,32066.73,17.06,12.475
3100203,2020,23250,2.49,32066.73,17.06,12.475
3119104,2020,23668,6.0600000000000005,32066.73,17.06,12.475
3154002,2020,23711,5.51,32066.73,17.06,12.475
3113008,2020,23780,3.54,32066.73,17.06,12.475
3105103,2020,23898,3.73,32066.73,17.06,12.475
3143401,2020,24029,9.37,32066.73,17.06,12.475
3130903,2020,24079,2.82,32066.73,17.06,12.475
3162955,2020,24135,5.63,32066.73,17.06,12.475
3148707,2020,24329,3.84,32066.73,17.06,12.475
3147402,2020,24700,5.16,32066.73,17.06,12.475
3162401,2020,25098,2.67,32066.73,17.06,12.475
3124203,2020,25122,4.09,32066.73,17.06,12.475
3101102,2020,25141,4.95,32066.73,17.06,12.475
3129509,2020,25358,3.04,32066.73,17.06,12.475
3169604,2020,25398,4.98,32066.73,17.06,12.475
3135803,2020,25474,4.74,32066.73,17.06,12.475
3162005,2020,25561,2.36,32066.73,17.06,12.475
3113206,2020,25669,2.67,32066.73,17.06,12.475
3134905,2020,26264,4.8100000000000005,32066.73,17.06,12.475
3134905,2020,26264,0.0,32066.73,17.06,12.475
3126703,2020,26369,5.859999999999999,32066.73,17.06,12.475
3156908,2020,26374,4.44,32066.73,17.06,12.475
3162906,2020,26447,4.970000000000001,32066.73,17.06,12.475
3118809,2020,26611,4.46,32066.73,17.06,12.475
3144607,2020,26826,3.16,32066.73,17.06,12.475
3144003,2020,26961,3.33,32066.73,17.06,12.475
3106309,2020,26994,3.85,32066.73,17.06,12.475
3136652,2020,27392,2.83,32066.73,17.06,12.475
3139607,2020,27647,1.43,32066.73,17.06,12.475
3119302,2020,27966,5.17,32066.73,17.06,12.475
3109402,2020,28121,4.76,32066.73,17.06,12.475
3151404,2020,28215,3.62,32066.73,17.06,12.475
3123601,2020,28320,2.46,32066.73,17.06,12.475
3117306,2020,28346,2.07,32066.73,17.06,12.475
3160405,2020,28427,2.2,32066.73,17.06,12.475
3111606,2020,28842,2.47,32066.73,17.06,12.475
3116605,2020,28859,3.37,32066.73,17.06,12.475
3110608,2020,29814,2.76,32066.73,17.06,12.475
3114303,2020,30334,2.42,32066.73,17.06,12.475
3155603,2020,31045,4.16,32066.73,17.06,12.475
3145307,2020,31335,3.91,32066.73,17.06,12.475
3140704,2020,31364,4.49,32066.73,17.06,12.475
3141801,2020,31497,4.51,32066.73,17.06,12.475
3124302,2020,31610,4.17,32066.73,17.06,12.475
3152006,2020,32035,2.86,32066.73,17.06,12.475
3162922,2020,32148,3.44,32066.73,17.06,12.475
3108602,2020,32405,5.34,32066.73,17.06,12.475
3169356,2020,32716,4.17,32066.73,17.06,12.475
3105400,2020,32866,2.12,32066.73,17.06,12.475
3113305,2020,33011,6.37,32066.73,17.06,12.475
3165537,2020,33413,3.02,32066.73,17.06,12.475
3146008,2020,33791,2.28,32066.73,17.06,12.475
3168002,2020,34397,3.8,32066.73,17.06,12.475
3128006,2020,34573,3.05,32066.73,17.06,12.475
3151503,2020,34918,3.88,32066.73,17.06,12.475
3132503,2020,34936,4.25,32066.73,17.06,12.475
3158953,2020,35369,5.75,32066.73,17.06,12.475
3101508,2020,35401,3.26,32066.73,17.06,12.475
3162104,2020,35782,2.92,32066.73,17.06,12.475
3103405,2020,36712,5.52,32066.73,17.06,12.475
3125101,2020,36951,2.04,32066.73,17.06,12.475
3152204,2020,37864,4.8,32066.73,17.06,12.475
3112307,2020,38057,5.05,32066.73,17.06,12.475
3141108,2020,38151,5.22,32066.73,17.06,12.475
3135050,2020,39388,4.75,32066.73,17.06,12.475
3134400,2020,39690,5.61,32066.73,17.06,12.475
3170800,2020,39803,2.96,32066.73,17.06,12.475
3107109,2020,40219,0.0,32066.73,17.06,12.475
3107109,2020,40219,2.45,32066.73,17.06,12.475
3107109,2020,40219,0.0,32066.73,17.06,12.475
3104205,2020,40380,3.82,32066.73,17.06,12.475
3144300,2020,40665,3.18,32066.73,17.06,12.475
3109006,2020,40666,3.12,32066.73,17.06,12.475
3102605,2020,41396,3.08,32066.73,17.06,12.475
3157005,2020,41699,3.46,32066.73,17.06,12.475
3145604,2020,41840,3.0700000000000003,32066.73,17.06,12.475
3101706,2020,42143,5.07,32066.73,17.06,12.475
3139003,2020,42413,2.43,32066.73,17.06,12.475
3172004,2020,42965,4.61,32066.73,17.06,12.475
3159605,2020,43753,2.39,32066.73,17.06,12.475
3130101,2020,43817,3.42,32066.73,17.06,12.475
3110004,2020,45047,4.3,32066.73,17.06,12.475
3163706,2020,46202,4.11,32066.73,17.06,12.475
3160702,2020,46421,2.72,32066.73,17.06,12.475
3136306,2020,47726,4.09,32066.73,17.06,12.475
3121605,2020,47825,4.63,32066.73,17.06,12.475
3143104,2020,47931,4.17,32066.73,17.06,12.475
3107307,2020,50256,2.29,32066.73,17.06,12.475
3107406,2020,51028,4.18,32066.73,17.06,12.475
3128709,2020,52078,4.04,32066.73,17.06,12.475
3131901,2020,52446,2.84,32066.73,17.06,12.475
3138401,2020,52640,4.59,32066.73,17.06,12.475
3137205,2020,52711,4.5200000000000005,32066.73,17.06,12.475
3111200,2020,54186,3.24,32066.73,17.06,12.475
3118007,2020,55309,3.2,32066.73,17.06,12.475
3151206,2020,56640,4.68,32066.73,17.06,12.475
3169406,2020,56940,3.23,32066.73,17.06,12.475
3152105,2020,59875,4.65,32066.73,17.06,12.475
3127107,2020,60012,5.08,32066.73,17.06,12.475
3140001,2020,61288,2.96,32066.73,17.06,12.475
3149309,2020,64712,5.13,32066.73,17.06,12.475
3137601,2020,65657,2.0,32066.73,17.06,12.475
3137601,2020,65657,3.75,32066.73,17.06,12.475
3126109,2020,67822,3.98,32066.73,17.06,12.475
3135209,2020,67852,4.26,32066.73,17.06,12.475
3164704,2020,71445,3.16,32066.73,17.06,12.475
3124104,2020,71551,3.81,32066.73,17.06,12.475
3135100,2020,72018,4.37,32066.73,17.06,12.475
3146107,2020,74558,4.46,32066.73,17.06,12.475
3115300,2020,75540,2.8600000000000003,32066.73,17.06,12.475
3169307,2020,80032,4.2,32066.73,17.06,12.475
3136207,2020,80416,3.16,32066.73,17.06,12.475
3101607,2020,80494,3.66,32066.73,17.06,12.475
3120904,2020,80616,4.529999999999999,32066.73,17.06,12.475
3170404,2020,84930,6.22,32066.73,17.06,12.475
3162500,2020,90497,3.77,32066.73,17.06,12.475
3168705,2020,90568,4.09,32066.73,17.06,12.475
3139409,2020,91169,4.32,32066.73,17.06,12.475
3148103,2020,91449,4.59,32066.73,17.06,12.475
3113404,2020,92603,3.5700000000000003,32066.73,17.06,12.475
3133808,2020,93847,4.01,32066.73,17.06,12.475
3147006,2020,93862,4.14,32066.73,17.06,12.475
3147105,2020,94808,3.37,32066.73,17.06,12.475
3144805,2020,96157,4.45,32066.73,17.06,12.475
3132404,2020,97334,3.54,32066.73,17.06,12.475
3138203,2020,104783,3.83,32066.73,17.06,12.475
3134202,2020,105255,5.11,32066.73,17.06,12.475
3145208,2020,105520,4.04,32066.73,17.06,12.475
3104007,2020,107337,4.35,32066.73,17.06,12.475
3143906,2020,109392,4.18,32066.73,17.06,12.475
3119401,2020,110290,4.72,32066.73,17.06,12.475
3147907,2020,115337,2.41,32066.73,17.06,12.475
3169901,2020,116797,3.09,32066.73,17.06,12.475
3103504,2020,117825,6.449999999999999,32066.73,17.06,12.475
3131703,2020,120904,6.41,32066.73,17.06,12.475
3118304,2020,129606,1.4,32066.73,17.06,12.475
3171204,2020,129765,2.08,32066.73,17.06,12.475
3170701,2020,136602,3.66,32066.73,17.06,12.475
3156700,2020,137125,3.63,32066.73,17.06,12.475
3105608,2020,138204,4.88,32066.73,17.06,12.475
3168606,2020,140937,4.39,32066.73,17.06,12.475
3152501,2020,152549,3.29,32066.73,17.06,12.475
3148004,2020,153585,3.88,32066.73,17.06,12.475
3151800,2020,168641,2.99,32066.73,17.06,12.475
3129806,2020,182153,4.3100000000000005,32066.73,17.06,12.475
3122306,2020,240408,3.77,32066.73,17.06,12.475
3167202,2020,241835,4.62,32066.73,17.06,12.475
3131307,2020,265409,4.21,32066.73,17.06,12.475
3127701,2020,281046,5.42,32066.73,17.06,12.475
3170107,2020,337092,4.75,32066.73,17.06,12.475
3154606,2020,338197,4.54,32066.73,17.06,12.475
3143302,2020,413487,4.52,32066.73,17.06,12.475
3106705,2020,444784,4.37,32066.73,17.06,12.475
3136702,2020,573285,3.15,32066.73,17.06,12.475
3118601,2020,668949,5.49,32066.73,17.06,12.475
3170206,2020,699097,4.09,32066.73,17.06,12.475
3106200,2020,2521564,4.390000000000001,32066.73,17.06,12.475
3166600,2019,781,1.59,30794.04414,19.57,10.05
3115607,2019,1164,4.63,30794.04414,19.57,10.05
3127909,2019,1388,3.13,30794.04414,19.57,10.05
3165800,2019,1502,1.5,30794.04414,19.57,10.05
3164803,2019,1506,2.78,30794.04414,19.57,10.05
3123403,2019,1527,0.98,30794.04414,19.57,10.05
3146602,2019,1529,5.0,30794.04414,19.57,10.05
3103108,2019,1598,4.35,30794.04414,19.57,10.05
3147501,2019,1649,6.4,30794.04414,19.57,10.05
3145406,2019,1747,1.03,30794.04414,19.57,10.05
3160504,2019,1765,1.52,30794.04414,19.57,10.05
3118502,2019,1783,1.46,30794.04414,19.57,10.05
3149408,2019,1807,4.05,30794.04414,19.57,10.05
3166402,2019,1851,2.83,30794.04414,19.57,10.05
3168200,2019,1875,2.88,30794.04414,19.57,10.05
3168200,2019,1875,0.0,30794.04414,19.57,10.05
3123502,2019,1908,4.96,30794.04414,19.57,10.05
3153806,2019,1939,6.57,30794.04414,19.57,10.05
3167004,2019,1963,1.16,30794.04414,19.57,10.05
3100708,2019,1999,3.48,30794.04414,19.57,10.05
3165602,2019,2005,1.05,30794.04414,19.57,10.05
3147808,2019,2039,4.17,30794.04414,19.57,10.05
3103306,2019,2063,5.56,30794.04414,19.57,10.05
3132800,2019,2081,0.0,30794.04414,19.57,10.05
3145703,2019,2133,5.140000000000001,30794.04414,19.57,10.05
3170602,2019,2153,3.03,30794.04414,19.57,10.05
3170602,2019,2153,1.12,30794.04414,19.57,10.05
3142502,2019,2220,5.71,30794.04414,19.57,10.05
3164902,2019,2241,1.78,30794.04414,19.57,10.05
3114907,2019,2257,1.36,30794.04414,19.57,10.05
3167301,2019,2261,4.3500000000000005,30794.04414,19.57,10.05
3156205,2019,2305,5.0,30794.04414,19.57,10.05
3124609,2019,2343,3.62,30794.04414,19.57,10.05
3103207,2019,2347,9.71,30794.04414,19.57,10.05
3125200,2019,2377,2.04,30794.04414,19.57,10.05
3158706,2019,2458,3.04,30794.04414,19.57,10.05
3143609,2019,2462,5.17,30794.04414,19.57,10.05
3149002,2019,2504,3.88,30794.04414,19.57,10.05
3107000,2019,2515,2.83,30794.04414,19.57,10.05
3172202,2019,2552,2.51,30794.04414,19.57,10.05
3172202,2019,2552,2.24,30794.04414,19.57,10.05
3155009,2019,2610,3.52,30794.04414,19.57,10.05
3170305,2019,2611,2.68,30794.04414,19.57,10.05
3167509,2019,2615,6.59,30794.04414,19.57,10.05
3113800,2019,2632,3.7,30794.04414,19.57,10.05
3165560,2019,2633,5.21,30794.04414,19.57,10.05
3101300,2019,2674,1.1,30794.04414,19.57,10.05
3116209,2019,2687,3.17,30794.04414,19.57,10.05
3109808,2019,2692,5.359999999999999,30794.04414,19.57,10.05
3109808,2019,2692,2.45,30794.04414,19.57,10.05
3104403,2019,2727,7.23,30794.04414,19.57,10.05
3150109,2019,2748,3.29,30794.04414,19.57,10.05
3162302,2019,2749,4.12,30794.04414,19.57,10.05
3140407,2019,2755,7.689999999999999,30794.04414,19.57,10.05
3130804,2019,2767,4.17,30794.04414,19.57,10.05
3120003,2019,2771,2.63,30794.04414,19.57,10.05
3145505,2019,2787,1.41,30794.04414,19.57,10.05
3163607,2019,2791,2.3,30794.04414,19.57,10.05
3103603,2019,2795,4.85,30794.04414,19.57,10.05
3117207,2019,2812,2.68,30794.04414,19.57,10.05
3103801,2019,2834,5.0,30794.04414,19.57,10.05
3103801,2019,2834,0.0,30794.04414,19.57,10.05
3110400,2019,2901,3.19,30794.04414,19.57,10.05
3121506,2019,2901,3.1,30794.04414,19.57,10.05
3126406,2019,2947,4.38,30794.04414,19.57,10.05
3140209,2019,2973,15.58,30794.04414,19.57,10.05
3130002,2019,2989,2.72,30794.04414,19.57,10.05
3122801,2019,3001,5.52,30794.04414,19.57,10.05
3153301,2019,3002,5.7,30794.04414,19.57,10.05
3101409,2019,3007,2.0,30794.04414,19.57,10.05
3164431,2019,3007,2.23,30794.04414,19.57,10.05
3148806,2019,3052,4.2,30794.04414,19.57,10.05
3115003,2019,3075,6.34,30794.04414,19.57,10.05
3119609,2019,3086,6.9,30794.04414,19.57,10.05
3160603,2019,3087,5.67,30794.04414,19.57,10.05
3168051,2019,3110,6.87,30794.04414,19.57,10.05
3116902,2019,3111,0.69,30794.04414,19.57,10.05
3135001,2019,3133,5.22,30794.04414,19.57,10.05
3145802,2019,3148,4.09,30794.04414,19.57,10.05
3127354,2019,3150,4.45,30794.04414,19.57,10.05
3157278,2019,3150,4.02,30794.04414,19.57,10.05
3115904,2019,3154,3.42,30794.04414,19.57,10.05
3125507,2019,3167,5.35,30794.04414,19.57,10.05
3143708,2019,3182,3.31,30794.04414,19.57,10.05
3113107,2019,3183,10.329999999999998,30794.04414,19.57,10.05
3144672,2019,3190,2.71,30794.04414,19.57,10.05
3171501,2019,3203,5.57,30794.04414,19.57,10.05
3119807,2019,3215,2.59,30794.04414,19.57,10.05
3144201,2019,3220,2.6,30794.04414,19.57,10.05
3138302,2019,3229,4.28,30794.04414,19.57,10.05
3125309,2019,3241,3.13,30794.04414,19.57,10.05
3170479,2019,3264,3.76,30794.04414,19.57,10.05
3144375,2019,3311,6.59,30794.04414,19.57,10.05
3149507,2019,3320,2.83,30794.04414,19.57,10.05
3159704,2019,3350,3.14,30794.04414,19.57,10.05
3127370,2019,3353,4.66,30794.04414,19.57,10.05
3161056,2019,3369,6.0,30794.04414,19.57,10.05
3106804,2019,3379,4.35,30794.04414,19.57,10.05
3137908,2019,3391,2.56,30794.04414,19.57,10.05
3121902,2019,3417,2.85,30794.04414,19.57,10.05
3159407,2019,3425,3.73,30794.04414,19.57,10.05
3106101,2019,3429,3.5900000000000003,30794.04414,19.57,10.05
3125804,2019,3431,2.89,30794.04414,19.57,10.05
3119708,2019,3434,10.53,30794.04414,19.57,10.05
3126950,2019,3478,3.72,30794.04414,19.57,10.05
3129905,2019,3488,1.14,30794.04414,19.57,10.05
3124708,2019,3500,2.91,30794.04414,19.57,10.05
3166105,2019,3523,3.02,30794.04414,19.57,10.05
3156403,2019,3533,1.82,30794.04414,19.57,10.05
3119005,2019,3538,2.3,30794.04414,19.57,10.05
3153707,2019,3563,4.82,30794.04414,19.57,10.05
