Ano,Código_IBGE,Aprovação,Reprovação,Abandono,Matrículas,Docentes,Estabelecimentos,Turmas
2018,5206503,84.2,11.7,4.1,135,15,1,6
2018,5206602,93.8,0.0,6.2,66,9,1,3
2018,5206701,98.8,0.6,0.6,173,11,1,8
2018,5206800,92.9,7.1,0.0,73,6,1,3
2018,5206909,78.4,19.6,2.0,52,6,1,2
2018,5207105,98.1,1.9,0.0,62,10,1,5
2018,5207253,96.7,3.3,0.0,243,41,2,15
2018,5207352,96.7,0.0,3.3,127,8,1,5
2018,5207402,89.0,2.9,8.1,423,19,1,15
2018,5207501,93.0,7.0,0.0,102,6,1,5
2018,5207535,93.8,2.8,3.4,178,28,2,12
2018,5207600,94.6,3.6,1.8,171,18,2,9
2018,5207808,92.0,6.1,1.9,271,19,1,10
2018,5207907,92.0,5.1,2.9,372,26,2,21
2018,5208004,90.1,8.2,1.7,"3,516",229,11,113
2018,5208103,91.4,6.7,1.9,178,14,1,8
2018,5208152,96.7,1.6,1.7,131,5,1,6
2018,5208301,96.4,0.9,2.7,112,15,1,5
2018,5208400,91.1,4.3,4.6,434,28,2,16
2018,5208509,98.8,1.2,0.0,173,13,1,7
2018,5208608,91.4,5.6,3.0,"2,558",103,3,74
2018,5208707,92.3,6.0,1.7,"34,252","1,805",71,1059
2018,5208806,91.1,8.2,0.7,"1,700",72,3,51
2018,5208905,88.8,9.8,1.4,790,101,5,35
2018,5209101,86.4,11.2,2.4,950,72,5,32
2018,5209150,100.0,0.0,0.0,142,13,1,7
2018,5209200,97.3,1.7,1.0,345,31,3,13
2018,5209291,98.5,0.0,1.5,70,11,1,5
2018,5209408,100.0,0.0,0.0,168,14,1,8
2018,5209457,100.0,0.0,0.0,72,7,1,3
2018,5209606,97.3,0.0,2.7,113,16,1,5
2018,5209705,81.7,11.1,7.2,479,42,3,20
2018,5209804,89.8,6.5,3.7,111,21,1,8
2018,5209903,95.5,4.3,0.2,460,33,2,16
2018,5209937,96.6,3.4,0.0,244,21,1,11
2018,5209952,94.7,4.1,1.2,521,21,1,17
2018,5210000,96.0,4.0,0.0,"1,859",136,4,62
2018,5210109,91.9,5.2,2.9,742,74,4,30
2018,5210158,98.6,1.4,0.0,73,11,1,4
2018,5210208,91.2,2.8,6.0,829,64,3,35
2018,5210307,85.9,14.1,0.0,76,16,1,6
2018,5210406,92.3,5.7,2.0,"1,318",72,4,42
2018,5210562,90.9,4.3,4.8,188,10,1,8
2018,5210604,99.5,0.5,0.0,194,10,1,9
2018,5210802,85.1,10.1,4.8,147,19,1,9
2018,5210901,94.8,5.2,0.0,655,43,2,26
2018,5211008,92.8,2.5,4.7,290,17,2,12
2018,5211206,90.6,6.3,3.1,773,52,4,30
2018,5211305,83.1,9.7,7.2,214,14,1,8
2018,5211404,94.7,5.3,0.0,286,22,1,11
2018,5211503,94.3,5.0,0.7,"2,678",246,11,113
2018,5211602,100.0,0.0,0.0,49,8,1,2
2018,5211701,98.8,1.2,0.0,181,13,1,8
2018,5211800,88.8,6.6,4.6,"1,446",64,3,43
2018,5211909,92.8,3.8,3.4,"3,465",269,10,116
2018,5212006,96.1,2.9,1.0,112,18,1,6
2018,5212055,93.8,2.1,4.1,96,12,1,5
2018,5212105,95.0,4.1,0.9,229,16,1,11
2018,5212204,99.9,0.1,0.0,758,58,4,33
2018,5212253,100.0,0.0,0.0,103,10,1,5
2018,5212303,80.2,10.6,9.2,227,11,1,9
2018,5212501,93.3,6.2,0.5,"6,396",385,25,182
2018,5212600,96.8,1.6,1.6,57,15,1,6
2018,5212709,97.1,2.6,0.3,283,19,1,11
2018,5212808,96.3,3.7,0.0,422,24,1,15
2018,5212907,93.8,6.2,0.0,96,12,1,4
2018,5212956,96.7,2.2,1.1,193,13,2,10
2018,5213004,82.7,6.2,11.1,382,22,1,13
2018,5213053,96.1,3.9,0.0,110,11,1,4
2018,5213087,92.5,5.5,2.0,976,58,2,35
2018,5213103,92.3,6.4,1.3,"1,791",109,4,58
2018,5213400,97.6,0.0,2.4,43,6,1,3
2018,5213509,96.6,2.2,1.2,185,12,1,10
2018,5213707,98.8,1.2,0.0,272,20,1,17
2018,5213756,94.8,0.5,4.7,399,21,1,17
2018,5213772,99.4,0.6,0.0,169,17,2,7
2018,5213806,83.2,10.5,6.3,"1,366",101,5,47
2018,5213855,95.2,1.9,2.9,106,7,1,5
2018,5213905,96.7,3.3,0.0,196,19,1,8
2018,5214002,92.6,6.3,1.1,434,29,1,16
2018,5214051,92.5,7.5,0.0,157,15,1,8
2018,5214101,95.3,4.7,0.0,154,14,1,7
2018,5214408,89.7,9.5,0.8,253,18,2,9
2018,5214507,93.9,3.8,2.3,961,54,3,29
2018,5214606,91.3,5.1,3.6,"1,223",79,3,41
2018,5214705,100.0,0.0,0.0,78,12,1,6
2018,5214804,93.5,3.2,3.3,30,7,1,2
2018,5214838,93.4,2.0,4.6,280,19,2,15
2018,5214861,97.2,2.8,0.0,233,20,1,12
2018,5214879,83.1,12.9,4.0,128,16,1,6
2018,5214903,95.0,2.5,2.5,123,19,1,6
2018,5215009,92.7,4.3,3.0,242,17,1,10
2018,5215207,95.7,2.2,2.1,96,18,2,8
2018,5215231,88.8,6.6,4.6,"2,500",165,8,77
2018,5215256,94.7,0.9,4.4,116,13,1,6
2018,5215306,95.0,5.0,0.0,325,13,1,10
2018,5215405,87.9,5.2,6.9,178,15,1,8
2018,5215504,88.1,4.0,7.9,147,16,1,7
2018,5215603,98.2,1.2,0.6,535,27,1,18
2018,5215652,100.0,0.0,0.0,109,13,1,5
2018,5215702,91.6,5.1,3.3,962,48,2,34
2018,5215801,92.9,5.4,1.7,56,14,1,5
2018,5215900,97.9,2.1,0.0,159,10,1,6
2018,5216007,93.2,6.8,0.0,82,12,1,4
2018,5216304,81.0,12.1,6.9,254,15,1,12
2018,5216403,96.5,0.4,3.1,298,19,1,12
2018,5216452,96.0,1.0,3.0,102,15,1,6
2018,5216809,83.3,1.0,15.7,206,26,1,8
2018,5216908,97.3,1.4,1.3,74,11,1,4
2018,5217104,90.8,7.2,2.0,633,49,2,25
2018,5217203,81.3,9.0,9.7,289,26,2,13
2018,5217302,89.2,7.6,3.2,757,57,3,24
2018,5217401,92.6,4.4,3.0,601,46,3,22
2018,5217609,93.2,5.4,1.4,"3,510",146,8,93
2018,5217708,96.6,2.4,1.0,536,39,2,20
2018,5218003,94.3,2.6,3.1,"1,280",59,3,42
2018,5218052,87.6,8.0,4.4,128,13,1,5
2018,5218102,96.3,1.8,1.9,122,19,1,8
2018,5218300,86.6,9.7,3.7,"1,379",95,5,50
2018,5218391,90.8,2.5,6.7,121,14,1,6
2018,5218508,89.2,5.4,5.4,"1,296",73,3,53
2018,5218607,98.7,1.3,0.0,420,22,1,14
2018,5218706,91.1,8.9,0.0,165,21,2,9
2018,5218789,79.8,0.6,19.6,179,20,2,9
2018,5218805,84.1,9.0,6.9,"5,336",288,13,184
2018,5218904,92.8,7.0,0.2,672,41,2,28
2018,5219001,95.9,4.1,0.0,224,12,1,8
2018,5219100,97.5,2.5,0.0,175,16,1,9
2018,5219209,96.3,3.7,0.0,76,15,1,5
2018,5219258,88.5,4.5,7.0,171,13,1,6
2018,5219308,89.9,2.7,7.4,876,51,2,30
2018,5219357,97.2,2.8,0.0,74,10,1,5
2018,5219407,94.2,5.5,0.3,372,22,1,14
2018,5219456,98.0,0.0,2.0,49,8,1,3
2018,5219506,100.0,0.0,0.0,102,10,1,4
2018,5219605,94.2,1.7,4.1,126,12,1,7
2018,5219704,98.3,1.4,0.3,316,24,2,14
2018,5219712,95.8,2.1,2.1,195,22,1,9
2018,5219738,95.4,4.6,0.0,226,19,1,8
2018,5219753,89.8,6.4,3.8,"2,142",86,3,56
2018,5219803,96.8,2.1,1.1,298,15,1,13
2018,5219902,96.3,0.9,2.8,220,20,1,8
2018,5220009,98.9,1.1,0.0,410,26,1,22
2018,5220058,96.2,3.8,0.0,56,7,1,3
2018,5220108,96.2,3.7,0.1,842,47,2,28
2018,5220157,89.5,9.8,0.7,152,15,1,6
2018,5220207,94.1,4.1,1.8,855,45,2,33
2018,5220264,98.2,1.8,0.0,118,10,1,6
2018,5220280,97.9,2.1,0.0,52,10,1,3
2018,5220405,91.6,2.9,5.5,478,37,3,21
2018,5220454,86.4,8.1,5.5,"3,902",185,6,125
2018,5220504,92.1,4.4,3.5,252,17,1,11
2018,5220603,91.2,8.8,0.0,350,20,1,14
2018,5220686,98.9,0.8,0.3,276,15,1,9
2018,5220702,100.0,0.0,0.0,91,16,1,6
2018,5221007,98.1,0.9,1.0,112,10,1,5
2018,5221080,90.7,6.5,2.8,113,16,1,6
2018,5221197,83.3,8.2,8.5,240,23,1,9
2018,5221304,89.3,10.7,0.0,78,8,1,3
2018,5221403,92.1,6.6,1.3,"4,199",284,13,146
2018,5221452,95.3,3.1,1.6,135,14,1,6
2018,5221502,97.8,2.2,0.0,144,6,1,7
2018,5221551,92.3,2.7,5.0,191,13,1,9
2018,5221577,94.6,3.2,2.2,103,12,2,6
2018,5221601,88.7,9.5,1.8,"1,355",135,4,51
2018,5221700,88.1,0.8,11.1,397,30,3,19
2018,5221809,97.3,2.7,0.0,79,15,1,5
2018,5221858,90.3,6.7,3.0,"5,081",276,13,165
2018,5221908,87.8,9.9,2.3,129,12,1,7
2018,5222005,89.6,7.8,2.6,430,21,1,15
2018,5222054,91.8,6.1,2.1,260,21,1,11
2018,5222203,97.5,2.5,0.0,175,14,1,8
2018,5222302,88.2,5.4,6.4,104,11,1,5
2018,5300108,83.1,12.3,4.6,"80,984","3,465",90,2452
2019,1100015,92.8,0.9,6.3,777.0,56,2,45.0
2019,1100023,81.8,9.0,9.2,3.028,181,6,114.0
2019,1100031,94.7,1.5,3.8,149.0,16,1,8.0
2019,1100049,91.4,5.3,3.3,2.974,192,7,105.0
2019,1100056,90.7,3.7,5.6,421.0,20,1,18.0
2019,1100064,95.8,2.7,1.5,431.0,39,2,24.0
2019,1100072,96.7,1.6,1.7,126.0,34,1,8.0
2019,1100080,95.8,2.1,2.1,357.0,33,1,14.0
2019,1100098,95.7,3.6,0.7,1.0,54,2,35.0
2019,1100106,87.6,11.1,1.3,1.628,101,4,56.0
2019,1100114,92.5,5.0,2.5,1.97,180,10,78.0
2019,1100122,86.6,7.0,6.4,4.679,272,14,155.0
2019,1100130,85.8,9.4,4.8,1.01,67,4,49.0
2019,1100148,89.4,3.3,7.3,610.0,21,1,20.0
2019,1100155,81.0,16.6,2.4,1.15,84,4,40.0
2019,1100189,87.8,3.4,8.8,1.2,94,3,40.0
2019,1100205,81.0,11.4,7.6,15.438,905,39,512.0
2019,1100254,93.9,4.3,1.8,700.0,70,5,30.0
2019,1100262,92.4,7.6,0.0,124.0,11,1,7.0
2019,1100288,92.4,4.6,3.0,1.906,141,8,74.0
2019,1100296,90.4,8.8,0.8,245.0,21,1,11.0
2019,1100304,76.2,15.7,8.1,3.109,187,6,111.0
2019,1100320,94.4,4.0,1.6,833.0,42,1,29.0
2019,1100338,92.9,0.7,6.4,929.0,63,3,33.0
2019,1100346,86.2,9.6,4.2,482.0,23,1,18.0
2019,1100379,89.8,1.2,9.0,430.0,31,1,24.0
2019,1100403,73.1,25.6,1.3,465.0,26,1,18.0
2019,1100452,87.8,0.5,11.7,1.259,85,4,45.0
2019,1100502,94.7,4.9,0.4,271.0,56,2,13.0
2019,1100601,88.8,8.9,2.3,183.0,37,1,13.0
2019,1100700,86.7,4.0,9.3,251.0,47,1,12.0
2019,1100809,83.7,15.5,0.8,620.0,41,2,18.0
2019,1100908,95.8,3.3,0.9,128.0,8,1,6.0
2019,1100924,79.6,4.2,16.2,363.0,36,1,16.0
2019,1100940,88.7,4.1,7.2,529.0,29,1,19.0
2019,1101005,91.7,1.0,7.3,315.0,46,2,14.0
2019,1101104,72.2,12.7,15.1,252.0,45,1,11.0
2019,1101203,92.5,2.6,4.9,316.0,22,1,14.0
2019,1101302,76.8,21.3,1.9,478.0,19,1,14.0
2019,1101401,96.0,0.8,3.2,505.0,47,2,25.0
2019,1101435,83.9,2.9,13.2,206.0,14,1,7.0
2019,1101450,96.2,0.8,3.0,144.0,12,1,8.0
2019,1101468,90.0,3.8,6.2,79.0,35,1,3.0
2019,1101476,83.3,9.5,7.2,82.0,10,1,4.0
2019,1101484,87.7,4.4,7.9,217.0,36,2,13.0
2019,1101492,96.6,0.3,3.1,621.0,47,1,27.0
2019,1101500,98.0,2.0,0.0,422.0,21,1,15.0
2019,1101559,97.4,0.7,1.9,160.0,10,1,6.0
2019,1101609,92.9,6.5,0.6,388.0,47,1,25.0
2019,1101708,85.3,10.7,4.0,403.0,19,1,15.0
2019,1101757,88.8,11.2,0.0,255.0,17,1,9.0
2019,1101807,93.4,0.5,6.1,228.0,25,1,10.0
2019,1200013,60.0,22.8,17.2,452.0,18,1,14.0
2019,1200054,86.2,7.8,6.0,241.0,13,1,7.0
2019,1200104,94.8,3.3,1.9,761.0,47,2,23.0
2019,1200138,89.9,6.8,3.3,334.0,19,1,11.0
2019,1200179,79.9,7.6,12.5,297.0,17,1,9.0
2019,1200203,73.6,19.5,6.9,3.68,184,7,105.0
2019,1200252,72.3,14.3,13.4,546.0,23,1,18.0
2019,1200302,76.4,12.5,11.1,1.005,37,1,32.0
2019,1200328,90.2,1.8,8.0,228.0,13,1,9.0
2019,1200336,94.0,2.1,3.9,517.0,41,3,16.0
2019,1200344,69.9,12.5,17.6,407.0,20,1,12.0
2019,1200351,85.5,6.5,8.0,536.0,26,1,16.0
2019,1200385,82.6,8.5,8.9,510.0,18,1,15.0
2019,1200393,80.4,11.1,8.5,344.0,18,1,14.0
2019,1200401,82.5,13.5,4.0,14.533,731,36,412.0
2019,1200427,89.2,3.3,7.5,345.0,20,1,11.0
2019,1200435,85.6,7.9,6.5,143.0,9,1,6.0
2019,1200450,55.5,29.9,14.6,708.0,29,1,18.0
2019,1200500,83.6,8.9,7.5,1.213,80,3,36.0
2019,1200609,89.3,9.4,1.3,1.315,72,3,39.0
2019,1200708,72.9,15.3,11.8,494.0,45,2,16.0
2019,1200807,99.0,1.0,0.0,125.0,10,1,5.0
2019,1300029,70.0,14.5,15.5,523.0,27,1,19.0
2019,1300060,90.7,9.3,0.0,310.0,40,1,13.0
2019,1300086,84.6,6.3,9.1,409.0,33,1,17.0
2019,1300102,81.7,4.8,13.5,559.0,43,1,23.0
2019,1300144,83.5,4.6,11.9,438.0,30,1,16.0
2019,1300201,80.0,4.3,15.7,555.0,36,1,19.0
2019,1300300,83.0,6.4,10.6,1.353,82,2,49.0
2019,1300409,89.5,3.0,7.5,646.0,51,3,21.0
2019,1300508,80.3,3.2,16.5,914.0,54,2,31.0
2019,1300607,83.6,5.5,10.9,1.225,47,1,36.0
2019,1300631,78.5,18.0,3.5,850.0,38,2,28.0
2019,1300680,74.8,12.3,12.9,643.0,23,1,21.0
2019,1300706,87.3,4.5,8.2,1.308,92,4,47.0
2019,1300805,83.4,10.8,5.8,942.0,54,2,41.0
2019,1300839,93.7,2.8,3.5,283.0,18,1,11.0
2019,1300904,84.4,6.6,9.0,289.0,14,1,12.0
2019,1301001,90.0,7.1,2.9,1.134,74,3,38.0
2019,1301100,74.8,7.3,17.9,816.0,41,1,22.0
2019,1301159,82.2,0.5,17.3,381.0,46,1,21.0
2019,1301209,82.0,13.5,4.5,3.182,167,7,91.0
2019,1301308,71.6,14.4,14.0,844.0,47,2,30.0
2019,1301407,81.1,7.3,11.6,1.57,67,2,45.0
2019,1301506,93.5,6.5,0.0,460.0,20,1,16.0
2019,1301605,78.0,5.3,16.7,944.0,60,1,36.0
2019,1301654,70.4,12.9,16.7,532.0,25,1,18.0
2019,1301704,78.3,7.8,13.9,1.913,83,4,63.0
2019,1301803,79.8,6.1,14.1,703.0,45,2,25.0
2019,1301852,74.0,18.9,7.1,1.148,38,1,31.0
2019,1301902,88.3,4.5,7.2,3.822,178,6,126.0
2019,1301951,88.9,3.7,7.4,375.0,41,1,14.0
2019,1302009,80.3,2.2,17.5,421.0,19,1,13.0
2019,1302108,88.7,2.5,8.8,155.0,25,2,8.0
2019,1302207,62.4,37.6,0.0,362.0,18,1,10.0
2019,1302306,77.2,4.6,18.2,886.0,49,1,27.0
2019,1302405,85.9,5.8,8.3,1.47,68,2,46.0
2019,1302504,84.6,9.2,6.2,4.003,172,8,121.0
2019,1302553,86.3,4.0,9.7,576.0,40,1,19.0
2019,1302603,82.7,5.8,11.5,98.718,3.569,116,2.602
2019,1302702,85.2,6.4,8.4,1.35,85,4,49.0
2019,1302801,60.2,26.3,13.5,407.0,17,1,15.0
2019,1302900,72.3,16.6,11.1,2.119,115,3,64.0
2019,1303007,91.8,7.3,0.9,573.0,45,1,15.0
2019,1303106,70.7,15.0,14.3,1.142,40,3,30.0
2019,1303205,82.8,0.9,16.3,668.0,43,1,21.0
2019,1303304,87.2,5.0,7.8,868.0,34,2,26.0
2019,1303403,89.1,8.0,2.9,4.704,230,9,142.0
2019,1303502,80.3,8.5,11.2,629.0,34,2,18.0
2019,1303536,82.2,14.1,3.7,1.156,88,4,34.0
2019,1303569,75.5,4.9,19.6,962.0,29,1,27.0
2019,1303601,84.0,2.2,13.8,587.0,34,1,18.0
2019,1303700,72.6,27.4,0.0,948.0,51,3,32.0
2019,1303809,75.9,13.1,11.0,1.375,144,6,50.0
2019,1303908,88.6,6.6,4.8,1.037,63,3,34.0
2019,1303957,82.8,5.1,12.1,501.0,27,1,17.0
2019,1304005,89.6,5.5,4.9,361.0,45,1,14.0
2019,1304062,79.8,12.7,7.5,2.729,153,5,90.0
2019,1304104,91.0,7.2,1.8,652.0,32,2,19.0
2019,1304203,68.7,18.3,13.0,3.282,167,6,109.0
2019,1304237,89.0,5.2,5.8,361.0,30,2,14.0
2019,1304260,82.7,17.3,0.0,360.0,24,1,12.0
2019,1304302,83.8,3.1,13.1,842.0,53,2,30.0
2019,1304401,89.2,8.2,2.6,516.0,34,1,16.0
2019,1400027,83.4,9.5,7.1,354.0,31,2,14.0
2019,1400050,90.3,4.3,5.4,301.0,29,2,14.0
2019,1400100,82.5,11.7,5.8,14.198,765,33,512.0
2019,1400159,91.8,1.4,6.8,207.0,19,1,11.0
2019,1400175,62.3,17.0,20.7,108.0,13,1,5.0
2019,1400209,86.1,8.0,5.9,378.0,36,2,15.0
2019,1400233,82.3,9.5,8.2,161.0,13,1,7.0
2019,1400282,72.7,16.2,11.1,104.0,17,1,5.0
2019,1400308,80.3,15.8,3.9,462.0,48,3,18.0
2019,1400407,87.2,3.9,8.9,184.0,13,1,7.0
2019,1400456,83.5,10.0,6.5,259.0,17,1,10.0
2019,1400472,77.7,6.0,16.3,700.0,51,2,20.0
2019,1400506,85.9,2.7,11.4,229.0,21,1,11.0
2019,1400605,89.3,3.8,6.9,133.0,10,1,6.0
2019,1400704,95.9,2.1,2.0,102.0,11,1,4.0
2019,1500107,86.1,8.5,5.4,5.504,369,16,170.0
2019,1500131,81.3,4.2,14.5,296.0,9,1,9.0
2019,1500206,65.4,11.9,22.7,2.334,70,2,74.0
2019,1500305,67.6,8.0,24.4,934.0,27,1,33.0
2019,1500347,73.3,9.7,17.0,358.0,16,1,12.0
2019,1500404,81.7,12.9,5.4,2.595,72,3,77.0
2019,1500503,70.3,10.2,19.5,1.549,42,2,46.0
2019,1500602,81.7,12.3,6.0,4.026,180,7,137.0
2019,1500701,73.0,12.9,14.1,937.0,22,1,24.0
2019,1500800,78.5,12.3,9.2,17.694,913,42,496.0
2019,1500859,83.9,8.4,7.7,935.0,43,2,33.0
2019,1500909,69.3,22.0,8.7,1.151,31,1,26.0
2019,1500958,66.6,17.2,16.2,608.0,27,1,18.0
2019,1501006,72.4,7.8,19.8,519.0,30,1,25.0
2019,1501105,74.5,12.2,13.3,875.0,20,1,23.0
2019,1501204,81.2,7.7,11.1,890.0,25,1,23.0
2019,1501253,68.1,9.2,22.7,148.0,11,1,9.0
2019,1501303,72.0,10.6,17.4,3.657,134,4,104.0
2019,1501402,74.0,16.9,9.1,48.129,2.659,99,1.414
2019,1501451,84.3,5.9,9.8,763.0,48,1,30.0
2019,1501501,88.2,10.7,1.1,3.267,106,5,90.0
2019,1501576,77.8,8.6,13.6,491.0,12,1,16.0
2019,1501600,81.5,7.6,10.9,679.0,35,2,20.0
2019,1501709,77.7,11.4,10.9,4.001,291,11,117.0
2019,1501725,84.3,13.7,2.0,640.0,38,1,25.0
2019,1501758,78.0,1.0,21.0,295.0,15,1,14.0
2019,1501782,74.0,10.6,15.4,1.419,38,2,36.0
2019,1501808,78.5,8.3,13.2,3.666,134,7,108.0
2019,1501907,64.7,22.3,13.0,752.0,26,1,20.0
2019,1501956,74.1,13.1,12.8,588.0,25,1,19.0
2019,1502004,78.8,11.8,9.4,372.0,18,1,10.0
2019,1502103,81.4,8.9,9.7,2.965,109,6,87.0
2019,1502152,71.5,13.7,14.8,2.133,57,2,59.0
2019,1502202,71.6,18.4,10.0,3.29,157,9,98.0
2019,1502301,80.6,7.1,12.3,1.693,91,6,56.0
2019,1502400,76.9,14.5,8.6,7.871,433,15,226.0
2019,1502509,60.7,37.3,2.0,468.0,13,1,14.0
2019,1502608,86.0,11.9,2.1,340.0,21,1,10.0
2019,1502707,82.3,12.4,5.3,1.949,146,5,70.0
2019,1502756,78.1,5.0,16.9,1.943,47,2,56.0
2019,1502764,80.8,3.6,15.6,251.0,16,1,16.0
2019,1502772,69.1,9.8,21.1,1.058,24,2,29.0
2019,1502806,66.1,22.1,11.8,1.52,54,2,49.0
2019,1502855,84.3,4.1,11.6,891.0,25,1,31.0
2019,1502905,71.3,12.4,16.3,1.206,47,2,33.0
2019,1502939,57.7,12.9,29.4,1.553,43,1,44.0
2019,1502954,77.8,6.8,15.4,1.236,34,2,42.0
2019,1503002,82.5,10.5,7.0,338.0,13,1,10.0
2019,1503044,94.0,1.9,4.1,598.0,21,1,21.0
2019,1503077,84.5,3.6,11.9,831.0,23,1,24.0
2019,1503093,74.1,10.4,15.5,1.22,45,1,39.0
2019,1503101,67.4,10.2,22.4,1.279,31,1,34.0
2019,1503200,72.8,16.4,10.8,1.404,91,5,48.0
2019,1503309,79.5,9.8,10.7,2.533,82,3,81.0
2019,1503408,72.9,11.6,15.5,385.0,19,1,12.0
2019,1503457,71.2,10.3,18.5,771.0,25,1,21.0
2019,1503507,69.6,16.4,14.0,668.0,40,2,20.0
2019,1503606,75.4,11.2,13.4,2.942,133,9,88.0
2019,1503705,78.9,7.1,14.0,1.173,40,2,32.0
2019,1503754,72.0,10.3,17.7,1.136,22,1,35.0
2019,1503804,74.5,6.9,18.6,1.802,48,3,55.0
2019,1503903,81.2,7.2,11.6,2.374,46,2,69.0
2019,1504000,80.7,13.6,5.7,1.098,45,2,39.0
2019,1504059,81.9,9.1,9.0,1.378,50,2,46.0
2019,1504109,71.2,8.3,20.5,506.0,26,1,19.0
2019,1504208,83.9,5.9,10.2,9.836,381,22,285.0
2019,1504307,79.9,5.8,14.3,1.506,58,2,58.0
2019,1504406,63.8,11.4,24.8,727.0,30,1,23.0
2019,1504422,87.3,10.7,2.0,4.638,178,8,139.0
2019,1504455,95.9,2.8,1.3,760.0,53,1,34.0
2019,1504505,74.8,5.8,19.4,951.0,34,1,30.0
2019,1504604,69.6,10.9,19.5,1.634,45,1,46.0
2019,1504703,76.8,9.1,14.1,3.829,110,3,111.0
2019,1504752,86.1,3.7,10.2,795.0,30,1,26.0
2019,1504802,85.4,6.3,8.3,1.91,94,4,69.0
2019,1504901,77.1,6.9,16.0,1.559,30,1,49.0
2019,1504950,76.5,5.1,18.4,938.0,32,1,28.0
2019,1504976,80.6,7.4,12.0,536.0,21,1,17.0
2019,1505007,78.4,11.5,10.1,586.0,18,2,16.0
2019,1505031,76.6,12.5,10.9,1.073,26,1,32.0
2019,1505064,84.3,7.0,8.7,1.252,34,3,33.0
2019,1505106,74.7,19.0,6.3,2.273,78,3,70.0
2019,1505205,67.1,14.1,18.8,1.286,25,1,36.0
2019,1505304,75.6,14.1,10.3,3.267,97,3,94.0
2019,1505403,84.4,8.8,6.8,582.0,27,2,15.0
2019,1505437,74.6,9.9,15.5,1.063,29,2,31.0
2019,1505486,67.9,21.7,10.4,343.0,15,1,10.0
2019,1505494,69.7,4.1,26.2,278.0,14,1,14.0
2019,1505502,76.5,16.2,7.3,4.46,169,6,140.0
2019,1505536,74.4,15.8,9.8,9.627,278,13,261.0
2019,1505551,78.8,3.9,17.3,290.0,11,1,9.0
2019,1505601,82.4,3.1,14.5,361.0,16,2,12.0
2019,1505635,76.3,8.0,15.7,456.0,24,1,17.0
2019,1505650,91.1,2.2,6.7,509.0,23,1,25.0
2019,1505700,76.1,13.4,10.5,1.153,48,2,36.0
2019,1505809,74.9,7.4,17.7,1.574,53,2,45.0
2019,1505908,89.2,4.5,6.3,1.577,48,2,58.0
2019,1506005,81.4,13.4,5.2,1.02,34,1,31.0
2019,1506104,76.7,12.4,10.9,717.0,22,1,17.0
2019,1506112,59.9,28.5,11.6,420.0,14,1,13.0
2019,1506138,71.4,14.9,13.7,3.682,102,4,102.0
2019,1506161,82.3,6.3,11.4,672.0,20,1,20.0
2019,1506187,70.0,21.1,8.9,1.246,38,1,33.0
2019,1506195,76.1,4.6,19.3,872.0,22,1,25.0
2019,1506203,76.5,20.5,3.0,2.208,65,4,58.0
2019,1506302,75.5,15.3,9.2,1.083,47,3,34.0
2019,1506351,79.7,9.6,10.7,727.0,26,1,21.0
2019,1506401,61.3,25.4,13.3,183.0,13,1,6.0
2019,1506500,74.7,7.4,17.9,2.556,83,3,66.0
2019,1506559,84.3,6.2,9.5,709.0,19,1,17.0
2019,1506583,75.8,6.0,18.2,433.0,30,1,23.0
2019,1506609,69.1,26.8,4.1,1.053,51,2,27.0
2019,1506708,74.1,11.1,14.8,1.001,40,3,41.0
2019,1506807,85.3,9.8,4.9,11.496,569,30,356.0
2019,1506906,87.7,1.5,10.8,393.0,13,1,14.0
2019,1507003,75.3,21.9,2.8,1.123,36,2,33.0
2019,1507102,76.9,6.1,17.0,818.0,29,1,23.0
2019,1507151,71.7,15.3,13.0,1.114,33,1,30.0
2019,1507201,65.9,25.7,8.4,1.097,29,1,32.0
2019,1507300,63.5,16.7,19.8,1.135,20,1,29.0
2019,1507409,76.0,6.5,17.5,806.0,29,1,25.0
2019,1507458,84.0,2.8,13.2,821.0,33,2,29.0
2019,1507466,78.5,17.3,4.2,312.0,9,1,9.0
2019,1507474,65.5,13.5,21.0,1.13,21,1,30.0
2019,1507508,71.1,5.6,23.3,454.0,19,1,14.0
2019,1507607,75.0,15.2,9.8,2.141,49,2,61.0
2019,1507706,75.5,13.3,11.2,1.046,25,1,31.0
2019,1507755,85.6,1.4,13.0,235.0,11,1,9.0
2019,1507805,73.0,7.8,19.2,375.0,19,1,14.0
2019,1507904,84.3,11.8,3.9,1.112,56,3,33.0
2019,1507953,74.4,12.1,13.5,3.158,83,3,88.0
2019,1507961,75.9,6.7,17.4,396.0,22,1,11.0
2019,1507979,75.9,10.3,13.8,906.0,14,1,24.0
2019,1508001,74.5,14.4,11.1,3.871,73,2,105.0
2019,1508035,72.6,11.9,15.5,824.0,23,1,21.0
2019,1508050,59.4,8.2,32.4,594.0,16,2,18.0
2019,1508084,81.7,13.3,5.0,1.174,41,2,34.0
2019,1508100,77.0,15.7,7.3,4.72,221,6,147.0
2019,1508126,75.6,13.0,11.4,1.369,39,1,39.0
2019,1508159,79.0,9.1,11.9,1.266,36,1,45.0
2019,1508209,81.4,11.4,7.2,1.943,73,3,50.0
2019,1508308,64.7,18.6,16.7,1.239,20,1,29.0
2019,1508357,82.7,5.8,11.5,682.0,44,1,26.0
2019,1508407,78.7,8.2,13.1,1.464,43,3,40.0
