Ano,Código_IBGE,Aprovação_Rural,Aprovação_Urbana,Reprovação_Rural,Reprovação_Urbana,Abandono_Rural,Abandono_Urbana,Matrículas_Rural,Matrículas_Urbana,Docentes_Rural,Docentes_Urbana,Estabelecimentos_Rural,Estabelecimentos_Urbana,Turmas_Rural,Turmas_Urbana
2008,2111706,61.2,70,2.6,11.9,36.2,18.1,212,742, 20 , 31 ,2,3,12,18
2008,2111763,67.9,73.7,3.6,5.7,28.5,20.6,421,861, 21 , 34 ,2,1,12,22
2008,2111789,84.7,70.3,0,3.1,15.3,26.6,98,231, 8 , 11 ,1,1,3,8
2008,2111805,76.5,73.3,0,8.7,23.5,18,85,687, 6 , 31 ,1,2,3,20
2008,2111904,77.8,74.1,12.7,15.9,9.5,10,161,402, 18 , 21 ,2,2,6,13
2008,2112100,82.8,75.3,0,6.4,17.2,18.3,29,1072, 4 , 46 ,1,2,1,30
2008,2112209,87.7,67.6,2.7,9.9,9.6,22.5,325,4902, 14 , 272 ,3,9,7,120
2008,2112233,83,89,0,4.4,17,6.6,107,748, 8 , 35 ,1,1,3,20
2008,2112274,94,79.7,0,11.6,6,8.7,95,140, 6 , 6 ,1,1,3,3
2008,2112308,77.5,83.3,3.7,4.1,18.8,12.6,454,1170, 21 , 50 ,4,3,14,32
2008,2112407,76.2,50.4,1,9.1,22.8,40.5,847,785, 39 , 23 ,7,1,28,19
2008,2112456,75.7,58.9,5.4,8.4,18.9,32.7,150,519, 4 , 4 ,1,1,5,13
2008,2112506,76.5,80,5.2,4.4,18.3,15.6,1510,1799, 97 , 56 ,11,7,53,49
2008,2112605,94.2,88.9,0,2.8,5.8,8.3,231,1554, 10 , 50 ,3,4,9,32
2008,2112704,87.6,85.7,1.2,5.1,11.2,9.2,210,1397, 21 , 57 ,6,4,10,36
2008,2112803,73.5,77.2,0,5.6,26.5,17.2,246,2040, 18 , 86 ,2,4,10,51
2008,2112852,85.7,87.7,5.3,0.6,9,11.7,139,325, 12 , 14 ,2,1,7,9
2008,2112902,71.9,75.3,0.4,6.9,27.7,17.8,783,1059, 40 , 43 ,3,4,24,30
2008,2113009,75.4,77,3.8,8.9,20.8,14.1,250,904, 23 , 45 ,1,3,12,23
2008,2200251,79.5,71.8,2.4,6.5,18.1,21.7,87,170, 19 , 14 ,2,1,4,5
2008,2200509,75.8,58,3,13.7,21.2,28.3,77,770, 5 , 30 ,1,1,3,19
2008,2201051,43.5,62.8,21.7,5.9,34.8,31.3,23,414, 3 , 18 ,1,1,1,11
2008,2201101,84.4,95.5,11.1,0.6,4.5,3.9,48,361, 11 , 21 ,1,1,2,12
2008,2201200,72,66.8,7.2,12.4,20.8,20.8,425,1564, 27 , 72 ,3,5,15,45
2008,2201606,73.8,65.8,6.5,8,19.7,26.2,113,579, 13 , 23 ,1,1,6,14
2008,2202000,63.3,74.8,11.8,8.9,24.9,16.3,175,963, 20 , 34 ,2,1,7,22
2008,2202075,72.7,64.9,0,16.7,27.3,18.4,11,119, 3 , 9 ,1,1,1,6
2008,2202307,27.8,80.3,66.7,4.9,5.5,14.8,18,829, 3 , 40 ,1,2,1,23
2008,2202406,87,62.6,5.6,13.6,7.4,23.8,55,418, 6 , 19 ,1,1,3,11
2008,2202752,75.4,69.8,3.1,10.9,21.5,19.3,70,360, 6 , 20 ,1,1,3,12
2008,2203230,72,87.1,3.4,2.9,24.6,10,122,73, 20 , 5 ,4,1,8,3
2008,2203503,98,65.8,0,10.6,2,23.6,51,516, 18 , 21 ,2,1,6,12
2008,2203701,70.6,59.6,2,7.6,27.4,32.8,367,2176, 19 , 94 ,1,4,12,56
2008,2205003,89.7,70.1,0,7.2,10.3,22.7,111,471, 6 , 21 ,1,2,3,10
2008,2205276,86.5,83.6,4.5,2.3,9,14.1,97,231, 6 , 7 ,1,1,3,6
2008,2205508,77.8,74.5,6.8,7.4,15.4,18.1,119,2269, 12 , 114 ,1,2,6,56
2008,2205524,73,83.6,0,3.5,27,12.9,100,260, 8 , 13 ,1,1,3,7
2008,2205573,71.9,89,0,3.1,28.1,7.9,33,165, 10 , 9 ,1,1,1,6
2008,2205706,84,70.3,0.3,6.6,15.7,23.1,309,970, 20 , 62 ,1,3,10,26
2008,2206209,86.3,68.6,1.4,9.3,12.3,22.1,447,1006, 16 , 34 ,2,2,12,24
2008,2206605,92.5,79.8,5,9.2,2.5,11,40,529, 5 , 18 ,1,1,3,18
2008,2206654,83.1,84.4,0,0.7,16.9,14.9,60,147, 12 , 8 ,2,1,2,5
2008,2206803,90.1,74.2,9.9,23.4,0,2.4,73,246, 5 , 14 ,1,1,3,7
2008,2207009,84.7,71.3,3.3,4.6,12,24.1,290,2195, 32 , 142 ,5,8,15,67
2008,2207603,89.1,84.2,3.6,0,7.3,15.8,56,361, 8 , 22 ,1,1,3,11
2008,2207702,28.6,64.2,28.6,9,42.8,26.8,14,6948, 5 , 331 ,1,13,1,172
2008,2207777,73.4,82.1,9.2,3.4,17.4,14.5,119,121, 6 , 6 ,1,1,3,3
2008,2207900,55,76.1,16.5,6,28.5,17.9,249,1318, 36 , 87 ,5,7,11,40
2008,2208304,67.3,65.5,0,6.3,32.7,28.2,164,1350, 15 , 35 ,1,1,6,27
2008,2208403,84.3,77.9,0,5,15.7,17.1,159,3088, 16 , 157 ,2,6,5,79
2008,2209203,82.1,74.5,3.6,10,14.3,15.5,28,246, 6 , 18 ,1,2,3,10
2008,2210003,85.4,68.2,2.5,4.7,12.1,27.1,290,1237, 16 , 64 ,3,3,11,35
2008,2210656,92.9,73.6,0,8.1,7.1,18.3,145,445, 5 , 14 ,1,1,3,12
2008,2210805,86.3,64.5,1.4,6.4,12.3,29.1,73,657, 4 , 36 ,1,2,3,20
2008,2211001,65.7,56.6,6.7,12.9,27.6,30.5,3342,50052, 168 ," 2,590 ",12,93,90,"1,320"
2008,2211100,88.3,90.7,5.4,4.3,6.3,5,335,1881, 13 , 70 ,2,3,11,47
2008,2211357,78.3,90.4,1.7,8.1,20,1.5,61,138, 6 , 10 ,1,1,3,6
2008,2301208,86.9,79.9,0,10.3,13.1,9.8,380,768, 18 , 29 ,2,1,13,21
2008,2301604,100,75.8,0,10.7,0,13.5,0,896, -   , 36 ,0,1,0,25
2008,2304202,79,77.2,13.4,6.1,7.6,16.7,359,5217, 26 , 192 ,1,10,9,133
2008,2305001,94.3,84.9,1.4,4.8,4.3,10.3,70,1379, 8 , 49 ,1,2,3,42
2008,2305506,78.9,73.9,14.5,17.7,6.6,8.4,413,3205, 27 , 112 ,1,5,12,85
2008,2306306,100,81.1,0,5.2,0,13.7,0,2362, -   , 83 ,0,3,0,69
2008,2306553,64.9,83.9,21.6,9,13.5,7.1,37,1647, 12 , 53 ,1,1,2,46
2008,2306900,91.1,89,0,3,8.9,8,113,1183, 6 , 56 ,1,6,4,40
2008,2307700,65.4,61.1,18.7,17.9,15.9,21,869,4174, 26 , 122 ,1,6,18,97
2008,2311306,74.3,71.7,0,7.2,25.7,21.1,339,3234, 17 , 113 ,1,6,13,83
2008,2311405,70.7,81.2,9.3,7.1,20,11.7,379,2964, 13 , 91 ,1,3,10,81
2008,2312304,90.4,85.4,0.6,2.5,9,12.1,181,2075, 7 , 75 ,1,5,7,54
2008,2312908,83.8,77.7,3.8,7.2,12.4,15.1,480,8944, 20 , 345 ,1,16,15,249
2008,2313609,91.6,82.5,1.5,5.4,6.9,12.1,213,1226, 10 , 39 ,1,3,6,31
2008,2401008,81.5,76.4,6.2,5.8,12.3,17.8,66,1635, 8 , 70 ,1,3,3,47
2008,2402600,65.6,70.2,12.1,7.9,22.3,21.9,229,2386, 9 , 59 ,1,3,7,59
2008,2403251,47.2,63.8,6.5,11.4,46.3,24.8,126,6559, 6 , 227 ,1,8,3,172
2008,2403608,99.2,67.4,0.8,3.2,0,29.4,268,940, 10 , 47 ,1,2,5,25
2008,2404507,0,53.8,100,6.6,0,39.6,0,740, -   , 42 ,0,1,0,25
2008,2404705,73.8,52.2,9.9,11.2,16.3,36.6,448,574, 46 , 30 ,3,1,14,20
2008,2407104,66.6,56,11,12.9,22.4,31.1,692,1874, 77 , 66 ,6,3,24,52
2008,2408003,67.4,67.3,2.7,10.9,29.9,21.8,266,10442, 12 , 455 ,1,20,7,287
2008,2408953,66.5,74.8,5.3,2.3,28.2,22.9,266,225, 12 , 5 ,1,1,6,10
2008,2412005,40.6,60,12.5,6.4,46.9,33.6,32,2110, 7 , 70 ,1,4,1,56
2008,2412203,80.8,66.7,0,5.1,19.2,28.2,151,1208, 9 , 58 ,1,2,6,34
2008,2501401,77.6,79.1,0,0,22.4,20.9,172,325, 14 , 24 ,1,2,6,7
2008,2501500,85.3,85.6,0,3.8,14.7,10.6,276,1219, 50 , 57 ,1,2,9,34
2008,2504009,62.3,59.3,17.9,15.2,19.8,25.5,231,12628, 25 , 755 ,3,30,10,382
2008,2504306,87,71.1,6.5,5.5,6.5,23.4,191,1009, 28 , 39 ,1,1,6,24
2008,2506400,68.5,84.6,7.4,1.1,24.1,14.3,54,481, 6 , 18 ,1,1,2,11
2008,2506806,78.9,73.2,6,3.2,15.1,23.6,134,463, 14 , 16 ,2,1,6,13
2008,2508505,100,82.3,0,4.7,0,13,0,280, -   , 11 ,0,1,0,6
2008,2511103,55.3,74.8,0,2.7,44.7,22.5,85,234, 7 , 12 ,1,1,3,7
2008,2511905,78.3,62.8,10.9,32,10.8,5.2,141,188, 10 , 7 ,1,1,4,5
2008,2512408,46.5,64.2,23.3,16.4,30.2,19.4,58,339, 5 , 21 ,1,1,1,11
2008,2513109,81.5,72.5,0,7.1,18.5,20.4,66,287, 5 , 21 ,1,1,2,9
2008,2515005,62.5,88.6,12.5,6.5,25,4.9,8,187, 3 , 9 ,1,1,1,4
2008,2516201,68.5,65.1,4,9.8,27.5,25.1,296,2736, 30 , 115 ,3,6,12,74
2008,2516607,81.9,75.7,0,5.1,18.1,19.2,99,827, 5 , 42 ,1,2,3,24
2008,2516904,100,82.2,0,3.4,0,14.4,18,566, 6 , 41 ,1,2,1,20
2008,2600401,68.2,78.1,2,2.4,29.8,19.5,149,963, 11 , 32 ,1,1,6,25
2008,2600500,55.9,74.9,17.6,5.6,26.5,19.5,175,1402, 13 , 57 ,1,2,4,32
2008,2600708,59.3,74.5,7.4,7.4,33.3,18.1,85,1437, 17 , 83 ,1,3,5,38
2008,2601409,80.1,62.7,10.8,8.9,9.1,28.4,749,2004, 53 , 79 ,3,3,26,52
2008,2601607,99.5,69.8,0.5,4.5,0,25.7,186,1264, 9 , 86 ,1,4,7,45
2008,2601706,92.8,73.8,5.7,3.9,1.5,22.3,360,3311, 13 , 158 ,1,6,9,89
2008,2601805,87.7,83.7,8.8,1.7,3.5,14.6,268,295, 21 , 14 ,1,1,9,11
2008,2602209,78.5,77,6.5,9.7,15,13.3,416,1537, 19 , 60 ,1,2,11,42
2008,2602902,73.7,73.2,3.2,8.3,23.1,18.5,1436,9674, 41 , 401 ,1,14,35,252
2008,2603454,73.8,68.1,12.1,12.4,14.1,19.5,1886,5946, 88 , 304 ,4,12,47,169
2008,2604205,74.2,67.3,4.3,4.2,21.5,28.5,344,1333, 28 , 84 ,2,4,11,44
2008,2605152,87.7,90.4,3,3.2,9.3,6.4,205,546, 6 , 19 ,1,1,6,16
2008,2605806,75.9,83.6,7.5,8.5,16.6,7.9,223,341, 17 , 28 ,1,2,8,13
2008,2606606,69.6,88,5.8,1.7,24.6,10.3,71,1237, 7 , 58 ,1,3,3,31
2008,2606804,81.7,70,1.6,9.3,16.7,20.7,255,4714, 18 , 175 ,1,5,8,119
2008,2607208,68.6,68.9,7.5,17.3,23.9,13.8,1288,1759, 44 , 46 ,3,3,28,47
2008,2607752,58.7,73.4,19.8,11.7,21.5,14.9,124,643, 10 , 38 ,1,2,3,17
2008,2607901,68.7,67.2,9.8,10.2,21.5,22.6,3188,17068, 187 , 772 ,9,32,91,452
2008,2608057,56.1,64.5,2.4,15.9,41.5,19.6,41,873, 7 , 56 ,1,2,2,27
2008,2608107,84.6,88.3,2.6,5.2,12.8,6.5,40,1352, 7 , 51 ,1,2,1,37
2008,2608750,75,72.8,8.1,11.3,16.9,15.9,587,521, 18 , 22 ,2,1,16,13
2008,2609402,42.6,60.4,54.3,16.7,3.1,22.9,225,2144, 22 , 116 ,1,5,8,63
2008,2609709,90.7,92.1,1.8,0.9,7.5,7,246,1587, 8 , 72 ,1,2,7,50
2008,2609808,83.8,79.5,0.6,5.4,15.6,15.1,157,558, 7 , 26 ,1,1,6,15
2008,2610004,75,76.4,6.5,5.2,18.5,18.4,169,3370, 9 , 163 ,1,8,4,93
2008,2610608,70.6,68.5,1.6,5,27.8,26.5,752,1732, 34 , 90 ,2,4,20,47
2008,2610905,80.6,65.9,1.4,7.2,18,26.9,72,3454, 10 , 227 ,1,9,5,109
2008,2611002,80.1,71.3,2.3,5.5,17.6,23.2,325,1242, 30 , 76 ,2,3,16,36
2008,2611101,76.1,71.4,7.5,10.5,16.4,18.1,3002,10366, 200 , 633 ,14,28,93,291
2008,2611533,87.8,81.7,8.4,6,3.8,12.3,134,246, 12 , 14 ,1,1,4,8
2008,2611705,72.5,71.3,19.3,6.2,8.2,22.5,176,502, 15 , 19 ,1,1,5,11
2008,2611804,71.1,72,4.1,8.9,24.8,19.1,101,1702, 11 , 81 ,1,3,4,41
2008,2611903,85.1,80.2,4.1,4.6,10.8,15.2,408,830, 15 , 44 ,1,2,12,26
2008,2612208,89.7,83.8,3.3,5.7,7,10.5,182,2853, 16 , 145 ,1,7,7,89
2008,2612604,56.4,72.3,12.3,6.3,31.3,21.4,401,1707, 12 , 79 ,1,3,8,47
2008,2613107,69,71.6,19,11.9,12,16.5,360,976, 23 , 37 ,2,1,8,24
2008,2613800,84.2,76.8,3.2,6.7,12.6,16.5,96,701, 17 , 46 ,1,2,5,19
2008,2614204,77.4,81.8,8,5.1,14.6,13.1,222,1593, 10 , 64 ,1,2,7,44
2008,2614808,76,73.2,0.6,4.3,23.4,22.5,551,655, 32 , 39 ,3,2,15,21
2008,2615904,81.5,80.4,1.2,4.1,17.3,15.5,83,512, 6 , 32 ,1,2,3,18
2008,2616407,83.2,70.9,13.3,8.8,3.5,20.3,623,5796, 57 , 323 ,2,13,20,166
2008,2616506,84.7,85.2,1.5,3.9,13.8,10.9,138,590, 5 , 22 ,1,1,4,17
2008,2701407,59.3,67.9,17.4,13.9,23.3,18.2,438,700, 13 , 24 ,1,2,10,15
2008,2702306,77.2,78.1,6.4,10.5,16.4,11.4,832,1732, 7 , 53 ,1,2,19,46
2008,2702900,73.7,80.2,6.9,2,19.4,17.8,507,849, 18 , 26 ,1,1,12,20
2008,2703106,69.4,69.6,10.9,10.5,19.7,19.9,451,955, 32 , 46 ,2,2,10,25
2008,2704203,69.5,68.2,12.7,13.1,17.8,18.7,199,902, 18 , 28 ,1,1,6,14
2008,2705002,88.2,75.4,0.8,2.3,11,22.3,128,602, 6 , 18 ,1,2,3,15
2008,2706307,70.5,70.8,16.4,14.9,13.1,14.3,595,3255, 43 , 130 ,3,5,22,95
2008,2707107,68.6,67.5,14.1,11.9,17.3,20.6,340,628, 18 , 36 ,1,2,9,17
2008,2707701,77.1,55.5,5.9,17.9,17,26.6,478,2146, 19 , 73 ,1,3,10,45
2008,2708402,76.5,63,1.9,9.3,21.6,27.7,215,1035, 11 , 26 ,1,1,5,20
2008,2709004,70.8,71.3,0,8.8,29.2,19.9,25,221, 8 , 12 ,1,1,2,5
2008,2709202,80.8,70.3,11.5,13.5,7.7,16.2,26,802, 1 , 24 ,1,1,1,20
2008,2802403,51,77.8,10.5,22.2,38.5,0,153,275, 9 , 11 ,1,1,4,6
2008,2803401,70.3,65.1,5.7,4.6,24,30.3,387,510, 23 , 26 ,2,1,11,16
2008,2803500,63.6,59.8,14.1,22.9,22.3,17.3,1474,2674, 94 , 110 ,3,3,41,75
2008,2804409,89.5,65.1,0,18.3,10.5,16.6,22,720, 7 , 44 ,1,3,1,21
2008,2804706,71.8,89.2,17.9,3.8,10.3,7,78,287, 8 , 17 ,1,1,3,9
2008,2804904,65.6,79.4,8.1,4.9,26.3,15.7,214,662, 33 , 29 ,4,2,9,19
2008,2805406,52,65.9,19.4,12.4,28.6,21.7,198,874, 16 , 38 ,1,2,12,25
2008,2805604,78.6,76.8,4.2,5.9,17.2,17.3,408,626, 29 , 33 ,3,1,19,21
2008,2805802,82.8,63.2,2.6,20.9,14.6,15.9,230,421, 12 , 14 ,1,1,5,10
2008,2806404,90.6,81,0,7.1,9.4,11.9,53,380, 8 , 25 ,1,2,2,11
2008,2806701,83.4,58.8,10.5,16.6,6.1,24.6,520,2670, 55 , 149 ,1,5,14,79
2008,2807006,0,67.3,100,7.1,0,25.6,0,113, -   , 10 ,0,1,0,3
2008,2807105,90,61.5,0,14.5,10,24,62,1255, 8 , 45 ,1,1,2,32
2008,2900207,78.5,70.4,3.9,5.9,17.6,23.7,332,507, 17 , 25 ,1,1,11,18
2008,2901007,94.3,60.1,4,22.4,1.7,17.5,175,565, 17 , 23 ,1,1,7,16
2008,2901403,94.7,81.1,1.3,3.2,4,15.7,80,815, 10 , 38 ,1,1,3,29
2008,2902104,83.9,73,0.3,4.6,15.8,22.4,672,1153, 20 , 48 ,1,2,17,28
2008,2903904,82.2,77.7,0,5.3,17.8,17,170,2782, 9 , 80 ,1,3,6,80
2008,2904050,89.6,80.9,1,8.9,9.4,10.2,205,329, 35 , 29 ,3,2,11,10
2008,2904308,77.5,78.8,5.7,4.5,16.8,16.7,371,540, 20 , 39 ,1,2,9,17
2008,2904902,86,65.8,4.5,13,9.5,21.2,202,957, 19 , 38 ,2,1,7,29
2008,2905008,96.4,71.8,3.6,16.2,0,12,142,843, 7 , 46 ,1,1,4,30
2008,2905404,81,83.9,9.1,3.2,9.9,12.9,275,95, 46 , 7 ,5,1,17,3
2008,2905503,68.5,88.1,12.3,0.9,19.2,11,74,571, 10 , 22 ,1,2,3,14
2008,2905701,66.2,55.6,10,19.5,23.8,24.9,2806,8255, 128 , 291 ,5,11,73,201
2008,2906204,81.6,74.6,4.3,5.9,14.1,19.5,210,1120, 19 , 51 ,2,3,7,29
2008,2906808,71,62.1,6.6,3.9,22.4,34,372,1298, 29 , 49 ,4,2,12,36
2008,2907301,97.8,78.4,1.5,6.4,0.7,15.2,137,1223, 10 , 39 ,1,1,5,34
2008,2907509,80.7,51.3,10.1,22.1,9.2,26.6,110,2165, 23 , 127 ,2,6,6,57
2008,2907707,79.8,78.6,7.8,3.9,12.4,17.5,325,317, 30 , 31 ,3,3,14,13
2008,2907905,97,77.5,0,6.5,3,16,100,727, 9 , 44 ,1,2,3,23
2008,2908408,75.6,61.5,8.6,16.3,15.8,22.2,839,1710, 81 , 87 ,6,3,31,49
2008,2908903,82.7,75,11.6,7.3,5.7,17.7,286,758, 22 , 44 ,1,3,8,23
2008,2909000,100,88.2,0,1.4,0,10.4,0,442, -   , 17 ,0,1,0,13
2008,2909307,85.6,95.5,2.9,0.3,11.5,4.2,139,1746, 7 , 50 ,1,3,5,50
2008,2909901,91.9,81.3,4,3.4,4.1,15.3,522,993, 19 , 39 ,2,4,14,34
2008,2910107,88.5,88.2,9,0.8,2.5,11,81,370, 23 , 18 ,2,1,5,14
2008,2910503,75,61.6,0,14.8,25,23.6,5,2031, 6 , 76 ,1,2,1,57
2008,2910602,74.1,64,11.2,7,14.7,29,375,1115, 22 , 35 ,2,2,14,27
2008,2910800,68.4,58.2,10.2,21.2,21.4,20.6,2316,18984, 141 ," 1,109 ",7,41,70,533
2008,2911709,86.9,68,9.3,13,3.8,19,264,3392, 26 , 174 ,1,5,8,95
2008,2912400,89,95.5,1.8,3.1,9.2,1.4,167,361, 9 , 20 ,1,1,5,11
2008,2913002,89.3,96.2,4.9,0.5,5.8,3.3,208,593, 14 , 29 ,1,1,7,21
2008,2913457,74.4,75.9,1.5,6.4,24.1,17.7,195,477, 17 , 16 ,1,1,7,14
2008,2913606,59,57.7,21,16.8,20,25.5,195,7722, 17 , 345 ,1,14,6,214
2008,2914406,89.5,82.8,3.5,2.3,7,14.9,178,929, 14 , 35 ,1,1,6,26
2008,2916005,73.2,78.5,19.5,4.6,7.3,16.9,41,1114, 10 , 58 ,1,2,3,41
2008,2916906,75.3,65.9,2.7,15.6,22,18.5,77,592, 11 , 17 ,1,1,4,15
2008,2917003,79.5,74,1.5,4.7,19,21.3,214,940, 12 , 25 ,1,1,7,32
2008,2917201,79.1,86.6,16.6,3.4,4.3,10,305,444, 37 , 15 ,2,1,12,15
2008,2917508,94.2,59.4,5.1,17.4,0.7,23.2,348,3138, 13 , 137 ,1,5,9,86
2008,2917706,58.7,67.3,17.7,14.7,23.6,18,474,912, 20 , 40 ,1,2,14,26
2008,2918605,83.9,91.5,3.2,1.5,12.9,7,93,341, 14 , 16 ,1,1,6,12
2008,2919157,70,63.8,3.5,9.9,26.5,26.3,256,1112, 9 , 39 ,1,1,7,27
2008,2919504,91.6,77.4,5.5,5.7,2.9,16.9,876,1184, 101 , 42 ,6,2,36,30
2008,2920403,74.7,83,5.3,2,20,15,337,402, 24 , 18 ,2,1,13,11
2008,2920502,79.4,74,7.1,13.5,13.5,12.5,126,1017, 13 , 47 ,1,3,4,33
2008,2920601,84.9,64.5,3.8,5.9,11.3,29.6,376,1489, 27 , 49 ,2,2,14,36
2008,2921005,67.3,77.8,6.1,15.3,26.6,6.9,343,756, 25 , 33 ,1,2,9,21
2008,2921500,84.4,84.2,1.6,3.4,14,12.4,538,1471, 18 , 63 ,1,3,11,38
2008,2921708,78.7,64.2,8.3,13.6,13,22.2,355,586, 23 , 34 ,2,1,11,23
2008,2922300,79.8,63.4,7.7,7.4,12.5,29.2,502,781, 17 , 30 ,1,1,15,27
2008,2923704,82.6,91.2,7.6,2.3,9.8,6.5,842,986, 39 , 38 ,6,2,28,30
2008,2923803,75,72.4,0,7.9,25,19.7,32,918, 9 , 42 ,1,3,2,25
2008,2923902,65.8,59.4,9.6,7.7,24.6,32.9,78,579, 12 , 15 ,1,1,3,14
2008,2924009,88,66.9,2.2,10.6,9.8,22.5,95,5169, 17 , 220 ,2,9,4,131
2008,2924207,97.8,76.3,0,1.4,2.2,22.3,95,521, 9 , 33 ,1,3,3,16
2008,2924603,73.2,74.8,2.2,10.3,24.6,14.9,188,401, 17 , 21 ,1,1,8,12
2008,2925303,76.8,55,1,14.2,22.2,30.8,767,5092, 49 , 157 ,3,7,22,116
2008,2925402,85.7,77.8,5.1,6.6,9.2,15.6,239,403, 20 , 23 ,1,1,8,12
2008,2925501,56,53,4.6,17.1,39.4,29.9,114,1243, 9 , 46 ,1,3,6,31
2008,2925907,89.8,82.7,1.3,3.8,8.9,13.5,317,903, 11 , 28 ,1,1,4,24
2008,2925931,97,74.9,0,8.5,3,16.6,106,355, 10 , 23 ,1,2,3,14
2008,2925956,83.8,89.6,3.7,3.8,12.5,6.6,432,453, 16 , 16 ,1,1,11,12
2008,2926301,75.5,64.8,8.6,9.3,15.9,25.9,448,1284, 38 , 68 ,3,3,18,39
2008,2926509,92.1,82.9,0.6,6.9,7.3,10.2,181,662, 27 , 26 ,3,2,9,16
2008,2926707,95.6,91.5,0,1.3,4.4,7.2,92,467, 7 , 29 ,1,2,4,16
2008,2927200,100,75.4,0,7.5,0,17.1,0,1196, -   , 53 ,0,3,0,32
2008,2927309,85.7,72.2,9.7,9.8,4.6,18,157,530, 11 , 18 ,1,1,5,15
2008,2927903,78.6,92.8,17,7.2,4.4,0,306,584, 32 , 26 ,1,1,10,15
2008,2928000,83.6,71,3.4,6.8,13,22.2,158,2174, 20 , 73 ,2,2,9,50
2008,2928208,89.2,82.3,3.6,1.5,7.2,16.2,112,1599, 10 , 63 ,1,3,4,47
2008,2928604,54.6,65.6,18.8,23.4,26.6,11,363,2458, 17 , 111 ,2,5,11,70
2008,2928901,60,54.1,3.3,28.6,36.7,17.3,29,930, 8 , 33 ,1,2,1,23
2008,2929206,86.8,78.2,6.3,10.7,6.9,11.1,144,797, 17 , 71 ,2,2,6,28
2008,2929255,92.3,81.8,0,3.4,7.7,14.8,26,672, 6 , 29 ,1,1,1,19
2008,2929305,90.3,61.6,6.9,29,2.8,9.4,168,604, 28 , 46 ,1,2,8,18
2008,2929503,100,63.6,0,14.3,0,22.1,12,2074, 7 , 86 ,1,3,1,59
2008,2929701,68.9,65.5,8.5,9.9,22.6,24.6,288,572, 14 , 26 ,1,2,6,14
2008,2930105,68.9,62.8,10.7,15.7,20.4,21.5,826,3171, 64 , 135 ,4,5,29,85
2008,2930204,64.5,70.3,2.3,2.2,33.2,27.5,237,1509, 14 , 65 ,1,2,7,48
2008,2930501,72.9,59.1,5.7,10.9,21.4,30,905,2263, 89 , 132 ,8,4,38,69
2008,2930758,87.5,76.5,0,11.5,12.5,12,56,657, 4 , 21 ,1,1,2,18
2008,2931350,79.3,74.5,18.9,6.8,1.8,18.7,114,5064, 15 , 193 ,1,6,5,130
2008,2931509,85.8,67.9,1.3,9.9,12.9,22.2,155,1076, 15 , 60 ,1,2,5,29
2008,2932002,79.7,71,7.1,7.9,13.2,21.1,707,1081, 58 , 61 ,5,3,27,30
2008,2933257,82.5,88.8,0,0,17.5,11.2,134,156, 6 , 11 ,1,1,5,9
2008,2933307,78.1,56.3,15.3,17.6,6.6,26.1,865,11456, 37 , 587 ,1,18,23,318
2008,2933505,74.5,75.3,8.6,9.8,16.9,14.9,256,405, 24 , 17 ,2,1,11,10
2008,2933604,95,73.7,0.8,8.9,4.2,17.4,123,2211, 8 , 67 ,1,3,4,55
2008,3100609,67.9,80.6,0,8.2,32.1,11.2,30,496, 8 , 40 ,1,2,1,13
2008,3101003,82.9,80.2,7.3,4.3,9.8,15.5,44,373, 12 , 36 ,1,3,2,11
2008,3103405,93.5,80.8,1.9,9,4.6,10.2,156,1244, 26 , 85 ,2,4,7,38
2008,3103504,90.2,82.5,1.6,8.1,8.2,9.4,57,4277, 10 , 228 ,1,9,3,124
2008,3104205,96.7,85.2,0,7.6,3.3,7.2,32,1316, 12 , 73 ,1,2,3,39
2008,3104502,87.5,85.3,4.5,1.3,8,13.4,88,876, 10 , 91 ,1,3,3,35
2008,3104700,88.9,79.6,7.4,6.2,3.7,14.2,27,515, 10 , 42 ,1,3,3,19
2008,3104908,81.8,88.5,9.1,5,9.1,6.5,55,420, 10 , 34 ,1,1,3,15
2008,3105103,87.3,78.9,4.9,15,7.8,6.1,104,963, 30 , 59 ,1,2,4,29
2008,3106507,92.6,83.7,1.5,5.4,5.9,10.9,77,526, 17 , 40 ,2,2,4,16
2008,3107307,76.5,77,8.3,9.9,15.2,13.1,286,2119, 35 , 121 ,2,5,9,60
2008,3107802,84.9,84.2,4.1,8.3,11,7.5,74,411, 14 , 29 ,1,2,3,13
2008,3108602,82.7,68,8,16.7,9.3,15.3,300,1409, 28 , 94 ,2,5,10,38
2008,3108909,90.1,80.8,1.4,7,8.5,12.2,72,556, 15 , 44 ,1,2,4,17
2008,3114204,80.9,79.6,8.5,11.1,10.6,9.3,47,815, 12 , 65 ,1,3,3,25
2008,3116001,85.7,80,0,4.4,14.3,15.6,49,167, 12 , 25 ,1,1,3,9
2008,3116100,96.2,83.8,0,10.9,3.8,5.3,53,471, 18 , 60 ,2,4,3,20
2008,3117836,87.8,94.2,3.1,0.9,9.1,4.9,129,332, 14 , 49 ,1,2,6,16
2008,3118809,88.1,85.9,3.5,3.3,8.4,10.8,398,1133, 51 , 117 ,4,5,18,46
2008,3119302,98.1,80.4,0,9.2,1.9,10.4,54,999, 9 , 67 ,1,3,3,30
2008,3120201,88.9,76.5,8.3,10.6,2.8,12.9,36,237, 8 , 19 ,1,1,3,7
