Ano,Código_IBGE,Aprovação,Reprovação,Abandono,Matrículas,Docentes,Estabelecimentos,Turmas
2020,4115739,100.0,0.0,0.0,23.0,10,1,3.0
2020,4116059,97.3,0.0,2.7,70.0,15,1,3.0
2020,4117057,96.9,2.7,0.4,264.0,61,5,19.0
2020,4117271,99.3,0.7,0.0,151.0,29,3,11.0
2020,4117305,98.9,0.2,0.9,461.0,93,9,33.0
2020,4117602,89.6,10.4,0.0,47.0,19,2,6.0
2020,4117701,97.2,2.1,0.7,389.0,44,3,14.0
2020,4117800,97.4,0.0,2.6,39.0,15,1,3.0
2020,4117909,99.6,0.4,0.0,280.0,26,1,8.0
2020,4118204,100.0,0.0,0.0,20.0,15,2,5.0
2020,4118501,100.0,0.0,0.0,62.0,16,1,3.0
2020,4118709,98.0,2.0,0.0,49.0,12,1,3.0
2020,4119301,96.8,1.0,2.2,310.0,57,6,18.0
2020,4119400,98.1,1.9,0.0,53.0,10,1,3.0
2020,4119509,87.8,4.8,7.4,566.0,34,2,17.0
2020,4119608,99.6,0.0,0.4,228.0,60,6,18.0
2020,4119905,94.7,2.6,2.7,72.0,15,1,3.0
2020,4120150,100.0,0.0,0.0,12.0,14,1,3.0
2020,4120606,97.1,0.6,2.3,699.0,96,7,31.0
2020,4120903,98.9,1.1,0.0,397.0,69,5,26.0
2020,4121000,85.0,0.0,15.0,43.0,13,1,3.0
2020,4121208,99.7,0.0,0.3,350.0,45,4,15.0
2020,4121406,100.0,0.0,0.0,55.0,13,1,3.0
2020,4121505,91.5,3.1,5.4,131.0,25,2,6.0
2020,4121703,95.7,0.4,3.9,251.0,39,3,12.0
2020,4121752,86.2,0.0,13.8,30.0,10,1,3.0
2020,4121802,96.8,0.0,3.2,32.0,14,1,3.0
2020,4121901,100.0,0.0,0.0,30.0,16,1,3.0
2020,4122008,95.9,4.1,0.0,73.0,13,1,3.0
2020,4122156,97.3,2.2,0.5,382.0,62,4,21.0
2020,4122172,100.0,0.0,0.0,25.0,14,1,3.0
2020,4122206,92.4,3.6,4.0,195.0,31,2,9.0
2020,4122305,97.3,1.5,1.2,331.0,34,2,11.0
2020,4122651,100.0,0.0,0.0,85.0,29,2,9.0
2020,4123303,96.3,0.0,3.7,27.0,13,1,3.0
2020,4123857,98.9,0.5,0.6,190.0,44,4,15.0
2020,4123907,96.3,3.7,0.0,82.0,26,1,3.0
2020,4124020,100.0,0.0,0.0,59.0,13,1,3.0
2020,4124103,96.7,0.0,3.3,87.0,23,2,6.0
2020,4124707,100.0,0.0,0.0,51.0,11,1,3.0
2020,4124806,93.0,5.6,1.4,71.0,15,1,3.0
2020,4125100,92.1,5.0,2.9,278.0,35,3,11.0
2020,4125506,85.7,14.3,0.0,189.0,17,1,6.0
2020,4125605,96.8,0.8,2.4,249.0,46,3,10.0
2020,4125704,98.5,1.5,0.0,65.0,26,2,6.0
2020,4126207,100.0,0.0,0.0,40.0,19,2,6.0
2020,4126306,97.6,2.4,0.0,119.0,23,2,5.0
2020,4126678,95.8,4.2,0.0,96.0,12,1,3.0
2020,4127007,97.1,2.9,0.0,36.0,14,1,3.0
2020,4127601,86.2,6.1,7.7,250.0,17,1,8.0
2020,4127700,99.5,0.2,0.3,419.0,35,1,11.0
2020,4127858,96.9,3.1,0.0,32.0,13,1,3.0
2020,4127882,100.0,0.0,0.0,56.0,13,1,3.0
2020,4127965,96.2,0.0,3.8,183.0,36,3,11.0
2020,4128104,100.0,0.0,0.0,103.0,19,1,3.0
2020,4128203,94.9,5.1,0.0,39.0,14,1,3.0
2020,4128500,96.6,3.4,0.0,28.0,12,1,3.0
2020,4128633,100.0,0.0,0.0,160.0,16,1,6.0
2020,4200101,69.2,20.2,10.6,220.0,25,3,12.0
2020,4200408,97.9,1.6,0.5,192.0,14,1,7.0
2020,4200903,86.3,11.3,2.4,80.0,11,1,4.0
2020,4201000,88.3,8.3,3.4,59.0,12,1,3.0
2020,4202305,90.9,9.1,0.0,22.0,11,2,5.0
2020,4202800,96.9,1.6,1.5,127.0,25,2,6.0
2020,4203402,79.1,0.0,20.9,44.0,11,1,6.0
2020,4203501,90.3,9.7,0.0,142.0,14,1,6.0
2020,4203600,89.1,4.3,6.6,47.0,9,1,3.0
2020,4203709,90.6,0.0,9.4,64.0,12,1,3.0
2020,4203808,97.6,0.9,1.5,222.0,14,1,8.0
2020,4204202,77.3,16.1,6.6,273.0,40,3,13.0
2020,4204301,100.0,0.0,0.0,53.0,12,1,3.0
2020,4204905,86.5,9.6,3.9,49.0,9,1,3.0
2020,4205001,88.2,9.8,2.0,99.0,24,2,6.0
2020,4205100,100.0,0.0,0.0,30.0,10,1,3.0
2020,4205175,100.0,0.0,0.0,48.0,11,1,3.0
2020,4205308,84.9,5.7,9.4,52.0,11,1,3.0
2020,4205456,93.2,3.4,3.4,58.0,13,1,3.0
2020,4205506,84.6,5.1,10.3,44.0,19,1,3.0
2020,4207205,85.7,9.9,4.4,204.0,35,3,12.0
2020,4207304,92.8,4.1,3.1,98.0,16,1,5.0
2020,4207650,86.8,5.3,7.9,38.0,15,1,3.0
2020,4207684,94.3,3.3,2.4,214.0,27,2,10.0
2020,4207700,92.3,7.7,0.0,25.0,12,1,3.0
2020,4208104,97.0,1.0,2.0,201.0,37,3,11.0
2020,4208401,96.2,1.9,1.9,159.0,38,3,9.0
2020,4208906,95.0,2.2,2.8,142.0,13,1,5.0
2020,4209102,92.3,6.2,1.5,195.0,38,2,9.0
2020,4209151,73.7,17.8,8.5,116.0,25,2,9.0
2020,4209300,94.2,0.0,5.8,67.0,17,1,12.0
2020,4209409,96.3,2.1,1.6,240.0,45,3,12.0
2020,4209706,93.9,3.0,3.1,33.0,14,1,3.0
2020,4210209,88.2,8.8,3.0,34.0,10,1,3.0
2020,4210605,93.0,5.7,1.3,151.0,23,2,7.0
2020,4211801,97.6,0.0,2.4,43.0,11,1,3.0
2020,4212007,96.9,0.0,3.1,32.0,14,1,3.0
2020,4212106,100.0,0.0,0.0,43.0,11,1,3.0
2020,4212205,84.1,11.6,4.3,72.0,11,1,3.0
2020,4212650,91.2,4.8,4.0,252.0,37,2,13.0
2020,4212700,100.0,0.0,0.0,57.0,14,1,3.0
2020,4214003,97.5,0.0,2.5,41.0,10,1,3.0
2020,4214805,81.5,18.3,0.2,450.0,75,1,15.0
2020,4215653,87.1,12.9,0.0,488.0,53,1,15.0
2020,4215679,99.4,0.0,0.6,163.0,13,1,6.0
2020,4215703,90.6,8.9,0.5,193.0,22,1,8.0
2020,4216255,95.3,0.0,4.7,63.0,13,1,3.0
2020,4216305,86.0,8.0,6.0,45.0,12,1,3.0
2020,4216602,77.4,22.6,0.0,104.0,11,1,3.0
2020,4216701,100.0,0.0,0.0,33.0,12,1,3.0
2020,4216800,93.4,3.9,2.7,337.0,27,2,15.0
2020,4217204,98.1,1.9,0.0,224.0,15,1,9.0
2020,4217303,96.6,0.0,3.4,29.0,11,1,3.0
2020,4217501,100.0,0.0,0.0,23.0,12,1,3.0
2020,4218004,65.0,2.9,32.1,206.0,26,1,8.0
2020,4218707,90.8,5.4,3.8,131.0,23,1,7.0
2020,4300109,92.7,0.0,7.3,54.0,10,1,3.0
2020,4300406,70.6,22.7,6.7,464.0,100,7,29.0
2020,4300802,100.0,0.0,0.0,33.0,10,1,3.0
2020,4302055,100.0,0.0,0.0,55.0,7,1,3.0
2020,4302253,93.8,0.0,6.2,65.0,11,1,4.0
2020,4302378,74.3,23.5,2.2,180.0,21,1,7.0
2020,4302501,96.7,0.0,3.3,30.0,11,1,3.0
2020,4302808,93.6,0.0,6.4,297.0,46,3,16.0
2020,4303004,76.0,15.1,8.9,152.0,20,1,9.0
2020,4303509,98.0,0.0,2.0,101.0,9,1,4.0
2020,4304200,91.2,0.0,8.8,101.0,12,1,4.0
2020,4304358,91.4,0.0,8.6,81.0,7,1,3.0
2020,4304507,93.4,0.0,6.6,492.0,44,5,23.0
2020,4304655,82.9,0.0,17.1,84.0,10,1,6.0
2020,4304705,100.0,0.0,0.0,39.0,7,1,3.0
2020,4304853,100.0,0.0,0.0,45.0,10,1,3.0
2020,4305108,92.2,5.2,2.6,313.0,25,2,13.0
2020,4305124,59.8,0.0,40.2,82.0,13,1,6.0
2020,4305371,100.0,0.0,0.0,4.0,9,1,1.0
2020,4306205,91.0,0.0,9.0,80.0,13,1,6.0
2020,4306601,92.6,6.7,0.7,286.0,21,1,9.0
2020,4306767,72.2,0.0,27.8,185.0,13,1,8.0
2020,4306908,78.5,1.3,20.2,160.0,16,1,7.0
2020,4307005,96.5,2.4,1.1,256.0,20,1,10.0
2020,4307104,100.0,0.0,0.0,44.0,8,1,3.0
2020,4307500,96.1,3.9,0.0,103.0,17,1,5.0
2020,4308300,95.7,0.0,4.3,69.0,15,1,3.0
2020,4308508,93.3,6.7,0.0,453.0,53,1,14.0
2020,4309209,91.9,0.0,8.1,474.0,37,2,17.0
2020,4309654,82.4,0.0,17.6,240.0,18,2,11.0
2020,4310538,81.5,0.0,18.5,137.0,12,1,7.0
2020,4310603,100.0,0.0,0.0,19.0,4,1,3.0
2020,4311007,76.0,0.0,24.0,27.0,8,1,3.0
2020,4311106,88.0,6.5,5.5,202.0,40,2,8.0
2020,4311155,100.0,0.0,0.0,54.0,8,1,3.0
2020,4311205,81.3,18.5,0.2,353.0,55,1,14.0
2020,4311304,70.9,7.9,21.2,152.0,20,1,6.0
2020,4311601,100.0,0.0,0.0,27.0,8,1,3.0
2020,4311718,96.0,0.0,4.0,126.0,33,2,12.0
2020,4311734,100.0,0.0,0.0,53.0,9,1,3.0
2020,4311775,96.3,0.0,3.7,27.0,13,1,3.0
2020,4312500,98.0,0.0,2.0,50.0,9,1,6.0
2020,4313375,88.9,0.0,11.1,64.0,9,1,3.0
2020,4313409,99.6,0.0,0.4,278.0,26,1,14.0
2020,4313706,97.6,0.0,2.4,332.0,26,1,10.0
2020,4314407,87.7,0.0,12.3,307.0,30,3,17.0
2020,4314605,91.5,0.0,8.5,163.0,21,2,8.0
2020,4314704,100.0,0.0,0.0,67.0,8,1,3.0
2020,4315107,100.0,0.0,0.0,45.0,10,1,3.0
2020,4315404,100.0,0.0,0.0,328.0,35,2,14.0
2020,4315701,90.7,0.0,9.3,97.0,13,1,4.0
2020,4316105,100.0,0.0,0.0,27.0,10,1,3.0
2020,4316907,94.3,0.0,5.7,33.0,12,1,3.0
2020,4316972,95.2,0.0,4.8,42.0,10,1,3.0
2020,4317103,83.3,0.0,16.7,42.0,5,1,3.0
2020,4317202,95.0,1.1,3.9,285.0,25,1,10.0
2020,4317301,85.8,11.8,2.4,128.0,13,1,7.0
2020,4317509,96.9,0.0,3.1,32.0,11,1,3.0
2020,4317608,92.7,0.0,7.3,124.0,17,1,7.0
2020,4317707,91.6,3.6,4.8,84.0,28,2,6.0
2020,4317806,96.1,3.4,0.5,390.0,57,1,12.0
2020,4318002,94.5,0.0,5.5,130.0,17,2,6.0
2020,4318101,95.6,0.0,4.4,91.0,20,2,6.0
2020,4318200,96.8,0.0,3.2,93.0,10,1,4.0
2020,4318408,90.1,0.8,9.1,121.0,10,1,5.0
2020,4318507,94.2,0.0,5.8,137.0,26,2,11.0
2020,4318614,100.0,0.0,0.0,43.0,10,1,3.0
2020,4318804,82.6,8.1,9.3,396.0,40,2,18.0
2020,4318903,96.2,0.0,3.8,28.0,9,1,3.0
2020,4319208,92.3,0.0,7.7,12.0,11,1,3.0
2020,4319604,83.3,0.0,16.7,31.0,11,1,3.0
2020,4319737,100.0,0.0,0.0,119.0,15,1,11.0
2020,4319802,89.4,10.4,0.2,972.0,89,1,27.0
2020,4320859,100.0,0.0,0.0,41.0,15,1,3.0
2020,4321204,85.0,0.0,15.0,60.0,6,1,3.0
2020,4322400,95.7,0.0,4.3,140.0,31,3,13.0
2020,4322608,94.9,1.7,3.4,235.0,35,3,11.0
2020,4323002,96.0,0.7,3.3,762.0,77,3,35.0
2020,5000609,89.8,9.9,0.3,284.0,22,1,9.0
2020,5000807,78.7,19.1,2.2,49.0,15,1,6.0
2020,5000856,98.5,0.0,1.5,68.0,8,1,3.0
2020,5001102,82.0,16.0,2.0,494.0,68,4,24.0
2020,5001243,98.6,1.4,0.0,74.0,15,1,3.0
2020,5001904,98.9,0.0,1.1,92.0,10,1,3.0
2020,5002308,100.0,0.0,0.0,20.0,11,1,2.0
2020,5002407,93.3,6.7,0.0,274.0,28,2,11.0
2020,5002605,92.5,0.0,7.5,69.0,11,1,6.0
2020,5002704,88.1,10.7,1.2,326.0,39,2,15.0
2020,5003207,100.0,0.0,0.0,10.0,6,1,2.0
2020,5003454,93.0,7.0,0.0,115.0,30,3,9.0
2020,5003488,100.0,0.0,0.0,113.0,23,2,6.0
2020,5003702,86.1,13.3,0.6,796.0,77,3,31.0
2020,5003751,100.0,0.0,0.0,7.0,8,1,1.0
2020,5003801,96.3,2.5,1.2,81.0,17,1,4.0
2020,5004007,76.9,0.0,23.1,27.0,12,1,2.0
2020,5004403,100.0,0.0,0.0,28.0,11,1,2.0
2020,5004502,98.3,1.7,0.0,127.0,30,3,8.0
2020,5004601,75.2,24.1,0.7,138.0,15,1,6.0
2020,5004700,94.9,5.1,0.0,87.0,11,1,3.0
2020,5004908,100.0,0.0,0.0,53.0,12,1,3.0
2020,5005103,89.5,1.8,8.7,56.0,11,1,3.0
2020,5005608,75.3,24.0,0.7,272.0,39,3,10.0
2020,5005806,92.9,6.6,0.5,187.0,31,3,9.0
2020,5006200,75.3,22.1,2.6,579.0,68,2,20.0
2020,5006606,92.0,6.3,1.7,1.264,127,5,46.0
2020,5007901,79.9,19.9,0.2,567.0,64,3,35.0
2020,5007950,96.1,3.9,0.0,104.0,10,1,5.0
2020,5008008,96.4,3.6,0.0,58.0,14,1,3.0
2020,5008305,90.7,9.3,0.0,81.0,15,1,6.0
2020,5008404,94.4,3.4,2.2,89.0,24,2,6.0
2020,5100102,100.0,0.0,0.0,84.0,23,2,5.0
2020,5100201,100.0,0.0,0.0,260.0,36,1,16.0
2020,5100250,97.9,0.0,2.1,204.0,33,5,11.0
2020,5100300,100.0,0.0,0.0,18.0,5,1,1.0
2020,5100508,100.0,0.0,0.0,118.0,25,3,8.0
2020,5100805,100.0,0.0,0.0,65.0,8,2,5.0
2020,5101258,100.0,0.0,0.0,77.0,15,2,5.0
2020,5101407,99.4,0.6,0.0,315.0,30,1,15.0
2020,5101605,100.0,0.0,0.0,62.0,9,2,4.0
2020,5101704,97.7,0.0,2.3,184.0,51,5,13.0
2020,5101803,98.3,1.7,0.0,302.0,65,4,24.0
2020,5101852,100.0,0.0,0.0,54.0,8,1,7.0
2020,5101902,100.0,0.0,0.0,197.0,20,3,18.0
2020,5102504,89.7,10.3,0.0,954.0,123,3,47.0
2020,5102603,100.0,0.0,0.0,1.065,169,9,112.0
2020,5102637,80.0,13.0,7.0,573.0,70,4,22.0
2020,5102678,82.9,13.8,3.3,736.0,85,3,29.0
2020,5102694,100.0,0.0,0.0,37.0,11,1,4.0
2020,5102702,100.0,0.0,0.0,51.0,4,1,1.0
2020,5102793,89.9,4.1,6.0,173.0,26,1,13.0
2020,5102850,92.1,2.0,5.9,159.0,23,2,10.0
2020,5103007,100.0,0.0,0.0,214.0,47,2,11.0
2020,5103056,88.6,2.5,8.9,78.0,14,3,6.0
2020,5103205,96.7,0.0,3.3,93.0,29,3,8.0
2020,5103254,99.6,0.2,0.2,562.0,76,2,28.0
2020,5103304,100.0,0.0,0.0,316.0,41,3,19.0
2020,5103353,97.0,0.0,3.0,449.0,71,5,30.0
2020,5103379,98.8,1.2,0.0,263.0,25,2,13.0
2020,5103502,100.0,0.0,0.0,133.0,39,3,9.0
2020,5103700,100.0,0.0,0.0,51.0,8,1,3.0
2020,5103858,99.3,0.2,0.5,407.0,49,4,34.0
2020,5103908,100.0,0.0,0.0,287.0,54,6,28.0
2020,5103957,100.0,0.0,0.0,25.0,9,1,2.0
2020,5104104,95.4,4.4,0.2,617.0,62,2,29.0
2020,5104203,96.8,3.2,0.0,31.0,7,1,3.0
2020,5104542,88.6,0.0,11.4,37.0,9,1,3.0
2020,5104609,100.0,0.0,0.0,298.0,18,1,12.0
2020,5104807,100.0,0.0,0.0,21.0,7,1,2.0
2020,5104906,98.8,1.2,0.0,163.0,29,3,9.0
2020,5105002,100.0,0.0,0.0,55.0,14,1,3.0
2020,5105101,96.9,0.0,3.1,270.0,40,6,20.0
2020,5105150,85.2,14.8,0.0,543.0,52,2,20.0
2020,5105200,98.9,0.0,1.1,192.0,35,4,11.0
2020,5105309,100.0,0.0,0.0,21.0,7,1,2.0
2020,5105507,99.0,0.0,1.0,98.0,10,1,3.0
2020,5105580,100.0,0.0,0.0,61.0,4,1,2.0
2020,5105606,99.3,0.0,0.7,156.0,27,2,10.0
2020,5105622,100.0,0.0,0.0,114.0,24,2,6.0
2020,5105903,92.5,7.5,0.0,137.0,15,1,7.0
2020,5106109,98.8,0.0,1.2,455.0,71,5,28.0
2020,5106158,96.9,0.0,3.1,204.0,16,1,11.0
2020,5106216,100.0,0.0,0.0,187.0,31,2,14.0
2020,5106224,100.0,0.0,0.0,215.0,23,1,10.0
2020,5106232,100.0,0.0,0.0,36.0,9,1,2.0
2020,5106240,100.0,0.0,0.0,53.0,5,1,3.0
2020,5106265,98.2,0.0,1.8,61.0,9,1,5.0
2020,5106281,100.0,0.0,0.0,102.0,16,1,7.0
2020,5106299,100.0,0.0,0.0,142.0,8,1,6.0
2020,5106307,97.6,0.0,2.4,82.0,32,3,14.0
2020,5106422,97.1,2.9,0.0,361.0,34,4,21.0
2020,5106505,100.0,0.0,0.0,287.0,27,2,10.0
2020,5106778,86.6,2.4,11.0,84.0,19,2,9.0
2020,5106802,100.0,0.0,0.0,62.0,10,2,3.0
2020,5106828,84.1,6.5,9.4,109.0,15,4,8.0
2020,5107008,83.1,0.0,16.9,168.0,39,4,13.0
2020,5107040,100.0,0.0,0.0,112.0,34,3,8.0
2020,5107065,97.3,2.7,0.0,548.0,43,3,23.0
2020,5107107,97.6,1.6,0.8,129.0,45,3,9.0
2020,5107263,100.0,0.0,0.0,43.0,9,1,2.0
2020,5107297,100.0,0.0,0.0,29.0,15,1,3.0
2020,5107305,100.0,0.0,0.0,58.0,15,1,4.0
2020,5107354,100.0,0.0,0.0,195.0,25,3,12.0
2020,5107578,100.0,0.0,0.0,83.0,18,3,5.0
2020,5107602,100.0,0.0,0.0,315.0,41,2,19.0
2020,5107701,100.0,0.0,0.0,105.0,25,2,8.0
2020,5107776,100.0,0.0,0.0,232.0,36,4,16.0
2020,5107800,98.2,1.3,0.5,470.0,98,9,30.0
2020,5107909,100.0,0.0,0.0,42.0,11,1,3.0
2020,5107925,100.0,0.0,0.0,90.0,13,1,4.0
2020,5107941,88.7,0.0,11.3,193.0,29,2,13.0
2020,5107958,99.7,0.0,0.3,319.0,64,4,21.0
2020,5108055,96.5,0.0,3.5,419.0,23,2,16.0
2020,5108352,95.7,4.3,0.0,125.0,20,1,7.0
2020,5108402,100.0,0.0,0.0,202.0,31,2,8.0
2020,5108907,100.0,0.0,0.0,53.0,10,1,4.0
2020,5108956,100.0,0.0,0.0,31.0,10,1,3.0
2020,5200100,88.9,11.1,0.0,8.0,1,1,1.0
2020,5200175,100.0,0.0,0.0,29.0,7,1,3.0
2020,5201108,97.1,0.0,2.9,244.0,19,2,11.0
2020,5201306,100.0,0.0,0.0,16.0,2,2,2.0
2020,5203104,83.0,0.0,17.0,55.0,7,1,3.0
2020,5204706,96.2,3.8,0.0,53.0,6,1,3.0
2020,5205109,92.9,1.9,5.2,217.0,23,2,10.0
2020,5205307,99.2,0.0,0.8,127.0,39,1,20.0
2020,5205455,88.2,0.0,11.8,17.0,1,1,1.0
2020,5205521,100.0,0.0,0.0,9.0,5,1,1.0
2020,5205901,100.0,0.0,0.0,25.0,16,2,4.0
2020,5206206,95.9,3.7,0.4,249.0,15,1,9.0
2020,5206404,100.0,0.0,0.0,41.0,7,1,3.0
2020,5207808,100.0,0.0,0.0,12.0,1,1,1.0
2020,5208004,99.7,0.0,0.3,364.0,42,5,18.0
2020,5208301,100.0,0.0,0.0,86.0,5,1,3.0
2020,5208608,100.0,0.0,0.0,13.0,1,1,1.0
2020,5209457,88.9,0.0,11.1,9.0,1,1,1.0
2020,5209705,86.1,2.2,11.7,233.0,31,2,11.0
2020,5210208,89.1,7.0,3.9,295.0,42,1,9.0
2020,5210406,100.0,0.0,0.0,13.0,2,1,2.0
2020,5212204,100.0,0.0,0.0,7.0,1,1,1.0
2020,5212303,95.9,0.0,4.1,49.0,10,1,3.0
2020,5212501,99.5,0.0,0.5,204.0,19,3,10.0
2020,5212808,66.7,0.0,33.3,3.0,1,1,1.0
2020,5213087,96.3,2.8,0.9,109.0,10,1,6.0
2020,5213400,100.0,0.0,0.0,8.0,1,1,1.0
2020,5213509,96.6,2.3,1.1,88.0,25,4,13.0
2020,5213806,70.4,20.8,8.8,367.0,33,1,14.0
2020,5214051,96.0,0.0,4.0,75.0,17,1,9.0
2020,5214861,100.0,0.0,0.0,44.0,8,2,4.0
2020,5215306,83.5,16.5,0.0,99.0,20,1,15.0
2020,5215603,95.4,2.1,2.5,401.0,21,2,15.0
2020,5217104,100.0,0.0,0.0,7.0,1,1,1.0
2020,5217302,98.2,1.8,0.0,117.0,12,2,8.0
2020,5217609,100.0,0.0,0.0,151.0,7,1,5.0
2020,5218300,94.7,5.3,0.0,56.0,7,2,4.0
2020,5218904,100.0,0.0,0.0,49.0,19,3,9.0
2020,5219456,100.0,0.0,0.0,38.0,5,1,3.0
2020,5219803,90.0,5.7,4.3,71.0,12,1,5.0
2020,5220108,100.0,0.0,0.0,12.0,2,2,2.0
2020,5220702,87.5,12.5,0.0,8.0,1,1,1.0
2020,5221080,100.0,0.0,0.0,3.0,3,1,2.0
2020,5221809,52.1,22.3,25.6,565.0,80,1,21.0
2020,5222302,99.3,0.0,0.7,142.0,9,1,5.0
2020,5300108,84.2,15.8,0.0,2.78,222,14,97.0
2021,1100015,73.5,26.5,0.0,49,28,3,7.0
2021,1100023,69.9,22.4,7.7,908,75,2,33.0
2021,1100031,94.7,0.0,5.3,23,7,1,3.0
2021,1100049,83.6,1.4,15.0,71,25,5,15.0
2021,1100064,89.9,9.9,0.2,554,55,1,16.0
2021,1100072,100.0,0.0,0.0,98,29,2,6.0
2021,1100080,91.9,8.1,0.0,157,38,1,7.0
2021,1100098,100.0,0.0,0.0,31,28,3,9.0
2021,1100106,89.2,1.5,9.3,65,28,2,2.0
2021,1100122,77.8,0.0,22.2,64,10,2,6.0
2021,1100130,76.6,12.0,11.4,180,40,1,7.0
2021,1100189,96.2,1.4,2.4,220,15,1,9.0
2021,1100205,81.9,2.0,16.1,601,68,8,32.0
2021,1100254,96.4,3.6,0.0,31,30,1,3.0
2021,1100304,100.0,0.0,0.0,10,9,2,5.0
2021,1100700,67.4,1.6,31.0,128,29,1,4.0
2021,1100809,100.0,0.0,0.0,5,4,1,3.0
2021,1100924,96.5,0.0,3.5,57,36,2,7.0
2021,1101450,83.3,0.0,16.7,6,30,2,2.0
2021,1101476,92.0,8.0,0.0,51,28,1,3.0
2021,1200013,84.6,0.0,15.4,192,10,2,6.0
2021,1200054,88.9,1.6,9.5,126,5,1,10.0
2021,1200104,93.8,0.0,6.2,227,14,1,9.0
2021,1200138,94.4,0.4,5.2,279,25,12,21.0
2021,1200179,83.3,0.8,15.9,129,16,2,10.0
2021,1200203,93.5,1.1,5.4,1574,88,15,69.0
2021,1200252,83.6,1.1,15.3,195,10,1,9.0
2021,1200302,95.1,0.0,4.9,1021,64,20,83.0
2021,1200328,83.4,0.0,16.6,313,5,1,33.0
2021,1200336,76.5,0.9,22.6,444,52,7,29.0
2021,1200351,87.0,3.9,9.1,621,39,2,45.0
2021,1200385,91.2,1.3,7.5,228,19,4,18.0
2021,1200393,100.0,0.0,0.0,296,6,1,16.0
2021,1200401,82.1,6.5,11.4,807,90,20,50.0
2021,1200427,87.3,0.0,12.7,693,64,10,56.0
2021,1200435,96.5,0.0,3.5,142,11,8,16.0
2021,1200450,87.9,2.6,9.5,249,40,7,18.0
2021,1200500,57.9,10.0,32.1,419,32,27,38.0
2021,1200609,84.3,1.1,14.6,787,63,15,55.0
2021,1200708,90.0,1.6,8.4,202,22,10,18.0
2021,1200807,84.5,5.2,10.3,755,41,8,31.0
2021,1300029,93.4,0.0,6.6,271,32,2,14.0
2021,1300060,88.8,11.2,0.0,287,77,3,24.0
2021,1300086,99.6,0.4,0.0,245,17,4,17.0
2021,1300102,99.4,0.0,0.6,157,10,1,10.0
2021,1300144,100.0,0.0,0.0,116,9,1,9.0
2021,1300201,70.9,5.1,24.0,80,6,2,6.0
2021,1300300,88.2,4.2,7.6,1106,66,3,61.0
2021,1300409,86.8,0.0,13.2,160,24,1,18.0
2021,1300508,83.8,6.0,10.2,1477,148,7,73.0
2021,1300607,91.1,8.9,0.0,878,69,2,45.0
2021,1300631,91.7,8.3,0.0,433,22,1,22.0
2021,1300680,94.2,0.0,5.8,518,39,1,39.0
2021,1300706,93.0,0.0,7.0,340,27,3,27.0
2021,1300805,86.5,0.8,12.7,912,67,7,56.0
2021,1300839,94.7,2.4,2.9,380,24,2,25.0
2021,1300904,94.9,0.0,5.1,139,8,1,8.0
2021,1301001,99.4,0.0,0.6,330,20,2,20.0
2021,1301100,91.0,4.0,5.0,1029,73,3,57.0
2021,1301159,92.4,4.5,3.1,843,94,6,45.0
2021,1301209,93.0,0.0,7.0,738,85,2,85.0
2021,1301308,92.4,7.3,0.3,257,37,1,24.0
2021,1301605,83.6,9.0,7.4,201,18,2,18.0
2021,1301654,85.4,0.0,14.6,147,9,1,9.0
2021,1301704,85.8,5.2,9.0,683,56,5,37.0
2021,1301803,86.0,7.5,6.5,106,8,1,8.0
2021,1301852,92.7,0.8,6.5,222,145,4,106.0
2021,1301902,93.8,1.0,5.2,2423,139,4,128.0
2021,1302009,93.1,0.0,6.9,72,8,2,8.0
2021,1302108,93.4,3.3,3.3,151,14,4,17.0
2021,1302207,94.5,2.8,2.7,183,28,2,15.0
2021,1302306,97.7,0.0,2.3,309,57,3,20.0
2021,1302405,98.9,1.1,0.0,376,28,2,29.0
2021,1302504,99.2,0.6,0.2,1932,88,6,91.0
2021,1302553,100.0,0.0,0.0,670,75,2,52.0
2021,1302603,89.4,0.1,10.5,1278,62,2,63.0
2021,1302702,93.4,0.7,5.9,1236,102,4,85.0
2021,1302801,94.0,6.0,0.0,482,35,2,37.0
2021,1302900,81.0,2.5,16.5,1295,83,2,74.0
2021,1303007,94.3,0.0,5.7,634,48,4,43.0
2021,1303106,88.7,0.0,11.3,732,42,1,43.0
2021,1303205,92.7,0.0,7.3,153,27,2,10.0
2021,1303304,98.3,1.7,0.0,296,20,2,20.0
2021,1303403,96.5,0.8,2.7,196,145,4,139.0
2021,1303502,64.9,35.1,0.0,38,8,1,3.0
2021,1303536,90.4,3.4,6.2,177,16,2,12.0
2021,1303569,78.4,1.4,20.2,218,10,1,10.0
2021,1303601,97.4,0.4,2.2,265,46,3,30.0
2021,1303700,92.6,7.4,0.0,516,38,4,21.0
2021,1303809,82.6,10.9,6.5,1332,194,9,123.0
2021,1303908,90.9,0.3,8.8,972,84,5,60.0
2021,1303957,100.0,0.0,0.0,155,15,2,13.0
2021,1304005,98.3,0.0,1.7,362,26,2,26.0
2021,1304062,95.3,3.4,1.3,1464,86,4,61.0
2021,1304104,79.2,20.8,0.0,74,3,1,3.0
2021,1304203,86.9,3.2,9.9,860,62,4,57.0
2021,1304237,97.4,0.0,2.6,422,65,2,26.0
2021,1304260,87.9,12.1,0.0,165,9,3,9.0
2021,1304302,97.8,0.0,2.2,279,18,1,18.0
