Município,Ano,UF,Código IBGE,Valor Consolidado
Bonito,2017,BA,2904050,12481256.7
Bonito,2017,MS,5002209,10282657.1
Bonito,2017,PA,1501600,6816149.159999999
Bonito,2017,PE,2602308,23842650.630000003
Bonito,2018,BA,2904050,13112264.8
Bonito,2018,MS,5002209,11188859.780000001
Bonito,2018,PA,1501600,6896507.47
Bonito,2018,PE,2602308,23970957.07
Bonito,2019,BA,2904050,13734870.76
Bonito,2019,MS,5002209,12050615.83
Bonito,2019,PA,1501600,7387682.52
Bonito,2019,PE,2602308,26364533.16
Bonito,2020,BA,2904050,13467288.030000001
Bonito,2020,MS,5002209,13136907.290000001
Bonito,2020,PA,1501600,7467672.33
Bonito,2020,PE,2602308,25978832.22
Bonito,2021,BA,2904050,16795626.990000002
Bonito,2021,MS,5002209,17039375.15
Bonito,2021,PA,1501600,8522416.17
Bonito,2021,PE,2602308,31757231.19
Bonito,2022,BA,2904050,20593924.88
Bonito,2022,MS,5002209,18669267.41
Bonito,2022,PA,1501600,12639922.84
Bonito,2022,PE,2602308,36495516.589999996
Bonito,2023,BA,2904050,14561664.780000001
Bonito,2023,MS,5002209,13124811.260000002
Bonito,2023,PA,1501600,6134939.38
Bonito,2023,PE,2602308,26586218.84
Bonito de Minas,2007,MG,3108255,1159652.83
Bonito de Minas,2008,MG,3108255,1453714.76
Bonito de Minas,2009,MG,3108255,1414806.01
Bonito de Minas,2010,MG,3108255,1904881.88
Bonito de Minas,2011,MG,3108255,2048648.68
Bonito de Minas,2012,MG,3108255,2156947.18
Bonito de Minas,2013,MG,3108255,2391887.0
Bonito de Minas,2014,MG,3108255,2676861.5200000005
Bonito de Minas,2015,MG,3108255,2817132.63
Bonito de Minas,2016,MG,3108255,3378289.83
Bonito de Minas,2017,MG,3108255,3300283.35
Bonito de Minas,2018,MG,3108255,2323959.42
Bonito de Minas,2019,MG,3108255,3163191.55
Bonito de Minas,2020,MG,3108255,3654243.8099999996
Bonito de Minas,2021,MG,3108255,4952671.97
Bonito de Minas,2022,MG,3108255,5767785.84
Bonito de Minas,2023,MG,3108255,3676704.3899999997
Bonito de Santa Fé,2007,PB,2502409,1740911.07
Bonito de Santa Fé,2008,PB,2502409,2009337.56
Bonito de Santa Fé,2009,PB,2502409,2121973.32
Bonito de Santa Fé,2010,PB,2502409,2735243.44
Bonito de Santa Fé,2011,PB,2502409,3282556.08
Bonito de Santa Fé,2012,PB,2502409,3295800.27
Bonito de Santa Fé,2013,PB,2502409,4027526.82
Bonito de Santa Fé,2014,PB,2502409,4277854.649999999
Bonito de Santa Fé,2015,PB,2502409,4542144.41
Bonito de Santa Fé,2016,PB,2502409,5114178.65
Bonito de Santa Fé,2017,PB,2502409,5079930.5200000005
Bonito de Santa Fé,2018,PB,2502409,5312307.5600000005
Bonito de Santa Fé,2019,PB,2502409,6096530.17
Bonito de Santa Fé,2020,PB,2502409,6092043.1
Bonito de Santa Fé,2021,PB,2502409,8874222.33
Bonito de Santa Fé,2022,PB,2502409,12418749.6
Bonito de Santa Fé,2023,PB,2502409,7625638.7
Bonópolis,2007,GO,5203575,608071.43
Bonópolis,2008,GO,5203575,711109.64
Bonópolis,2009,GO,5203575,833993.23
Bonópolis,2010,GO,5203575,973680.87
Bonópolis,2011,GO,5203575,1204170.27
Bonópolis,2012,GO,5203575,1381559.5899999999
Bonópolis,2013,GO,5203575,1404432.44
Bonópolis,2014,GO,5203575,1502617.28
Bonópolis,2015,GO,5203575,1106195.89
Bonópolis,2016,GO,5203575,1248921.37
Bonópolis,2017,GO,5203575,1336025.06
Bonópolis,2018,GO,5203575,1453576.02
Bonópolis,2019,GO,5203575,1381768.92
Bonópolis,2020,GO,5203575,1317148.14
Bonópolis,2021,GO,5203575,1683163.92
Bonópolis,2022,GO,5203575,2020473.16
Bonópolis,2023,GO,5203575,1281827.73
Boqueirão,2007,PB,2502508,2415456.13
Boqueirão,2008,PB,2502508,3201798.2600000002
Boqueirão,2009,PB,2502508,3866490.3800000004
Boqueirão,2010,PB,2502508,4261946.13
Boqueirão,2011,PB,2502508,5496777.7299999995
Boqueirão,2012,PB,2502508,5956545.76
Boqueirão,2013,PB,2502508,7004094.16
Boqueirão,2014,PB,2502508,7942956.06
Boqueirão,2015,PB,2502508,8836630.58
Boqueirão,2016,PB,2502508,9836764.37
Boqueirão,2017,PB,2502508,8923569.17
Boqueirão,2018,PB,2502508,8903594.06
Boqueirão,2019,PB,2502508,9586957.49
Boqueirão,2020,PB,2502508,9779962.1
Boqueirão,2021,PB,2502508,12127666.86
Boqueirão,2022,PB,2502508,14447327.55
Boqueirão,2023,PB,2502508,10724191.69
Boqueirão do Leão,2007,RS,4302451,935209.18
Boqueirão do Leão,2008,RS,4302451,1071259.75
Boqueirão do Leão,2009,RS,4302451,1273582.6199999999
Boqueirão do Leão,2010,RS,4302451,1602296.8200000003
Boqueirão do Leão,2011,RS,4302451,1648037.92
Boqueirão do Leão,2012,RS,4302451,1795250.98
Boqueirão do Leão,2013,RS,4302451,1890199.38
Boqueirão do Leão,2014,RS,4302451,2250213.98
Boqueirão do Leão,2015,RS,4302451,2421369.67
Boqueirão do Leão,2016,RS,4302451,2643846.25
Boqueirão do Leão,2017,RS,4302451,2671895.1999999997
Boqueirão do Leão,2018,RS,4302451,2887255.57
Boqueirão do Leão,2019,RS,4302451,2934572.51
Boqueirão do Leão,2020,RS,4302451,2885171.1799999997
Boqueirão do Leão,2021,RS,4302451,3836485.79
Boqueirão do Leão,2022,RS,4302451,3532903.4600000004
Boqueirão do Leão,2023,RS,4302451,1939800.1
Boqueirão do Piauí,2007,PI,2201945,1310219.26
Boqueirão do Piauí,2008,PI,2201945,1659573.77
Boqueirão do Piauí,2009,PI,2201945,1901304.5
Boqueirão do Piauí,2010,PI,2201945,2222906.24
Boqueirão do Piauí,2011,PI,2201945,2797193.71
Boqueirão do Piauí,2012,PI,2201945,3082390.54
Boqueirão do Piauí,2013,PI,2201945,3472768.79
Boqueirão do Piauí,2014,PI,2201945,4152031.64
Boqueirão do Piauí,2015,PI,2201945,4865906.47
Boqueirão do Piauí,2016,PI,2201945,5494275.98
Boqueirão do Piauí,2017,PI,2201945,5632496.399999999
Boqueirão do Piauí,2018,PI,2201945,5822793.01
Boqueirão do Piauí,2019,PI,2201945,6441211.27
Boqueirão do Piauí,2020,PI,2201945,5934672.95
Boqueirão do Piauí,2021,PI,2201945,7081687.96
Boqueirão do Piauí,2022,PI,2201945,9825706.94
Boqueirão do Piauí,2023,PI,2201945,6588260.78
Boquim,2007,SE,2800670,5681901.74
Boquim,2008,SE,2800670,7342141.57
Boquim,2009,SE,2800670,7166440.73
Boquim,2010,SE,2800670,8536254.6
Boquim,2011,SE,2800670,10205043.95
Boquim,2012,SE,2800670,10703387.06
Boquim,2013,SE,2800670,11281343.370000001
Boquim,2014,SE,2800670,12503926.85
Boquim,2015,SE,2800670,12768156.13
Boquim,2016,SE,2800670,14163312.27
Boquim,2017,SE,2800670,14635299.120000001
Boquim,2018,SE,2800670,16609247.48
Boquim,2019,SE,2800670,17226486.01
Boquim,2020,SE,2800670,16813706.759999998
Boquim,2021,SE,2800670,21333481.580000002
Boquim,2022,SE,2800670,23830247.28
Boquim,2023,SE,2800670,14929271.77
Boquira,2007,BA,2904100,4558009.04
Boquira,2008,BA,2904100,5839997.47
Boquira,2009,BA,2904100,6077078.149999999
Boquira,2010,BA,2904100,7137796.76
Boquira,2011,BA,2904100,9206078.28
Boquira,2012,BA,2904100,10212149.93
Boquira,2013,BA,2904100,10871459.25
Boquira,2014,BA,2904100,11517396.639999999
Boquira,2015,BA,2904100,12159775.9
Boquira,2016,BA,2904100,13329229.879999999
Boquira,2017,BA,2904100,12371539.770000001
Boquira,2018,BA,2904100,13462050.9
Boquira,2019,BA,2904100,13505026.46
Boquira,2020,BA,2904100,12818255.58
Boquira,2021,BA,2904100,15488877.4
Boquira,2022,BA,2904100,19158167.93
Boquira,2023,BA,2904100,11733368.85
Boracéia,2007,SP,3507308,172845.16
Boracéia,2008,SP,3507308,446937.22
Boracéia,2009,SP,3507308,577466.31
Boracéia,2010,SP,3507308,696811.23
Boracéia,2011,SP,3507308,1553806.61
Boracéia,2012,SP,3507308,1778794.7999999998
Boracéia,2013,SP,3507308,2058212.6199999999
Boracéia,2014,SP,3507308,2202878.7399999998
Boracéia,2015,SP,3507308,2220225.57
Boracéia,2016,SP,3507308,2096630.4400000002
Boracéia,2017,SP,3507308,2228337.85
Boracéia,2018,SP,3507308,2413006.1
Boracéia,2019,SP,3507308,2810070.74
Boracéia,2020,SP,3507308,2998520.99
Boracéia,2021,SP,3507308,3746357.76
Boracéia,2022,SP,3507308,4114065.2800000003
Boracéia,2023,SP,3507308,2700494.2199999997
Borba,2007,AM,1300805,5942398.95
Borba,2008,AM,1300805,8277335.04
Borba,2009,AM,1300805,9122970.17
Borba,2010,AM,1300805,11939496.21
Borba,2011,AM,1300805,13363840.64
Borba,2012,AM,1300805,16617417.64
Borba,2013,AM,1300805,17948909.89
Borba,2014,AM,1300805,20294028.84
Borba,2015,AM,1300805,22938712.38
Borba,2016,AM,1300805,23706963.5
Borba,2017,AM,1300805,29279559.2
Borba,2018,AM,1300805,29577336.369999997
Borba,2019,AM,1300805,30863716.22
Borba,2020,AM,1300805,30239509.07
Borba,2021,AM,1300805,35888175.69
Borba,2022,AM,1300805,45113829.190000005
Borba,2023,AM,1300805,30333253.75
Borborema,2007,PB,2502706,1097134.43
Borborema,2007,SP,3507407,279583.02999999997
Borborema,2008,PB,2502706,1352549.16
Borborema,2008,SP,3507407,575241.3
Borborema,2009,PB,2502706,1556108.82
Borborema,2009,SP,3507407,1220963.15
Borborema,2010,PB,2502706,1704094.02
Borborema,2010,SP,3507407,1553699.37
Borborema,2011,PB,2502706,1961057.86
Borborema,2011,SP,3507407,1535066.4900000002
Borborema,2012,PB,2502706,2077709.88
Borborema,2012,SP,3507407,1748254.51
Borborema,2013,PB,2502706,2325316.25
Borborema,2013,SP,3507407,1969849.17
Borborema,2014,PB,2502706,2694096.8000000003
Borborema,2014,SP,3507407,2158707.58
Borborema,2015,PB,2502706,3238218.76
Borborema,2015,SP,3507407,2415752.45
Borborema,2016,PB,2502706,3387338.04
Borborema,2016,SP,3507407,2911873.17
Borborema,2017,PB,2502706,3152084.39
Borborema,2017,SP,3507407,3004742.4400000004
Borborema,2018,PB,2502706,3311662.08
Borborema,2018,SP,3507407,3238776.7100000004
Borborema,2019,PB,2502706,3313533.4899999998
Borborema,2019,SP,3507407,3574583.95
Borborema,2020,PB,2502706,3083176.1100000003
Borborema,2020,SP,3507407,3615466.61
Borborema,2021,PB,2502706,3956291.76
Borborema,2021,SP,3507407,4584917.890000001
Borborema,2022,PB,2502706,4438468.68
Borborema,2022,SP,3507407,5236353.96
Borborema,2023,PB,2502706,2623677.8600000003
Borborema,2023,SP,3507407,3739034.57
Borda da Mata,2007,MG,3108305,858262.6300000001
Borda da Mata,2008,MG,3108305,1435751.1700000002
Borda da Mata,2009,MG,3108305,1832359.84
Borda da Mata,2010,MG,3108305,2298984.98
Borda da Mata,2011,MG,3108305,3016647.86
Borda da Mata,2012,MG,3108305,3517115.28
Borda da Mata,2013,MG,3108305,4379721.75
Borda da Mata,2014,MG,3108305,5036499.58
Borda da Mata,2015,MG,3108305,5350482.37
Borda da Mata,2016,MG,3108305,6116402.62
Borda da Mata,2017,MG,3108305,6200710.39
Borda da Mata,2018,MG,3108305,4697467.1899999995
Borda da Mata,2019,MG,3108305,7609108.8
Borda da Mata,2020,MG,3108305,8500555.49
Borda da Mata,2021,MG,3108305,10939560.85
Borda da Mata,2022,MG,3108305,12004538.88
Borda da Mata,2023,MG,3108305,6916842.76
Borebi,2007,SP,3507456,860144.8200000001
Borebi,2008,SP,3507456,1116991.03
Borebi,2009,SP,3507456,379018.36
Borebi,2010,SP,3507456,1628537.07
Borebi,2011,SP,3507456,1713983.0699999998
Borebi,2012,SP,3507456,2036403.62
Borebi,2013,SP,3507456,2345935.61
Borebi,2014,SP,3507456,2088961.29
Borebi,2015,SP,3507456,2194159.04
Borebi,2016,SP,3507456,2264223.25
Borebi,2017,SP,3507456,2225615.7800000003
Borebi,2018,SP,3507456,2255912.5700000003
Borebi,2019,SP,3507456,2678265.3699999996
Borebi,2020,SP,3507456,2879902.0199999996
Borebi,2021,SP,3507456,3529086.9400000004
Borebi,2022,SP,3507456,4118210.0
Borebi,2023,SP,3507456,2624429.38
Borrazópolis,2007,PR,4103305,783562.87
Borrazópolis,2008,PR,4103305,946629.1399999999
Borrazópolis,2009,PR,4103305,1004413.62
Borrazópolis,2010,PR,4103305,1081623.04
Borrazópolis,2011,PR,4103305,1203833.3
Borrazópolis,2012,PR,4103305,1364145.96
Borrazópolis,2013,PR,4103305,1619995.53
Borrazópolis,2014,PR,4103305,1837024.21
Borrazópolis,2015,PR,4103305,2127350.06
Borrazópolis,2016,PR,4103305,2294437.45
Borrazópolis,2017,PR,4103305,2585717.5
Borrazópolis,2018,PR,4103305,2837593.56
Borrazópolis,2019,PR,4103305,2821136.07
Borrazópolis,2020,PR,4103305,2843982.86
Borrazópolis,2021,PR,4103305,3427083.06
Borrazópolis,2022,PR,4103305,4127863.38
Borrazópolis,2023,PR,4103305,2530502.51
Borá,2007,SP,3507209,179912.12
Borá,2008,SP,3507209,199183.27999999997
Borá,2009,SP,3507209,181577.41
Borá,2010,SP,3507209,259826.65
Borá,2011,SP,3507209,262366.68
Borá,2012,SP,3507209,309406.31
Borá,2013,SP,3507209,366709.09
Borá,2014,SP,3507209,410012.53
Borá,2015,SP,3507209,442890.12
Borá,2016,SP,3507209,483769.20999999996
Borá,2017,SP,3507209,517416.43
Borá,2018,SP,3507209,606491.99
Borá,2019,SP,3507209,632908.34
Borá,2020,SP,3507209,546088.02
Borá,2021,SP,3507209,647380.42
Borá,2022,SP,3507209,850179.9
Borá,2023,SP,3507209,497240.29
Bossoroca,2007,RS,4302501,1204242.31
Bossoroca,2008,RS,4302501,1537845.3199999998
Bossoroca,2009,RS,4302501,1694067.14
Bossoroca,2010,RS,4302501,1911029.43
Bossoroca,2011,RS,4302501,1995523.0899999999
Bossoroca,2012,RS,4302501,1896184.4300000002
Bossoroca,2013,RS,4302501,2098616.75
Bossoroca,2014,RS,4302501,2298472.36
Bossoroca,2015,RS,4302501,2515578.95
Bossoroca,2016,RS,4302501,3056493.4899999998
Bossoroca,2017,RS,4302501,3027665.8000000003
Bossoroca,2018,RS,4302501,3431774.61
Bossoroca,2019,RS,4302501,3517278.11
Bossoroca,2020,RS,4302501,3656329.43
Bossoroca,2021,RS,4302501,4227428.41
Bossoroca,2022,RS,4302501,4728629.54
Bossoroca,2023,RS,4302501,3021783.58
Botelhos,2007,MG,3108404,1367295.8399999999
Botelhos,2008,MG,3108404,1985608.71
Botelhos,2009,MG,3108404,2210243.42
Botelhos,2010,MG,3108404,2593219.04
Botelhos,2011,MG,3108404,2701016.06
Botelhos,2012,MG,3108404,2982199.45
Botelhos,2013,MG,3108404,3326473.8400000003
Botelhos,2014,MG,3108404,3658069.7699999996
Botelhos,2015,MG,3108404,3843195.36
Botelhos,2016,MG,3108404,4307460.47
Botelhos,2017,MG,3108404,4413145.24
Botelhos,2018,MG,3108404,3358453.25
Botelhos,2019,MG,3108404,5623792.88
Botelhos,2020,MG,3108404,6497904.96
Botelhos,2021,MG,3108404,8331644.78
Botelhos,2022,MG,3108404,9390287.76
Botelhos,2023,MG,3108404,5608345.96
Botucatu,2007,SP,3507506,11414043.180000002
Botucatu,2008,SP,3507506,17348136.45
Botucatu,2009,SP,3507506,20313122.62
Botucatu,2010,SP,3507506,26825853.05
Botucatu,2011,SP,3507506,37197842.81
Botucatu,2012,SP,3507506,42081570.2
Botucatu,2013,SP,3507506,48055205.9
Botucatu,2014,SP,3507506,51797448.419999994
Botucatu,2015,SP,3507506,53291216.309999995
Botucatu,2016,SP,3507506,54988038.54
Botucatu,2017,SP,3507506,57052516.69
Botucatu,2018,SP,3507506,62336779.71
Botucatu,2019,SP,3507506,69981027.11
Botucatu,2020,SP,3507506,71466406.65
Botucatu,2021,SP,3507506,89905838.53
Botucatu,2022,SP,3507506,100453377.36
Botucatu,2023,SP,3507506,66804587.04
Botumirim,2007,MG,3108503,733015.05
Botumirim,2008,MG,3108503,849878.3899999999
Botumirim,2009,MG,3108503,873438.12
Botumirim,2010,MG,3108503,1174778.33
Botumirim,2011,MG,3108503,1472973.4
Botumirim,2012,MG,3108503,1509632.9400000002
Botumirim,2013,MG,3108503,1427798.77
Botumirim,2014,MG,3108503,1453237.03
Botumirim,2015,MG,3108503,1626368.9000000001
Botumirim,2016,MG,3108503,1669050.53
Botumirim,2017,MG,3108503,1488528.1700000002
Botumirim,2018,MG,3108503,1079475.55
Botumirim,2019,MG,3108503,1752036.0299999998
Botumirim,2020,MG,3108503,1855896.5300000003
Botumirim,2021,MG,3108503,2294858.77
Botumirim,2022,MG,3108503,2463324.38
Botumirim,2023,MG,3108503,1746201.1600000001
Botuporã,2007,BA,2904209,2415020.63
Botuporã,2008,BA,2904209,3353104.5500000003
Botuporã,2009,BA,2904209,3657686.6799999997
Botuporã,2010,BA,2904209,4932724.01
Botuporã,2011,BA,2904209,6173891.01
Botuporã,2012,BA,2904209,7380157.08
Botuporã,2013,BA,2904209,9167290.91
Botuporã,2014,BA,2904209,9750574.25
Botuporã,2015,BA,2904209,10805667.08
Botuporã,2016,BA,2904209,14881557.76
Botuporã,2017,BA,2904209,11854866.14
Botuporã,2018,BA,2904209,11139188.92
Botuporã,2019,BA,2904209,9374100.91
Botuporã,2020,BA,2904209,8412782.82
Botuporã,2021,BA,2904209,9273817.76
Botuporã,2022,BA,2904209,13883026.05
Botuporã,2023,BA,2904209,10512647.32
Botuverá,2007,SC,4202701,294163.3
Botuverá,2008,SC,4202701,355846.93
Botuverá,2009,SC,4202701,396252.60000000003
Botuverá,2010,SC,4202701,594242.05
Botuverá,2011,SC,4202701,593604.9700000001
Botuverá,2012,SC,4202701,736035.7499999999
Botuverá,2013,SC,4202701,807180.7400000001
Botuverá,2014,SC,4202701,1012941.26
Botuverá,2015,SC,4202701,1149790.09
Botuverá,2016,SC,4202701,1421727.67
Botuverá,2017,SC,4202701,1486409.4000000001
Botuverá,2018,SC,4202701,1759844.26
Botuverá,2019,SC,4202701,2046582.4100000001
Botuverá,2020,SC,4202701,2107905.62
Botuverá,2021,SC,4202701,2815388.2399999998
Botuverá,2022,SC,4202701,3385785.15
Botuverá,2023,SC,4202701,2123409.17
Bozano,2007,RS,4302584,126498.78
Bozano,2008,RS,4302584,201792.43
Bozano,2009,RS,4302584,247591.31
Bozano,2010,RS,4302584,274811.46
Bozano,2011,RS,4302584,301482.83999999997
Bozano,2012,RS,4302584,325932.41000000003
Bozano,2013,RS,4302584,371467.11999999994
Bozano,2014,RS,4302584,371152.75999999995
Bozano,2015,RS,4302584,404025.28
Bozano,2016,RS,4302584,496233.70999999996
Bozano,2017,RS,4302584,611332.45
Bozano,2018,RS,4302584,658099.63
Bozano,2019,RS,4302584,758830.6299999999
Bozano,2020,RS,4302584,780747.07
Bozano,2021,RS,4302584,969507.99
Bozano,2022,RS,4302584,1085075.02
Bozano,2023,RS,4302584,733385.3200000001
Braga,2007,RS,4302600,540000.8
Braga,2008,RS,4302600,694863.49
Braga,2009,RS,4302600,800841.27
Braga,2010,RS,4302600,939155.51
Braga,2011,RS,4302600,1043994.2600000001
Braga,2012,RS,4302600,1046430.78
Braga,2013,RS,4302600,1171885.5
Braga,2014,RS,4302600,1199563.74
Braga,2015,RS,4302600,1197286.84
Braga,2016,RS,4302600,1404582.77
Braga,2017,RS,4302600,1428755.8
Braga,2018,RS,4302600,1604721.26
Braga,2019,RS,4302600,1729363.0
Braga,2020,RS,4302600,1806536.66
Braga,2021,RS,4302600,2298290.15
Braga,2022,RS,4302600,2481562.2600000002
Braga,2023,RS,4302600,1567694.95
Braganey,2007,PR,4103354,762063.1100000001
Braganey,2008,PR,4103354,1009034.91
Braganey,2009,PR,4103354,1200151.8900000001
Braganey,2010,PR,4103354,1389023.04
Braganey,2011,PR,4103354,1494022.35
Braganey,2012,PR,4103354,1723839.25
Braganey,2013,PR,4103354,1882966.45
Braganey,2014,PR,4103354,2277127.57
Braganey,2015,PR,4103354,2239955.3699999996
Braganey,2016,PR,4103354,2208478.16
Braganey,2017,PR,4103354,2469497.63
Braganey,2018,PR,4103354,2390184.3
Braganey,2019,PR,4103354,2455247.94
Braganey,2020,PR,4103354,2738770.66
Braganey,2021,PR,4103354,3230669.74
Braganey,2022,PR,4103354,3821946.23
Braganey,2023,PR,4103354,2285951.4899999998
Bragança,2007,PA,1501709,10032549.33
Bragança,2008,PA,1501709,14258415.91
Bragança,2009,PA,1501709,17378505.56
Bragança,2010,PA,1501709,23343136.810000002
Bragança,2011,PA,1501709,32488040.880000003
Bragança,2012,PA,1501709,37681686.53
Bragança,2013,PA,1501709,42360247.22
Bragança,2014,PA,1501709,48174340.21
Bragança,2015,PA,1501709,55702316.57
Bragança,2016,PA,1501709,59305210.650000006
Bragança,2017,PA,1501709,63314023.73
Bragança,2018,PA,1501709,69249298.56
Bragança,2019,PA,1501709,76684108.99
Bragança,2020,PA,1501709,76464604.55
Bragança,2021,PA,1501709,94643259.26
Bragança,2022,PA,1501709,125434617.58999999
Bragança,2023,PA,1501709,79427743.22
Bragança Paulista,2007,SP,3507605,17862516.450000003
Bragança Paulista,2008,SP,3507605,25150098.66
Bragança Paulista,2009,SP,3507605,28593808.45
Bragança Paulista,2010,SP,3507605,34869194.629999995
Bragança Paulista,2011,SP,3507605,37166627.49
Bragança Paulista,2012,SP,3507605,40182294.0
Bragança Paulista,2013,SP,3507605,46199571.59
Bragança Paulista,2014,SP,3507605,48230824.199999996
Bragança Paulista,2015,SP,3507605,51629338.97
Bragança Paulista,2016,SP,3507605,53521669.82
Bragança Paulista,2017,SP,3507605,57987516.33
Bragança Paulista,2018,SP,3507605,61627071.26
Bragança Paulista,2019,SP,3507605,69099933.54
Bragança Paulista,2020,SP,3507605,70842109.63000001
Bragança Paulista,2021,SP,3507605,88983080.24999999
Bragança Paulista,2022,SP,3507605,98337343.76
Bragança Paulista,2023,SP,3507605,65348193.35
Branquinha,2007,AL,2701100,2716440.3400000003
Branquinha,2008,AL,2701100,3481693.66
Branquinha,2009,AL,2701100,2718304.07
Branquinha,2010,AL,2701100,4813117.08
Branquinha,2011,AL,2701100,6942987.100000001
Branquinha,2012,AL,2701100,7216775.66
Branquinha,2013,AL,2701100,7690856.6
Branquinha,2014,AL,2701100,8705978.57
Branquinha,2015,AL,2701100,9681714.02
Branquinha,2016,AL,2701100,10365135.91
Branquinha,2017,AL,2701100,9717878.37
Branquinha,2018,AL,2701100,10964348.52
Branquinha,2019,AL,2701100,11804855.32
Branquinha,2020,AL,2701100,11410823.73
Branquinha,2021,AL,2701100,14698566.68
Branquinha,2022,AL,2701100,21193680.77
Branquinha,2023,AL,2701100,15014024.53
Brasil Novo,2007,PA,1501725,3387831.94
Brasil Novo,2008,PA,1501725,4563546.52
Brasil Novo,2009,PA,1501725,5188011.16
Brasil Novo,2010,PA,1501725,6363632.069999999
Brasil Novo,2011,PA,1501725,8853676.8
Brasil Novo,2012,PA,1501725,9666837.54
Brasil Novo,2013,PA,1501725,9254930.47
Brasil Novo,2014,PA,1501725,10554095.9
Brasil Novo,2015,PA,1501725,12682687.08
Brasil Novo,2016,PA,1501725,13454376.01
Brasil Novo,2017,PA,1501725,13809749.45
Brasil Novo,2018,PA,1501725,14902556.52
Brasil Novo,2019,PA,1501725,17370426.96
Brasil Novo,2020,PA,1501725,17315575.21
Brasil Novo,2021,PA,1501725,20668950.26
Brasil Novo,2022,PA,1501725,22901695.96
Brasil Novo,2023,PA,1501725,14463725.05
Brasileira,2007,PI,2201960,1310303.93
Brasileira,2008,PI,2201960,1735034.44
Brasileira,2009,PI,2201960,1914410.68
Brasileira,2010,PI,2201960,2214944.16
Brasileira,2011,PI,2201960,2656140.47
