UF,Município,Código IBGE,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CE,Irauçuba,2306108,5469238.42,6677183.54,7729325.26,9520475.79,12499723.07,12285095.8,13484010.31,14595195.26,17144039.66,19606228.68,16320842.08,17675276.63,19580545.8,21087882.17,29152583.33,38696489.76,21604694.77
CE,Itaitinga,2306256,6802018.43,8867009.58,9872004.42,12021465.03,15893514.57,16603667.870000001,19608095.31,21641665.43,23879376.419999998,26724011.2,25749085.48,29152139.150000002,33093770.43,33314455.41,47976320.0,65796185.18,50382185.0
CE,Itaiçaba,2306207,1144754.33,1705156.11,1921504.35,2195240.58,2902628.18,2879107.04,3070530.8699999996,3212721.85,3606608.7199999997,4310635.04,3907472.48,4195346.25,5789051.6899999995,5705241.3,7819896.760000001,9095034.209999999,5387760.82
CE,Itapagé,2306306,9231137.76,12426682.930000002,13969822.2,16572974.58,22267617.74,22158241.7,24312802.45,25449284.0,28024960.36,31712092.810000002,28977953.57,30852330.95,34341370.09,33336245.779999997,45745453.839999996,57061051.07,36861673.72
CE,Itapipoca,2306405,20617304.419999998,28239298.45,32235940.87,37707832.07,55068159.71,58706325.09,61881937.910000004,68754560.78,76807475.44,85459265.13,76750872.52,89001166.23,97945063.29,97690663.75,131125828.36,175867773.56,136572965.35999998
CE,Itapiúna,2306504,4335390.25,5602226.899999999,6577967.18,6886561.6,8344565.67,8650344.75,9113896.88,9920311.66,11538342.08,11893613.62,11002629.84,12314989.63,13376767.08,13324726.98,16212212.34,20092776.74,13102853.5
CE,Itarema,2306553,8695575.32,12277228.9,13749320.23,15245981.81,20278151.83,20593696.14,22195105.55,25207543.8,26460073.97,29629834.4,26419411.89,29746100.41,32155198.959999997,30812738.7,39627127.32,46746917.68,30566620.07
CE,Itatira,2306603,6052947.21,7546046.07,8294545.649999999,9384853.71,12257089.7,12498764.94,13490766.18,15142706.51,16257923.59,21507499.99,20464843.78,22949061.96,27147993.26,27667043.37,36789261.18,50608254.64,34257984.17
CE,Jaguaretama,2306702,4025986.3899999997,5188758.57,5638296.61,6188821.34,8095506.9,8209030.76,8744461.12,9065727.42,9274040.86,9978706.93,8759551.42,10091273.44,11172320.16,11941281.049999999,15146746.32,17997332.0,12585329.65
CE,Jaguaribara,2306801,1911141.1600000001,2550981.87,3078334.48,3787768.44,4991628.6899999995,5064801.819999999,5492020.97,6045219.41,6489170.2,7405042.25,6885895.13,7967414.32,10025626.87,10004016.75,14110045.09,19873733.11,12617083.89
CE,Jaguaribe,2306900,6454892.23,9151242.82,10005463.65,11667959.790000001,15394800.59,15406923.84,16967871.71,19106327.88,20947056.67,22890643.64,20741373.45,23572408.03,28527289.819999997,28203285.91,37176214.93,52510094.71,33316181.189999998
CE,Jaguaruana,2307007,5379828.32,6916326.39,7852503.95,9076660.36,11961448.450000001,12111831.21,13120613.52,14727224.56,15729721.84,16602234.870000001,16110207.45,17162794.779999997,19591265.46,18959167.78,27092474.84,35941095.06,17775829.03
CE,Jardim,2307106,5517732.63,7867335.57,8725391.82,10567647.610000001,14362315.860000001,14848137.23,16389906.77,18698365.72,20200625.74,22213793.94,19768538.54,21374965.05,23333137.51,22919867.19,30528503.41,38629050.95,21884916.15
CE,Jati,2307205,1499082.49,2043629.9100000001,2260257.4,2522018.54,3372912.4499999997,3448824.77,3670502.59,4234945.72,4822018.96,5630428.7,5625391.6,6213166.01,6853155.79,6915095.220000001,8081740.94,11561156.200000001,7713504.56
CE,Jijoca de Jericoacoara,2307254,3592640.34,4754323.68,5113409.62,6208487.57,8178388.14,8458774.99,9320931.68,10318653.06,12036169.2,14296804.96,13976260.6,15651887.350000001,19615943.419999998,19934790.05,28831821.96,36616796.37,25193263.9
CE,Juazeiro do Norte,2307304,32816613.77,44589885.339999996,49661730.78,56009624.16,74720196.01,74580074.46,80524384.29,90412084.68,98992776.67,105537791.27000001,99062659.75999999,108794913.16,126731585.08,128313998.53,172959156.11,224166903.07,140242106.75
CE,Jucás,2307403,4601323.42,5983326.1,6546158.32,7482980.17,9779548.45,9667253.43,10402532.92,11150222.120000001,13792474.84,16150657.549999999,14376762.08,15986407.75,18402052.12,18088254.12,24422636.72,31536996.22,21477004.38
CE,Lavras da Mangabeira,2307502,5725766.45,7235692.95,8169906.319999999,9064022.2,11995091.67,12119828.7,13609926.31,15396549.7,17370567.79,18287418.330000002,15816179.350000001,17785344.02,18664171.71,17353732.18,22353078.41,29486013.12,17326287.22
CE,Limoeiro do Norte,2307601,7883714.55,10758130.99,12061761.04,13540255.12,18089565.85,18286959.349999998,19364253.36,22601484.53,24773369.720000003,27150544.94,23459773.54,24402061.03,29622929.36,30865874.15,44524096.08,55085419.38,35352156.85
CE,Madalena,2307635,4217304.13,5677702.78,6122612.029999999,7322148.74,9299985.72,9341031.84,9853904.34,11217668.469999999,11960930.47,12934754.84,11481120.76,11941378.200000001,14319348.879999999,14589392.0,18893095.54,27710071.25,18321274.330000002
CE,Maracanaú,2307650,34807627.63,47290186.56,52946516.37,62544257.24,85626057.08,85571977.63,92622966.66000001,103058599.7,113160227.13,128890046.5,119653393.48,130862589.67,145706022.68,142968114.66,189737168.22,256106791.46,158360224.81
CE,Maranguape,2307700,15589172.200000001,20221420.46,22628850.04,26746251.75,36549162.29,38141691.91,41737219.23,45816308.95,51364455.77,54804694.410000004,52428601.04,55961351.92,60396986.96,59343992.7,81781607.11,102098625.42999999,64055909.339999996
CE,Marco,2307809,6353758.96,8357215.11,9766037.05,11113912.69,14984135.85,15640870.27,16779948.72,18586490.439999998,21153730.509999998,22930113.54,21468982.78,21273327.64,24781869.95,24403040.61,33231960.27,43353461.17,30388541.37
CE,Martinópole,2307908,2731973.77,3705730.68,4134498.4299999997,4748530.82,6328582.39,6439586.9799999995,6939787.18,7533799.09,8030175.41,8787979.11,8021402.87,8529056.69,9553000.24,8912779.09,11562156.06,14898328.35,10398069.75
CE,Massapê,2308005,8501142.92,11361741.19,12370589.83,13921271.16,18354145.74,17852717.12,18885993.65,21470312.09,23135642.05,23603413.25,20689144.91,21586170.87,26155914.720000003,24135075.54,30778792.43,56522542.019999996,42954152.74
CE,Mauriti,2308104,10638205.530000001,13768252.32,14161018.13,15903296.8,20891365.580000002,22014804.080000002,23202980.05,25648423.970000003,27679352.43,30012051.1,26282348.15,29760083.330000002,32685162.92,32187863.97,42662900.04,54765044.04,39511660.33
CE,Meruoca,2308203,2989140.33,3779677.93,4328600.29,4924393.75,6845120.71,6751707.58,7445884.970000001,8087620.73,9112163.16,10945312.35,9488114.79,10905142.2,12804626.63,12782007.97,15518559.34,19109289.44,14509205.18
CE,Milagres,2308302,4693800.43,6263814.48,6725299.0600000005,8229889.649999999,10548571.92,10792662.76,11653392.22,12788704.17,14673090.52,16693666.0,15232643.0,16243505.3,18417281.94,15800744.93,19362956.15,30827172.75,20666505.64
CE,Milhã,2308351,2625335.88,3628151.51,4053596.66,4481948.2,5811230.37,5883445.92,6282176.15,6907009.1,7116381.73,9340258.709999999,8261905.71,7461598.42,8575192.82,9174536.03,10674776.67,14552321.39,10709393.64
CE,Miraíma,2308377,2847314.69,3880380.89,4615951.3,5461173.66,7643762.76,7789424.140000001,8890712.59,9326991.52,9992160.14,11871727.51,10098822.72,9416113.65,10742475.209999999,11155107.51,13075717.45,15023953.790000001,10955767.899999999
CE,Missão Velha,2308401,7165465.850000001,9358925.43,10009480.450000001,11876161.99,16035516.1,16210685.14,17934014.09,19059140.88,21158934.95,23502621.08,21073957.5,24132818.46,26705953.759999998,26242223.06,33856583.519999996,42383181.01,31981139.51
CE,Mombaça,2308500,8755659.18,10813882.15,10900865.08,12866886.48,17953872.78,18969990.89,20210678.7,21308069.0,26176786.869999997,26545047.3,23428886.029999997,27314185.05,30770792.48,29253022.62,36120187.660000004,50299186.48,32904953.4
CE,Monsenhor Tabosa,2308609,3828186.9899999998,5078015.37,6680699.51,7348603.8100000005,8987663.02,9039465.32,8678695.66,9721631.34,12499132.44,15182707.79,14086164.55,14478049.6,15782138.56,14499117.47,17188860.4,31377331.89,25373020.900000002
CE,Morada Nova,2308708,13468755.26,16449997.889999999,17957911.48,21036465.21,28300508.61,30205169.81,31377987.58,33728373.410000004,35492532.43,38954320.010000005,32558286.35,36157461.49,39528650.38,40795970.48,58375461.68,66282063.88,39559443.72
CE,Moraújo,2308807,2111759.9899999998,2738655.82,2952605.69,3417556.84,4492397.03,4299750.68,4482479.31,4970127.53,6031976.2,6788084.819999999,5561879.53,6714525.99,6896943.970000001,6876397.2,8563939.780000001,11581834.14,5964535.18
CE,Morrinhos,2308906,3838150.05,5029260.47,5662565.08,6704365.62,9046171.76,9312844.74,10167065.77,11958336.09,13214135.73,15459830.52,14298765.780000001,14911588.79,16729203.790000001,17164430.28,22244085.29,28506253.240000002,18462871.32
CE,Mucambo,2309003,3570666.3200000003,4517035.7700000005,4820947.66,5695569.33,7265142.46,7407368.91,8116971.890000001,8689762.09,8995546.05,9939748.31,8284961.0200000005,9738003.65,10971658.42,10700130.530000001,14083412.92,20675584.38,13274011.129999999
CE,Mulungu,2309102,2017815.0100000002,2649695.37,2968541.6,3372040.98,4530198.2299999995,4407816.95,4592295.29,5101782.04,5480966.8,6031151.17,5504572.71,6034579.25,6863005.42,6848880.529999999,9379731.19,12294791.620000001,7388002.05
CE,Nova Olinda,2309201,2855581.4,3653520.7800000003,4279936.8,4769489.6899999995,6296627.03,6349620.13,6844999.29,7598759.45,8239577.15,9624097.27,8629204.52,9593506.73,11021366.67,11044296.549999999,15284743.31,18460570.55,10618154.13
CE,Nova Russas,2309300,5943167.24,8215238.59,9611837.61,10171636.91,13183203.92,12885365.979999999,14053305.079999998,15148212.719999999,16606369.89,17714782.69,15542169.41,17805035.2,21715347.73,20800464.16,28831908.77,44109673.29,29418492.76
CE,Novo Oriente,2309409,6477091.84,8784003.23,9560018.58,10834895.110000001,13934267.51,13861156.200000001,14629238.120000001,16188878.85,18442689.64,20515209.0,18320545.55,20307833.25,24992532.380000003,24235173.53,34437288.839999996,43662891.089999996,27617465.25
CE,Ocara,2309458,5607342.37,7284162.73,7970331.29,8884506.7,11561154.889999999,11767896.5,12522833.95,13792110.690000001,14998480.33,17548281.05,15326229.9,16614840.940000001,19073120.89,18074147.73,22335368.44,27063910.68,17927776.0
CE,Orós,2309508,3982075.96,5442995.17,5996635.41,6741092.41,8729586.57,8631529.95,9325558.12,11053134.73,12616689.58,13740509.770000001,12061591.49,11923106.16,15346834.52,15101815.77,20163021.37,25705625.1,15993790.030000001
CE,Pacajus,2309607,10951413.26,15138973.7,16638788.25,19124503.45,26669699.54,26988108.4,30605909.45,34024752.23,37212648.33,40683685.56,35195452.73,37376529.4,42915405.67,41947000.199999996,58015058.67,77045237.64,53400803.54
CE,Pacatuba,2309706,8987594.610000001,11951077.3,13392683.899999999,14999721.12,20783319.84,21864943.01,25270712.77,27859841.97,30695748.61,33995150.75,32617485.220000003,36621709.61,40793263.95,42914662.86,62246405.73,72983154.84,49967381.839999996
CE,Pacoti,2309805,2489174.08,3390785.96,3566911.9,4168999.1599999997,5479058.93,5357359.5600000005,5586683.8,6404971.3,6852951.96,7511065.59,6913920.119999999,7868044.85,8315991.26,8398708.19,11267913.25,16844430.09,10197727.48
CE,Pacujá,2309904,1376373.68,1822322.86,2055691.6300000001,2505089.15,2845264.08,3162432.77,3093523.4200000004,3474498.48,4066595.16,4303944.69,3635524.0100000002,4920079.63,6041228.26,6254203.68,6278045.6899999995,11263802.94,8805521.91
CE,Palhano,2310001,1593103.8499999999,2043656.5100000002,2425161.42,2579621.54,3443961.77,3337163.08,3807820.56,4424926.84,4889001.79,5558035.24,5418637.76,5807353.76,6939709.45,6587057.5,8318413.61,11975570.07,6647851.45
CE,Palmácia,2310100,2099402.02,2834231.3,3054006.69,3625304.16,4909511.54,4882231.220000001,5105885.59,5525175.46,6119325.74,6679762.8,5865370.86,6392055.04,7249048.76,7315029.63,9810893.99,12679775.58,8077386.53
CE,Paracuru,2310209,7260606.180000001,10087947.09,11390581.209999999,13036462.08,17554370.61,17955471.540000003,18412156.13,19567160.2,21628777.29,24194926.669999998,22098069.15,25524927.23,29884743.12,28960563.08,39377431.28,52810905.230000004,33700758.78
CE,Paraipaba,2310258,6304050.87,8327503.28,9058549.97,10689444.73,14485259.07,14742345.61,15303522.77,17338246.27,19064486.34,21601827.970000003,18900456.650000002,21110858.439999998,24557005.369999997,24671911.39,34896286.66,44797557.58,28763437.72
CE,Parambu,2310308,7713963.100000001,10021729.33,11152014.209999999,15230401.31,17996814.52,18467465.19,18238958.669999998,19411660.7,21154479.87,21653359.27,19686236.14,21192068.76,23632143.3,23026315.57,30244395.4,36109134.28,22858098.51
CE,Paramoti,2310407,3130737.04,4682876.2,5294918.89,5874396.7,7620541.68,7553337.609999999,8264849.0,8473053.78,8947158.57,9308495.03,7900866.71,8246046.9,9298684.19,8177064.69,9932823.17,14600470.63,9513428.629999999
CE,Pedra Branca,2310506,9528165.71,12821347.959999999,13865628.63,16051412.25,20011602.22,21112858.61,23249778.57,24683596.18,25728854.259999998,27428879.19,27418243.59,29803723.55,35561362.629999995,33853962.39,40167881.379999995,45355022.49,31374975.099999998
CE,Penaforte,2310605,1998386.78,2864743.83,3290869.9600000004,3710475.91,4790531.5200000005,4823141.74,5005839.0200000005,5391636.93,6570839.61,6864948.03,6172326.36,6641197.84,7384604.470000001,7188996.470000001,8512868.23,10008553.02,6622429.59
CE,Pentecoste,2310704,8247177.79,10632958.83,11596062.86,12951291.3,16973691.61,17214425.82,18094654.52,19941995.02,20960856.86,24085377.91,21759248.08,24189480.26,27149924.03,28023972.669999998,36638117.49,46904036.6,30073414.17
CE,Pereiro,2310803,3880134.35,5195349.42,5799976.43,6787554.29,9080840.94,9152904.75,9982304.87,10677442.39,11279457.33,12683955.25,11250700.17,12580557.430000002,15250119.44,14979180.16,20548542.029999997,28750916.48,19292165.6
CE,Pindoretama,2310852,3646391.81,4897953.22,5433425.77,6300819.99,8233860.93,8384153.33,8868775.01,11185290.44,12919274.01,14667669.05,14876187.77,16381632.69,18932711.69,18542083.47,26799283.38,34965612.9,20992194.64
CE,Piquet Carneiro,2310902,1848313.45,2566273.6799999997,2927482.04,3332373.17,4321309.72,4516503.98,5930494.4,6708949.89,7273948.49,8579797.290000001,7699292.930000001,8879977.85,9526726.58,9838473.4,11658932.73,17976294.44,12549737.16
CE,Pires Ferreira,2310951,2582567.81,3431755.24,3872449.64,4495023.55,5457905.010000001,5318751.43,5765594.86,6341087.5200000005,6518914.39,7279963.74,6629827.89,6595512.65,7601536.92,7278152.21,8840484.42,10865346.07,7076811.96
CE,Poranga,2311009,2805292.0700000003,3710750.75,3908219.44,4641839.71,5989946.25,5864374.24,6407101.58,7945061.76,7987084.89,8795504.18,7857879.260000001,8626805.48,9460612.86,9836923.38,13254681.770000001,16612032.860000001,11391655.46
CE,Porteiras,2311108,4180431.5,5187376.86,5650887.88,6279918.17,8538566.74,8743214.98,9301955.13,10143391.92,11373694.71,13095282.809999999,11800780.55,12871172.91,14497384.75,14767168.92,20592827.7,27367818.130000003,16742807.8
CE,Potengi,2311207,2260270.15,2739571.17,3269943.8,3877209.38,5029886.41,5273187.95,5422631.04,5702376.57,5932512.88,6913714.1899999995,6191268.95,6461888.630000001,7600360.31,7155014.600000001,8578697.27,10042500.8,5864553.15
CE,Potiretama,2311231,1309702.48,1806695.8,1943038.6,2445165.01,3381640.33,3340310.96,3531590.31,3734263.3600000003,3985318.86,4437135.2299999995,4027625.75,4749097.22,5883581.63,5651604.89,6785208.57,9735325.63,6734781.39
CE,Quiterianópolis,2311264,4700626.29,6361647.09,6643669.42,8042036.34,10329365.44,10344402.72,10690130.26,10631993.83,12336232.190000001,14245607.54,12660116.78,15780712.29,20321439.01,19057426.94,23871292.23,34568430.05,19325848.35
CE,Quixadá,2311306,12285766.55,18134313.79,19468829.419999998,22254763.02,29566491.830000002,30273593.34,32013032.8,36271735.66,40349458.74,45228192.18,41060329.99,44308732.02,50643969.14,48851507.07,63931402.7,79732656.59,53883263.13
CE,Quixelô,2311355,3350298.4,4398719.82,4802272.21,5588608.45,7198554.96,7387700.17,8215961.42,8883377.99,9798959.9,11006598.82,9841536.91,10358450.95,11872716.74,12126855.4,15993449.34,23449504.25,15565284.93
CE,Quixeramobim,2311405,12586656.59,16597495.25,18426225.66,21146826.82,28547646.41,33179536.66,38512055.72,43419871.02,48429744.42,54956803.25,50933504.720000006,53499942.230000004,60594123.730000004,57758934.31,76687727.06,104105201.01,62137999.06
CE,Quixeré,2311504,3887101.8000000003,5127121.72,5694196.5,6266248.54,8205995.62,8380111.6899999995,8627343.03,9567779.05,10832380.94,12088032.8,10716456.37,11467416.07,13091850.200000001,13384929.709999999,16812043.939999998,17499752.23,11964283.84
CE,Redenção,2311603,5644370.55,7107734.42,8057495.41,9922276.58,13333770.69,13478181.32,14445628.540000001,15689608.97,16575583.89,18543055.16,16875492.650000002,18111561.85,20480841.78,20245007.720000003,27930798.29,36203936.51,23496632.71
CE,Reriutaba,2311702,3583558.17,4877246.21,5371137.94,6782754.9399999995,8924272.65,8971364.11,9638142.33,10953553.790000001,11575572.68,12796581.790000001,11310124.03,12319671.65,12816262.01,12355414.51,15680566.01,20767715.75,15620427.540000001
CE,Russas,2311801,11209633.67,14612067.370000001,16577954.77,19823986.3,28947886.07,29662887.380000003,32060792.23,34962306.24,39326258.6,44277225.29,40890568.96,45419697.5,52294389.910000004,50900109.15,68343768.84,89638168.88,56598173.44
CE,Saboeiro,2311900,3744711.77,4647064.7,4959027.7299999995,6480997.34,8404125.67,8197257.24,8950217.03,9519966.25,10370896.92,11020040.88,10165354.28,10961231.86,12155500.799999999,11478276.86,14823917.14,21195058.45,13817745.66
CE,Salitre,2311959,4562715.12,6096377.06,6944033.6,7596542.16,10575000.25,10781705.620000001,11986423.95,13387185.719999999,14518935.75,15831685.29,13965626.66,15864838.09,16734785.719999999,16332190.670000002,22044032.89,29641779.04,18556233.98
CE,Santa Quitéria,2312205,10406252.47,13532158.629999999,17114747.15,17226929.28,21592636.46,21493117.16,23643180.19,25629328.03,26482253.939999998,28547488.75,24577427.84,27514671.16,31744259.95,33586953.74,46502157.23,50631181.88,33303829.25
CE,Santana do Acaraú,2312007,6524238.99,8782827.85,9913974.64,11662351.18,15341868.99,15173558.28,16252376.63,17786562.07,19266902.03,20756873.39,18666860.19,19757400.82,21651933.54,21315591.509999998,25590728.13,33792289.43,18567059.75
