Código_IBGE,Ano,Populacao
2501153,2014,1894
4312625,2015,1894
4319364,2011,1894
3549250,2016,1894
4312179,2008,1895
1718659,2013,1895
3153806,2009,1896
4116000,2013,1896
4314464,2021,1896
4217154,2011,1896
4312625,2020,1897
4217154,2013,1897
4107520,2015,1898
3536570,2008,1898
4302378,2020,1899
4310462,2018,1899
4312625,2016,1899
4116000,2010,1900
4304614,2010,1900
4319364,2012,1900
1720853,2015,1900
2501153,2012,1901
2512606,2015,1901
4312625,2021,1901
5206909,2022,1902
4318465,2022,1902
4312625,2017,1903
3529658,2021,1903
4123600,2008,1904
3549250,2017,1904
5209291,2021,1905
3103306,2008,1905
3123502,2018,1905
3165800,2008,1905
3529658,2020,1905
4210555,2017,1906
2504850,2018,1907
3503356,2011,1907
3503356,2014,1907
3123502,2019,1908
2501153,2013,1908
3529658,2019,1908
3123502,2013,1909
2504850,2016,1909
4207858,2020,1909
3536570,2009,1909
1721257,2022,1909
4310751,2019,1910
3529658,2018,1910
3532843,2018,1911
1713700,2008,1911
3123502,2008,1912
3123502,2020,1912
3549250,2018,1912
3555307,2014,1912
3145406,2015,1913
2501153,2011,1914
1713700,2009,1914
3123502,2014,1915
3123502,2021,1915
4301925,2017,1915
4200754,2021,1915
4318465,2021,1917
4314464,2020,1918
4204756,2010,1918
4205555,2021,1918
1709807,2016,1918
4107520,2012,1919
3123502,2015,1920
4313466,2008,1920
3555307,2012,1920
3168200,2016,1921
3168200,2017,1921
2504850,2019,1921
4312955,2012,1921
1720853,2016,1921
3168200,2014,1922
3168200,2015,1922
4107520,2014,1922
4315073,2010,1922
3549250,2019,1922
1721257,2020,1922
3168200,2013,1923
2512788,2015,1923
1712157,2019,1923
3123502,2009,1924
4302055,2021,1924
4315131,2010,1924
4320453,2020,1924
3123502,2016,1925
2504850,2017,1925
3503356,2013,1925
4313466,2009,1926
4200754,2020,1926
3529658,2017,1926
3145406,2012,1927
4310462,2012,1927
4211876,2022,1927
4314175,2021,1928
4319752,2010,1928
3529658,2016,1928
2512606,2018,1929
4310751,2022,1929
4315172,2021,1929
3123502,2017,1930
4207858,2019,1930
4320578,2021,1931
4204756,2013,1931
3529658,2015,1931
4312674,2022,1932
4312955,2017,1932
3549250,2020,1932
2512606,2016,1933
4301925,2016,1933
4302154,2022,1933
3529658,2014,1933
3555208,2011,1933
3153806,2013,1934
3153806,2018,1934
3145406,2014,1935
2504850,2020,1935
4300471,2021,1935
3529658,2013,1935
4310462,2011,1936
3555208,2012,1936
4310579,2022,1937
4200754,2019,1937
4204756,2014,1937
3531001,2022,1937
4315172,2020,1938
4204756,2008,1938
1718659,2014,1938
3153806,2019,1939
4322855,2012,1939
3153806,2014,1940
4310751,2018,1940
4312955,2011,1940
4301925,2012,1941
4314464,2019,1941
4320453,2022,1941
1720853,2017,1941
4100459,2019,1942
4302378,2019,1942
4312955,2016,1942
3549250,2021,1942
3555307,2013,1942
3153806,2020,1943
4318465,2020,1943
4204756,2015,1943
4206751,2012,1944
3145406,2022,1945
4107520,2011,1945
4300554,2009,1945
4206751,2011,1945
4107520,2013,1946
4116000,2009,1946
1720853,2018,1946
3153806,2015,1947
4315172,2019,1947
3153806,2021,1948
2504850,2021,1948
2512788,2019,1948
4200754,2018,1948
4204756,2009,1948
3167004,2021,1949
4116000,2008,1949
4300471,2020,1949
4204756,2016,1949
3555307,2011,1949
4320578,2020,1950
3527256,2022,1950
5209291,2020,1951
3145406,2011,1951
3145703,2009,1951
2512788,2018,1951
4301925,2015,1952
4322343,2021,1952
4206751,2021,1952
4207858,2018,1952
4210555,2016,1952
3529658,2022,1952
1721257,2021,1952
3153806,2016,1953
4312955,2015,1953
4314175,2020,1954
4205191,2010,1954
4206751,2020,1954
3555307,2010,1954
1712157,2020,1954
2512788,2016,1955
2512788,2022,1955
4204756,2017,1955
1709807,2017,1955
3167004,2020,1956
2512606,2019,1956
4322855,2011,1956
4322855,2017,1956
3145406,2013,1957
4315172,2018,1957
4204756,2018,1957
4206751,2019,1957
3153806,2017,1958
4302055,2020,1958
4308250,2017,1958
3503356,2010,1958
3555307,2009,1958
4206751,2018,1959
4217154,2010,1961
1703826,2022,1961
4320453,2019,1962
4322855,2010,1962
4204756,2019,1962
3167004,2019,1963
1720937,2011,1963
2512606,2017,1964
4300471,2019,1964
4300554,2008,1965
4312955,2014,1965
4314464,2018,1965
4319752,2011,1965
3518008,2012,1965
4116000,2022,1966
4322855,2016,1966
3546256,2011,1966
1720853,2019,1966
5200209,2017,1967
5107743,2011,1967
4306759,2021,1967
4308250,2012,1967
4322855,2009,1967
4200754,2017,1967
4204756,2020,1967
4206751,2017,1967
4204756,2022,1968
4206751,2016,1968
3518008,2011,1968
3518008,2022,1968
4300471,2022,1969
4319364,2013,1969
3103306,2010,1970
3167004,2018,1970
4320578,2019,1970
4205555,2020,1970
4206751,2015,1970
3145703,2008,1971
4318465,2019,1971
4206751,2014,1971
4301925,2011,1972
4301925,2014,1972
4308250,2016,1972
4319364,2010,1972
4204756,2021,1972
5200506,2022,1973
4206751,2013,1973
2512788,2020,1974
1703602,2022,1974
1720937,2008,1974
4301925,2010,1975
4306759,2020,1975
4310462,2017,1975
5200506,2021,1976
4322855,2015,1976
4319364,2014,1977
4200754,2016,1977
3546256,2012,1977
1709807,2018,1977
4301925,2009,1978
4310462,2016,1978
4312955,2013,1978
3532843,2017,1978
4300471,2018,1979
5200209,2016,1980
1718659,2015,1980
1720937,2010,1981
1720937,2012,1981
4310462,2010,1982
4310462,2015,1982
4314175,2019,1982
2512606,2020,1983
4306759,2019,1983
4322343,2020,1983
3167004,2012,1984
4315172,2012,1984
4319364,2015,1984
4319752,2012,1984
4207858,2017,1984
1712157,2021,1984
5200209,2012,1985
2512788,2017,1985
4310462,2014,1985
4317756,2012,1985
5200506,2020,1986
3100708,2021,1986
4317756,2011,1986
4322855,2014,1986
3555208,2010,1986
1720853,2020,1986
3165602,2012,1987
4302378,2018,1987
4312005,2021,1987
4200754,2015,1987
3165602,2011,1988
4308250,2015,1988
4318614,2008,1988
3167004,2011,1990
3167004,2022,1990
4310462,2013,1990
4320578,2018,1990
4202099,2010,1990
4319364,2016,1991
4200754,2012,1991
3100708,2020,1992
4306429,2021,1992
4308250,2011,1992
4315172,2011,1992
4322558,2011,1992
4322855,2008,1992
3518008,2010,1992
5200209,2015,1993
4301925,2013,1993
5220280,2011,1994
4302055,2019,1994
4306759,2018,1994
4322343,2022,1994
5200506,2019,1995
4322376,2022,1995
5209291,2019,1996
5220280,2012,1996
3518008,2021,1996
4322855,2013,1997
4200754,2014,1997
4315131,2009,1998
4319364,2017,1998
4200754,2011,1998
3518008,2020,1998
3555307,2008,1998
5200209,2011,1999
3100708,2019,1999
2512788,2021,1999
4322558,2012,1999
4210555,2015,1999
1720937,2009,1999
4318465,2018,2000
4319364,2018,2000
4320453,2018,2000
3518008,2019,2000
3555208,2013,2000
3165602,2021,2001
4304614,2008,2001
4206751,2010,2002
3518008,2018,2002
3165602,2020,2003
4304614,2009,2004
4308250,2014,2004
4322558,2022,2004
4207858,2016,2004
5200506,2018,2005
3100708,2018,2005
3165602,2019,2005
2501153,2022,2005
3532843,2016,2005
3555208,2014,2005
5200209,2014,2007
3165602,2018,2007
4200754,2013,2007
1720853,2021,2007
5106703,2022,2008
4306429,2020,2008
4206751,2022,2008
1713700,2010,2008
2512606,2021,2009
4312005,2020,2009
4319364,2019,2009
3555208,2015,2009
4314175,2018,2010
4318614,2009,2010
3503356,2009,2010
3555208,2018,2012
3555208,2016,2013
4309126,2022,2014
4310413,2022,2014
3100708,2012,2015
5106315,2022,2015
4322343,2019,2015
1709807,2019,2015
4306759,2012,2016
3555208,2017,2016
3555208,2019,2016
4319364,2020,2017
3518008,2009,2017
3518008,2017,2017
4315131,2008,2018
4317756,2021,2018
4322558,2010,2018
3518008,2008,2018
3518008,2016,2018
2209450,2008,2019
4317756,2019,2019
4317756,2020,2019
3100708,2011,2020
4301925,2008,2020
4314753,2011,2020
4317756,2018,2020
3518008,2015,2020
3555208,2020,2020
5200209,2013,2021
4308250,2013,2021
3513306,2021,2021
3518008,2014,2021
1718659,2016,2021
1720937,2022,2021
4314464,2009,2022
3167004,2017,2023
4306759,2011,2023
4314753,2012,2023
4205555,2019,2023
3518008,2013,2023
3147808,2021,2024
3555208,2021,2024
4315172,2022,2025
4319364,2021,2025
4207858,2015,2025
3543238,2022,2025
3167004,2016,2026
4101853,2021,2026
4306429,2019,2026
4312955,2010,2026
4217154,2009,2026
3503356,2008,2026
3145703,2022,2027
4217154,2008,2027
3555208,2008,2028
4310462,2009,2029
4319364,2008,2029
3515806,2009,2029
3167004,2015,2030
3147808,2020,2031
5107743,2012,2031
4302055,2018,2031
4312005,2019,2031
3527256,2008,2031
3132800,2021,2032
2209450,2009,2032
4124301,2021,2032
4322558,2008,2032
3527256,2009,2032
3532843,2015,2032
3532843,2022,2032
3167004,2014,2033
4310462,2008,2033
4207858,2009,2033
4315172,2017,2034
4200754,2010,2034
5220280,2018,2035
3165602,2010,2035
2404804,2022,2035
1712702,2010,2035
5220280,2019,2036
3145703,2010,2036
5105309,2021,2036
2501153,2010,2036
4309126,2021,2036
5220280,2020,2037
3167004,2013,2037
4310579,2021,2037
4315172,2016,2037
4315073,2009,2038
3147808,2019,2039
3536257,2011,2039
5200506,2012,2040
5220280,2021,2040
4310876,2022,2040
4318499,2021,2040
3555208,2009,2040
5209291,2018,2041
4300471,2012,2041
4315172,2015,2041
4312955,2022,2042
5105309,2017,2043
4306429,2018,2044
4315172,2014,2044
3503356,2022,2044
3515806,2008,2044
1715150,2010,2044
4322558,2009,2045
3536257,2012,2045
5200506,2011,2046
3103108,2008,2046
3165602,2013,2046
3165602,2014,2046
4207858,2014,2046
4210555,2014,2046
3513306,2020,2046
3554656,2022,2046
3165602,2015,2047
4317756,2010,2047
3147808,2018,2048
3165602,2016,2048
4315172,2013,2048
3103306,2022,2049
3165602,2017,2049
4322343,2018,2049
4205191,2012,2049
4205191,2011,2050
4319364,2009,2051
5209457,2017,2052
4206751,2008,2052
1709807,2020,2052
2209450,2010,2053
4317756,2013,2053
5220280,2013,2054
3103306,2012,2054
4300471,2011,2054
4312005,2018,2054
5200209,2010,2055
4317756,2014,2055
3103306,2011,2056
3103306,2021,2056
3132800,2020,2056
4317756,2015,2056
4318499,2020,2056
3546256,2013,2056
1720937,2013,2056
4207858,2010,2057
5206909,2011,2058
5220280,2014,2058
3100708,2017,2058
5105309,2020,2058
4309126,2020,2058
4317756,2016,2058
3103306,2020,2059
4306130,2017,2059
4314464,2008,2059
4314753,2010,2059
4317756,2017,2059
4318614,2010,2059
4205191,2021,2059
4207858,2008,2059
3532843,2012,2059
3532843,2014,2059
5206909,2012,2060
3167004,2010,2060
4206751,2009,2060
3100708,2016,2061
4314175,2022,2061
4205191,2020,2061
1718659,2017,2061
5207105,2022,2062
5220280,2015,2062
2500734,2008,2062
4306759,2010,2062
4319752,2013,2062
3103306,2019,2063
2407906,2021,2063
4205191,2019,2063
3100708,2015,2064
4310579,2020,2065
4202578,2009,2065
4204459,2022,2065
5206909,2010,2066
5220280,2016,2066
3103306,2018,2066
4101853,2020,2066
4314464,2010,2066
4205191,2018,2066
3100708,2014,2067
3147808,2012,2067
4207858,2012,2067
4207858,2013,2067
3165800,2022,2068
5105309,2016,2068
5106315,2011,2068
4124301,2020,2068
4315453,2021,2068
5220280,2010,2069
4207858,2022,2069
5220280,2017,2070
3100708,2013,2070
3103108,2009,2070
4323358,2021,2070
4215604,2011,2070
3546256,2014,2070
5200506,2017,2071
4306759,2017,2071
4322558,2013,2071
4200754,2009,2071
1721307,2008,2072
5206909,2008,2073
5214804,2011,2073
3147808,2011,2073
4318499,2019,2073
3513306,2019,2073
2209450,2011,2074
4306759,2016,2074
4308250,2010,2074
4215604,2012,2074
5200506,2016,2075
5206909,2009,2075
4200754,2008,2075
4202578,2008,2075
1703602,2011,2075
1720937,2014,2075
3165602,2008,2076
2405900,2022,2076
4306759,2015,2076
4205191,2017,2076
5105309,2019,2077
4306130,2016,2077
4205191,2016,2077
4205555,2018,2077
2500734,2009,2078
4205191,2015,2078
5200506,2015,2079
4300471,2017,2079
4306759,2014,2079
4315453,2020,2079
4323358,2022,2079
4205191,2014,2079
3546108,2012,2079
2517407,2008,2080
4306130,2012,2080
4315073,2008,2080
4322558,2014,2080
4323358,2020,2080
3132800,2019,2081
4314753,2008,2081
4205191,2013,2081
4207858,2011,2081
5200506,2010,2082
3165602,2009,2082
4302055,2022,2082
4306759,2013,2082
4309126,2019,2082
3546108,2011,2082
5214804,2012,2083
4209177,2021,2083
5200506,2014,2084
5212907,2011,2084
2407906,2020,2084
3546256,2015,2084
4300471,2016,2085
3527256,2010,2085
4215604,2010,2086
3532843,2011,2086
1703602,2012,2086
2209450,2012,2087
4302154,2021,2087
4322558,2015,2087
3532843,2013,2087
2413607,2020,2088
4215604,2022,2088
3514205,2012,2088
1709807,2021,2088
1718659,2018,2088
5200506,2013,2089
4314464,2012,2089
4317756,2022,2089
4320578,2012,2089
4306429,2022,2090
4315172,2010,2090
4315453,2019,2090
3536570,2022,2090
2500734,2010,2091
2404804,2011,2091
4300471,2015,2091
4317558,2022,2091
4318499,2018,2091
4323358,2019,2091
3100708,2010,2092
4302154,2020,2092
4209177,2020,2092
3514205,2011,2092
3549300,2012,2092
5209457,2016,2093
2517407,2011,2093
5206909,2018,2094
5206909,2019,2094
5206909,2020,2094
5206909,2021,2094
5105309,2015,2094
4310579,2019,2094
4314753,2013,2094
4314753,2018,2094
4322558,2016,2094
4210555,2013,2094
3536257,2010,2094
1720937,2015,2094
5212907,2012,2095
3549300,2021,2095
4302378,2022,2096
4306130,2015,2096
4215604,2008,2096
2517407,2010,2097
2404804,2008,2097
3546256,2016,2097
4300471,2014,2098
4302154,2019,2098
4314753,2009,2098
4314753,2019,2098
4202578,2010,2098
3549300,2011,2098
5105309,2018,2099
4302584,2021,2099
4314753,2014,2099
4125555,2011,2100
4302154,2009,2100
4317756,2008,2100
3513306,2018,2100
3549300,2020,2100
5214804,2022,2101
2517407,2009,2101
4306759,2009,2101
4314753,2020,2101
4315453,2018,2101
4322558,2017,2101
4209177,2019,2101
3529104,2012,2101
3529104,2021,2101
3147808,2010,2102
2209450,2013,2102
4125555,2012,2102
4323358,2018,2102
1713700,2011,2102
2404804,2010,2103
4302154,2012,2103
4215604,2009,2103
3147808,2017,2104
2500734,2011,2104
2404101,2022,2104
2404804,2012,2104
4302154,2010,2104
4302154,2018,2104
4310751,2017,2104
4314464,2017,2104
4314753,2015,2104
4322558,2018,2104
2501153,2021,2105
2407906,2019,2105
4306759,2008,2105
4310751,2012,2105
4314753,2021,2105
3549300,2019,2105
4124301,2019,2106
4300471,2013,2106
4309126,2018,2106
3529104,2020,2106
3132800,2018,2107
4319752,2014,2107
4320578,2011,2107
3529104,2011,2107
3100708,2022,2108
3147808,2016,2108
4101853,2019,2108
4314753,2016,2108
4317756,2009,2108
4318614,2011,2108
3513306,2022,2108
3514205,2021,2108
2517407,2012,2109
2209450,2014,2109
4302154,2011,2109
4302154,2008,2110
4306130,2011,2110
4314464,2011,2110
4209177,2018,2110
3546256,2017,2110
5200209,2009,2111
3103306,2017,2111
4302584,2020,2111
3546108,2021,2111
3549300,2018,2111
3103306,2014,2112
3103306,2015,2112
3103306,2016,2112
3147808,2015,2112
4314753,2017,2112
3514205,2020,2112
3529104,2019,2112
3546108,2010,2112
1720937,2016,2112
3103306,2013,2113
4312955,2009,2113
4322558,2019,2113
3546108,2020,2113
4320578,2017,2114
2209450,2015,2115
2404804,2009,2115
4306130,2014,2115
4314464,2016,2115
3514205,2019,2115
3546108,2019,2115
2501153,2020,2116
4215604,2013,2116
3546256,2022,2116
3147808,2014,2117
3156205,2008,2117
2210383,2011,2117
3529104,2018,2117
5200506,2009,2118
4310751,2016,2118
4317558,2021,2118
3536257,2013,2118
3546108,2018,2118
1713700,2012,2118
5206909,2013,2119
2500734,2012,2119
3514205,2018,2119
5212907,2010,2120
3145703,2012,2120
2209450,2016,2120
4320578,2010,2120
4202099,2009,2120
5200209,2008,2121
5200506,2008,2121
3147808,2013,2121
3164902,2011,2121
5105309,2014,2121
3145703,2011,2122
5107156,2022,2122
4318499,2009,2122
4322558,2020,2122
4202099,2008,2122
4215604,2014,2122
5206909,2014,2123
5212055,2022,2123
4302584,2019,2123
4317558,2020,2123
4320578,2016,2123
4319752,2015,2124
3531001,2008,2124
3546256,2018,2124
2209450,2017,2125
4124301,2022,2125
4310579,2018,2125
4312955,2008,2125
5206909,2015,2126
3167004,2008,2126
2501153,2017,2126
4306429,2012,2126
4314464,2015,2126
3536257,2014,2126
2407906,2018,2127
1101468,2021,2127
4209177,2017,2127
3145703,2021,2128
2501153,2019,2128
4317558,2019,2128
4215604,2015,2128
5220280,2008,2129
3114907,2009,2129
5106315,2012,2129
4317558,2012,2129
3531001,2009,2129
3532843,2010,2129
5206909,2016,2130
3145703,2020,2130
3167004,2009,2130
4310751,2011,2130
4322558,2021,2130
4202578,2012,2130
1718659,2019,2130
1720937,2017,2130
3164902,2012,2131
4300471,2010,2131
4202578,2011,2131
1704105,2022,2131
1720937,2018,2131
3147808,2009,2132
4318614,2012,2132
4320578,2015,2132
3529104,2010,2132
3536257,2008,2132
3549300,2017,2132
5206909,2017,2133
3145703,2019,2133
3156205,2011,2133
4310751,2015,2133
4215604,2016,2133
5209457,2015,2134
4317558,2011,2134
4317558,2018,2134
4320578,2009,2134
4323358,2012,2134
4209177,2016,2134
3531001,2010,2134
3536257,2015,2134
3546108,2017,2134
5216908,2021,2135
3156205,2010,2135
2210383,2010,2135
4125555,2010,2135
4302584,2018,2135
3145703,2018,2136
3147808,2008,2136
4128302,2022,2136
4306130,2013,2136
4315453,2012,2136
4202578,2021,2136
4210555,2012,2136
3514205,2017,2136
3546108,2016,2136
3549300,2016,2136
1718709,2009,2136
5212907,2008,2137
3156205,2009,2137
3158706,2022,2137
2501153,2016,2137
4215604,2018,2137
3546108,2015,2137
2209450,2022,2138
4125555,2022,2138
4314464,2014,2138
4209177,2012,2138
3527256,2011,2138
3531001,2011,2138
5107743,2013,2139
4202578,2020,2139
4215604,2017,2139
3514205,2016,2139
3546108,2014,2139
3546256,2019,2139
3170602,2009,2140
2501153,2018,2140
4319752,2016,2140
3529104,2017,2140
5204953,2019,2141
5214804,2010,2141
3546108,2008,2141
3546108,2009,2141
3546108,2013,2141
3549300,2015,2141
3132800,2022,2142
4306429,2011,2142
4315057,2022,2142
4320578,2014,2142
4202578,2019,2142
4209177,2015,2142
4215604,2019,2142
3514205,2015,2142
3536257,2016,2142
1703602,2010,2142
5220280,2022,2143
3114907,2008,2143
3170602,2021,2143
2210383,2008,2143
4323358,2011,2143
4209177,2011,2143
1721307,2009,2143
5220280,2009,2144
4110052,2022,2144
4124301,2018,2144
4314134,2022,2144
3531001,2012,2144
3549300,2010,2144
4315453,2011,2145
3514205,2014,2145
3529104,2016,2145
3549300,2014,2145
4313441,2022,2146
4202578,2018,2146
4205555,2017,2146
4215604,2020,2147
3527256,2012,2147
3156205,2012,2148
3170602,2008,2148
3170602,2020,2148
5105309,2013,2148
1101468,2020,2148
3514205,2013,2148
1720937,2019,2148
