Ano,Região,UF,Código do Município,Nome do Município,Localização,Dependência Administrativa,Aprovação,Reprovação,Abandono
2022,Nordeste,BA,2902609,Baixa Grande,Rural,Pública,--,--,--
2022,Nordeste,BA,2902658,Banzaê,Rural,Pública,74.6,18.6,6.8
2022,Nordeste,BA,2902708,Barra,Rural,Pública,--,--,--
2022,Nordeste,BA,2902807,Barra da Estiva,Rural,Pública,--,--,--
2022,Nordeste,BA,2902906,Barra do Choça,Rural,Pública,76.3,8.8,14.9
2022,Nordeste,BA,2903003,Barra do Mendes,Rural,Pública,--,--,--
2022,Nordeste,BA,2903102,Barra do Rocha,Rural,Pública,--,--,--
2022,Nordeste,BA,2903201,Barreiras,Rural,Pública,--,--,--
2022,Nordeste,BA,2903235,Barro Alto,Rural,Pública,--,--,--
2022,Nordeste,BA,2903276,Barrocas,Rural,Pública,--,--,--
2022,Nordeste,BA,2903300,Barro Preto,Rural,Pública,--,--,--
2022,Nordeste,BA,2903409,Belmonte,Rural,Pública,--,--,--
2022,Nordeste,BA,2903508,Belo Campo,Rural,Pública,--,--,--
2022,Nordeste,BA,2903607,Biritinga,Rural,Pública,--,--,--
2022,Nordeste,BA,2903706,Boa Nova,Rural,Pública,94.2,1.0,4.8
2022,Nordeste,BA,2903805,Boa Vista do Tupim,Rural,Pública,83.2,6.3,10.5
2022,Nordeste,BA,2903904,Bom Jesus da Lapa,Rural,Pública,65.0,16.6,18.4
2022,Nordeste,BA,2903953,Bom Jesus da Serra,Rural,Pública,--,--,--
2022,Nordeste,BA,2904001,Boninal,Rural,Pública,98.7,0.0,1.3
2022,Nordeste,BA,2904050,Bonito,Rural,Pública,--,--,--
2022,Nordeste,BA,2904100,Boquira,Rural,Pública,--,--,--
2022,Nordeste,BA,2904209,Botuporã,Rural,Pública,85.6,6.8,7.6
2022,Nordeste,BA,2904308,Brejões,Rural,Pública,74.6,9.1,16.3
2022,Nordeste,BA,2904407,Brejolândia,Rural,Pública,--,--,--
2022,Nordeste,BA,2904506,Brotas de Macaúbas,Rural,Pública,--,--,--
2022,Nordeste,BA,2904605,Brumado,Rural,Pública,--,--,--
2022,Nordeste,BA,2904704,Buerarema,Rural,Pública,89.5,0.0,10.5
2022,Nordeste,BA,2904753,Buritirama,Rural,Pública,--,--,--
2022,Nordeste,BA,2904803,Caatiba,Rural,Pública,--,--,--
2022,Nordeste,BA,2904852,Cabaceiras do Paraguaçu,Rural,Pública,--,--,--
2022,Nordeste,BA,2904902,Cachoeira,Rural,Pública,82.8,11.3,5.9
2022,Nordeste,BA,2905008,Caculé,Rural,Pública,--,--,--
2022,Nordeste,BA,2905107,Caém,Rural,Pública,--,--,--
2022,Nordeste,BA,2905156,Caetanos,Rural,Pública,--,--,--
2022,Nordeste,BA,2905206,Caetité,Rural,Pública,80.0,7.0,13.0
2022,Nordeste,BA,2905305,Cafarnaum,Rural,Pública,--,--,--
2022,Nordeste,BA,2905404,Cairu,Rural,Pública,--,--,--
2022,Nordeste,BA,2905503,Caldeirão Grande,Rural,Pública,--,--,--
2022,Nordeste,BA,2905602,Camacan,Rural,Pública,68.2,8.0,23.8
2022,Nordeste,BA,2905701,Camaçari,Rural,Pública,--,--,--
2022,Nordeste,BA,2905800,Camamu,Rural,Pública,--,--,--
2022,Nordeste,BA,2905909,Campo Alegre de Lourdes,Rural,Pública,--,--,--
2022,Nordeste,BA,2906006,Campo Formoso,Rural,Pública,71.1,10.6,18.3
2022,Nordeste,BA,2906105,Canápolis,Rural,Pública,--,--,--
2022,Nordeste,BA,2906204,Canarana,Rural,Pública,70.5,17.9,11.6
2022,Nordeste,BA,2906303,Canavieiras,Rural,Pública,--,--,--
2022,Nordeste,BA,2906402,Candeal,Rural,Pública,--,--,--
2022,Nordeste,BA,2906501,Candeias,Rural,Pública,--,--,--
2022,Nordeste,BA,2906600,Candiba,Rural,Pública,--,--,--
2022,Nordeste,BA,2906709,Cândido Sales,Rural,Pública,87.2,8.4,4.4
2022,Nordeste,BA,2906808,Cansanção,Rural,Pública,48.1,27.9,24.0
2022,Nordeste,BA,2906824,Canudos,Rural,Pública,--,--,--
2022,Nordeste,BA,2906857,Capela do Alto Alegre,Rural,Pública,--,--,--
2022,Nordeste,BA,2906873,Capim Grosso,Rural,Pública,--,--,--
2022,Nordeste,BA,2906899,Caraíbas,Rural,Pública,--,--,--
2022,Nordeste,BA,2906907,Caravelas,Rural,Pública,--,--,--
2022,Nordeste,BA,2907004,Cardeal da Silva,Rural,Pública,--,--,--
2022,Nordeste,BA,2907103,Carinhanha,Rural,Pública,--,--,--
2022,Nordeste,BA,2907202,Casa Nova,Rural,Pública,78.1,11.5,10.4
2022,Nordeste,BA,2907301,Castro Alves,Rural,Pública,94.3,0.9,4.8
2022,Nordeste,BA,2907400,Catolândia,Rural,Pública,--,--,--
2022,Nordeste,BA,2907509,Catu,Rural,Pública,75.0,10.7,14.3
2022,Nordeste,BA,2907558,Caturama,Rural,Pública,--,--,--
2022,Nordeste,BA,2907608,Central,Rural,Pública,--,--,--
2022,Nordeste,BA,2907707,Chorrochó,Rural,Pública,51.0,35.1,13.9
2022,Nordeste,BA,2907806,Cícero Dantas,Rural,Pública,--,--,--
2022,Nordeste,BA,2907905,Cipó,Rural,Pública,--,--,--
2022,Nordeste,BA,2908002,Coaraci,Rural,Pública,--,--,--
2022,Nordeste,BA,2908101,Cocos,Rural,Pública,--,--,--
2022,Nordeste,BA,2908200,Conceição da Feira,Rural,Pública,--,--,--
2022,Nordeste,BA,2908309,Conceição do Almeida,Rural,Pública,--,--,--
2022,Nordeste,BA,2908408,Conceição do Coité,Rural,Pública,84.6,7.6,7.8
2022,Nordeste,BA,2908507,Conceição do Jacuípe,Rural,Pública,--,--,--
2022,Nordeste,BA,2908606,Conde,Rural,Pública,--,--,--
2022,Nordeste,BA,2908705,Condeúba,Rural,Pública,--,--,--
2022,Nordeste,BA,2908804,Contendas do Sincorá,Rural,Pública,--,--,--
2022,Nordeste,BA,2908903,Coração de Maria,Rural,Pública,75.1,16.2,8.7
2022,Nordeste,BA,2909000,Cordeiros,Rural,Pública,--,--,--
2022,Nordeste,BA,2909109,Coribe,Rural,Pública,--,--,--
2022,Nordeste,BA,2909208,Coronel João Sá,Rural,Pública,--,--,--
2022,Nordeste,BA,2909307,Correntina,Rural,Pública,--,--,--
2022,Nordeste,BA,2909406,Cotegipe,Rural,Pública,--,--,--
2022,Nordeste,BA,2909505,Cravolândia,Rural,Pública,--,--,--
2022,Nordeste,BA,2909604,Crisópolis,Rural,Pública,--,--,--
2022,Nordeste,BA,2909703,Cristópolis,Rural,Pública,--,--,--
2022,Nordeste,BA,2909802,Cruz das Almas,Rural,Pública,--,--,--
2022,Nordeste,BA,2909901,Curaçá,Rural,Pública,78.8,7.2,14.0
2022,Nordeste,BA,2910008,Dário Meira,Rural,Pública,--,--,--
2022,Nordeste,BA,2910057,Dias d'Ávila,Rural,Pública,--,--,--
2022,Nordeste,BA,2910107,Dom Basílio,Rural,Pública,--,--,--
2022,Nordeste,BA,2910206,Dom Macedo Costa,Rural,Pública,--,--,--
2022,Nordeste,BA,2910305,Elísio Medrado,Rural,Pública,--,--,--
2022,Nordeste,BA,2910404,Encruzilhada,Rural,Pública,83.1,3.9,13.0
2022,Nordeste,BA,2910503,Entre Rios,Rural,Pública,78.1,5.7,16.2
2022,Nordeste,BA,2910602,Esplanada,Rural,Pública,--,--,--
2022,Nordeste,BA,2910701,Euclides da Cunha,Rural,Pública,80.2,4.7,15.1
2022,Nordeste,BA,2910727,Eunápolis,Rural,Pública,--,--,--
2022,Nordeste,BA,2910750,Fátima,Rural,Pública,--,--,--
2022,Nordeste,BA,2910776,Feira da Mata,Rural,Pública,--,--,--
2022,Nordeste,BA,2910800,Feira de Santana,Rural,Pública,72.4,15.0,12.6
2022,Nordeste,BA,2910859,Filadélfia,Rural,Pública,--,--,--
2022,Nordeste,BA,2910909,Firmino Alves,Rural,Pública,--,--,--
2022,Nordeste,BA,2911006,Floresta Azul,Rural,Pública,--,--,--
2022,Nordeste,BA,2911105,Formosa do Rio Preto,Rural,Pública,--,--,--
2022,Nordeste,BA,2911204,Gandu,Rural,Pública,--,--,--
2022,Nordeste,BA,2911253,Gavião,Rural,Pública,--,--,--
2022,Nordeste,BA,2911303,Gentio do Ouro,Rural,Pública,--,--,--
2022,Nordeste,BA,2911402,Glória,Rural,Pública,69.0,17.2,13.8
2022,Nordeste,BA,2911501,Gongogi,Rural,Pública,--,--,--
2022,Nordeste,BA,2911600,Governador Mangabeira,Rural,Pública,--,--,--
2022,Nordeste,BA,2911659,Guajeru,Rural,Pública,--,--,--
2022,Nordeste,BA,2911709,Guanambi,Rural,Pública,91.1,2.1,6.8
2022,Nordeste,BA,2911808,Guaratinga,Rural,Pública,--,--,--
2022,Nordeste,BA,2911857,Heliópolis,Rural,Pública,--,--,--
2022,Nordeste,BA,2911907,Iaçu,Rural,Pública,--,--,--
2022,Nordeste,BA,2912004,Ibiassucê,Rural,Pública,--,--,--
2022,Nordeste,BA,2912103,Ibicaraí,Rural,Pública,86.4,0.0,13.6
2022,Nordeste,BA,2912202,Ibicoara,Rural,Pública,78.7,2.8,18.5
2022,Nordeste,BA,2912301,Ibicuí,Rural,Pública,--,--,--
2022,Nordeste,BA,2912400,Ibipeba,Rural,Pública,85.7,6.3,8.0
2022,Nordeste,BA,2912509,Ibipitanga,Rural,Pública,--,--,--
2022,Nordeste,BA,2912608,Ibiquera,Rural,Pública,--,--,--
2022,Nordeste,BA,2912707,Ibirapitanga,Rural,Pública,75.8,12.6,11.6
2022,Nordeste,BA,2912806,Ibirapuã,Rural,Pública,--,--,--
2022,Nordeste,BA,2912905,Ibirataia,Rural,Pública,65.8,30.3,3.9
2022,Nordeste,BA,2913002,Ibitiara,Rural,Pública,93.5,0.0,6.5
2022,Nordeste,BA,2913101,Ibititá,Rural,Pública,--,--,--
2022,Nordeste,BA,2913200,Ibotirama,Rural,Pública,75.0,16.7,8.3
2022,Nordeste,BA,2913309,Ichu,Rural,Pública,--,--,--
2022,Nordeste,BA,2913408,Igaporã,Rural,Pública,--,--,--
2022,Nordeste,BA,2913457,Igrapiúna,Rural,Pública,--,--,--
2022,Nordeste,BA,2913507,Iguaí,Rural,Pública,--,--,--
2022,Nordeste,BA,2913606,Ilhéus,Rural,Pública,54.2,18.5,27.3
2022,Nordeste,BA,2913705,Inhambupe,Rural,Pública,68.3,2.5,29.2
2022,Nordeste,BA,2913804,Ipecaetá,Rural,Pública,--,--,--
2022,Nordeste,BA,2913903,Ipiaú,Rural,Pública,78.7,8.1,13.2
2022,Nordeste,BA,2914000,Ipirá,Rural,Pública,--,--,--
2022,Nordeste,BA,2914109,Ipupiara,Rural,Pública,--,--,--
2022,Nordeste,BA,2914208,Irajuba,Rural,Pública,--,--,--
2022,Nordeste,BA,2914307,Iramaia,Rural,Pública,--,--,--
2022,Nordeste,BA,2914406,Iraquara,Rural,Pública,73.6,20.7,5.7
2022,Nordeste,BA,2914505,Irará,Rural,Pública,--,--,--
2022,Nordeste,BA,2914604,Irecê,Rural,Pública,--,--,--
2022,Nordeste,BA,2914653,Itabela,Rural,Pública,--,--,--
2022,Nordeste,BA,2914703,Itaberaba,Rural,Pública,--,--,--
2022,Nordeste,BA,2914802,Itabuna,Rural,Pública,--,--,--
2022,Nordeste,BA,2914901,Itacaré,Rural,Pública,--,--,--
2022,Nordeste,BA,2915007,Itaeté,Rural,Pública,--,--,--
2022,Nordeste,BA,2915106,Itagi,Rural,Pública,--,--,--
2022,Nordeste,BA,2915205,Itagibá,Rural,Pública,--,--,--
2022,Nordeste,BA,2915353,Itaguaçu da Bahia,Rural,Pública,--,--,--
2022,Nordeste,BA,2915403,Itaju do Colônia,Rural,Pública,--,--,--
2022,Nordeste,BA,2915502,Itajuípe,Rural,Pública,--,--,--
2022,Nordeste,BA,2915601,Itamaraju,Rural,Pública,--,--,--
2022,Nordeste,BA,2915700,Itamari,Rural,Pública,--,--,--
2022,Nordeste,BA,2915809,Itambé,Rural,Pública,--,--,--
2022,Nordeste,BA,2915908,Itanagra,Rural,Pública,--,--,--
2022,Nordeste,BA,2916005,Itanhém,Rural,Pública,--,--,--
2022,Nordeste,BA,2916104,Itaparica,Rural,Pública,--,--,--
2022,Nordeste,BA,2916203,Itapé,Rural,Pública,--,--,--
2022,Nordeste,BA,2916302,Itapebi,Rural,Pública,--,--,--
2022,Nordeste,BA,2916401,Itapetinga,Rural,Pública,--,--,--
2022,Nordeste,BA,2916500,Itapicuru,Rural,Pública,66.0,18.9,15.1
2022,Nordeste,BA,2916609,Itapitanga,Rural,Pública,--,--,--
2022,Nordeste,BA,2916708,Itaquara,Rural,Pública,--,--,--
2022,Nordeste,BA,2916807,Itarantim,Rural,Pública,--,--,--
2022,Nordeste,BA,2916856,Itatim,Rural,Pública,--,--,--
2022,Nordeste,BA,2916906,Itiruçu,Rural,Pública,--,--,--
2022,Nordeste,BA,2917003,Itiúba,Rural,Pública,85.6,6.4,8.0
2022,Nordeste,BA,2917102,Itororó,Rural,Pública,66.4,0.0,33.6
2022,Nordeste,BA,2917201,Ituaçu,Rural,Pública,--,--,--
2022,Nordeste,BA,2917300,Ituberá,Rural,Pública,--,--,--
2022,Nordeste,BA,2917334,Iuiu,Rural,Pública,--,--,--
2022,Nordeste,BA,2917359,Jaborandi,Rural,Pública,--,--,--
2022,Nordeste,BA,2917409,Jacaraci,Rural,Pública,--,--,--
2022,Nordeste,BA,2917508,Jacobina,Rural,Pública,75.8,10.2,14.0
2022,Nordeste,BA,2917607,Jaguaquara,Rural,Pública,65.4,25.9,8.7
2022,Nordeste,BA,2917706,Jaguarari,Rural,Pública,90.4,2.7,6.9
2022,Nordeste,BA,2917805,Jaguaripe,Rural,Pública,74.7,14.6,10.7
2022,Nordeste,BA,2917904,Jandaíra,Rural,Pública,--,--,--
2022,Nordeste,BA,2918001,Jequié,Rural,Pública,--,--,--
2022,Nordeste,BA,2918100,Jeremoabo,Rural,Pública,79.5,10.3,10.2
2022,Nordeste,BA,2918209,Jiquiriçá,Rural,Pública,--,--,--
2022,Nordeste,BA,2918308,Jitaúna,Rural,Pública,--,--,--
2022,Nordeste,BA,2918357,João Dourado,Rural,Pública,--,--,--
2022,Nordeste,BA,2918407,Juazeiro,Rural,Pública,71.8,9.1,19.1
2022,Nordeste,BA,2918456,Jucuruçu,Rural,Pública,--,--,--
2022,Nordeste,BA,2918506,Jussara,Rural,Pública,--,--,--
2022,Nordeste,BA,2918555,Jussari,Rural,Pública,--,--,--
2022,Nordeste,BA,2918605,Jussiape,Rural,Pública,--,--,--
2022,Nordeste,BA,2918704,Lafaiete Coutinho,Rural,Pública,--,--,--
2022,Nordeste,BA,2918753,Lagoa Real,Rural,Pública,--,--,--
2022,Nordeste,BA,2918803,Laje,Rural,Pública,--,--,--
2022,Nordeste,BA,2918902,Lajedão,Rural,Pública,--,--,--
2022,Nordeste,BA,2919009,Lajedinho,Rural,Pública,--,--,--
2022,Nordeste,BA,2919058,Lajedo do Tabocal,Rural,Pública,--,--,--
2022,Nordeste,BA,2919108,Lamarão,Rural,Pública,85.7,13.1,1.2
2022,Nordeste,BA,2919157,Lapão,Rural,Pública,72.6,8.6,18.8
2022,Nordeste,BA,2919306,Lençóis,Rural,Pública,--,--,--
2022,Nordeste,BA,2919405,Licínio de Almeida,Rural,Pública,--,--,--
2022,Nordeste,BA,2919504,Livramento de Nossa Senhora,Rural,Pública,--,--,--
2022,Nordeste,BA,2919553,Luís Eduardo Magalhães,Rural,Pública,--,--,--
2022,Nordeste,BA,2919603,Macajuba,Rural,Pública,--,--,--
2022,Nordeste,BA,2919702,Macarani,Rural,Pública,--,--,--
2022,Nordeste,BA,2919801,Macaúbas,Rural,Pública,--,--,--
2022,Nordeste,BA,2919900,Macururé,Rural,Pública,--,--,--
2022,Nordeste,BA,2919959,Maetinga,Rural,Pública,--,--,--
2022,Nordeste,BA,2920007,Maiquinique,Rural,Pública,--,--,--
2022,Nordeste,BA,2920106,Mairi,Rural,Pública,--,--,--
2022,Nordeste,BA,2920205,Malhada,Rural,Pública,--,--,--
2022,Nordeste,BA,2920304,Malhada de Pedras,Rural,Pública,--,--,--
2022,Nordeste,BA,2920403,Manoel Vitorino,Rural,Pública,75.6,6.0,18.4
2022,Nordeste,BA,2920452,Mansidão,Rural,Pública,--,--,--
2022,Nordeste,BA,2920502,Maracás,Rural,Pública,--,--,--
2022,Nordeste,BA,2920601,Maragogipe,Rural,Pública,65.4,23.1,11.5
2022,Nordeste,BA,2920700,Maraú,Rural,Pública,78.0,7.5,14.5
2022,Nordeste,BA,2920809,Marcionílio Souza,Rural,Pública,--,--,--
2022,Nordeste,BA,2920908,Mascote,Rural,Pública,99.7,0.0,0.3
2022,Nordeste,BA,2921005,Mata de São João,Rural,Pública,--,--,--
2022,Nordeste,BA,2921054,Matina,Rural,Pública,--,--,--
2022,Nordeste,BA,2921104,Medeiros Neto,Rural,Pública,79.3,9.8,10.9
2022,Nordeste,BA,2921203,Miguel Calmon,Rural,Pública,--,--,--
2022,Nordeste,BA,2921302,Milagres,Rural,Pública,--,--,--
2022,Nordeste,BA,2921401,Mirangaba,Rural,Pública,--,--,--
2022,Nordeste,BA,2921450,Mirante,Rural,Pública,--,--,--
2022,Nordeste,BA,2921500,Monte Santo,Rural,Pública,72.1,6.7,21.2
2022,Nordeste,BA,2921609,Morpará,Rural,Pública,--,--,--
2022,Nordeste,BA,2921708,Morro do Chapéu,Rural,Pública,61.2,29.3,9.5
2022,Nordeste,BA,2921807,Mortugaba,Rural,Pública,--,--,--
2022,Nordeste,BA,2921906,Mucugê,Rural,Pública,--,--,--
2022,Nordeste,BA,2922003,Mucuri,Rural,Pública,75.0,1.9,23.1
2022,Nordeste,BA,2922052,Mulungu do Morro,Rural,Pública,--,--,--
2022,Nordeste,BA,2922102,Mundo Novo,Rural,Pública,--,--,--
2022,Nordeste,BA,2922201,Muniz Ferreira,Rural,Pública,--,--,--
2022,Nordeste,BA,2922250,Muquém do São Francisco,Rural,Pública,93.1,2.9,4.0
2022,Nordeste,BA,2922300,Muritiba,Rural,Pública,58.1,11.0,30.9
2022,Nordeste,BA,2922409,Mutuípe,Rural,Pública,--,--,--
2022,Nordeste,BA,2922508,Nazaré,Rural,Pública,--,--,--
2022,Nordeste,BA,2922607,Nilo Peçanha,Rural,Pública,--,--,--
2022,Nordeste,BA,2922656,Nordestina,Rural,Pública,--,--,--
2022,Nordeste,BA,2922706,Nova Canaã,Rural,Pública,--,--,--
2022,Nordeste,BA,2922730,Nova Fátima,Rural,Pública,--,--,--
2022,Nordeste,BA,2922755,Nova Ibiá,Rural,Pública,--,--,--
2022,Nordeste,BA,2922805,Nova Itarana,Rural,Pública,--,--,--
2022,Nordeste,BA,2922854,Nova Redenção,Rural,Pública,--,--,--
2022,Nordeste,BA,2922904,Nova Soure,Rural,Pública,--,--,--
2022,Nordeste,BA,2923001,Nova Viçosa,Rural,Pública,71.5,12.5,16.0
2022,Nordeste,BA,2923035,Novo Horizonte,Rural,Pública,--,--,--
2022,Nordeste,BA,2923050,Novo Triunfo,Rural,Pública,--,--,--
2022,Nordeste,BA,2923100,Olindina,Rural,Pública,59.5,22.1,18.4
2022,Nordeste,BA,2923209,Oliveira dos Brejinhos,Rural,Pública,--,--,--
2022,Nordeste,BA,2923308,Ouriçangas,Rural,Pública,--,--,--
2022,Nordeste,BA,2923357,Ourolândia,Rural,Pública,--,--,--
2022,Nordeste,BA,2923407,Palmas de Monte Alto,Rural,Pública,--,--,--
2022,Nordeste,BA,2923506,Palmeiras,Rural,Pública,--,--,--
2022,Nordeste,BA,2923605,Paramirim,Rural,Pública,--,--,--
2022,Nordeste,BA,2923704,Paratinga,Rural,Pública,77.1,3.8,19.1
2022,Nordeste,BA,2923803,Paripiranga,Rural,Pública,--,--,--
2022,Nordeste,BA,2923902,Pau Brasil,Rural,Pública,51.3,10.0,38.7
2022,Nordeste,BA,2924009,Paulo Afonso,Rural,Pública,--,--,--
2022,Nordeste,BA,2924058,Pé de Serra,Rural,Pública,--,--,--
2022,Nordeste,BA,2924108,Pedrão,Rural,Pública,--,--,--
2022,Nordeste,BA,2924207,Pedro Alexandre,Rural,Pública,63.5,26.0,10.5
2022,Nordeste,BA,2924306,Piatã,Rural,Pública,94.6,0.0,5.4
2022,Nordeste,BA,2924405,Pilão Arcado,Rural,Pública,--,--,--
2022,Nordeste,BA,2924504,Pindaí,Rural,Pública,--,--,--
2022,Nordeste,BA,2924603,Pindobaçu,Rural,Pública,78.5,8.2,13.3
2022,Nordeste,BA,2924652,Pintadas,Rural,Pública,--,--,--
2022,Nordeste,BA,2924678,Piraí do Norte,Rural,Pública,--,--,--
2022,Nordeste,BA,2924702,Piripá,Rural,Pública,--,--,--
2022,Nordeste,BA,2924801,Piritiba,Rural,Pública,--,--,--
2022,Nordeste,BA,2924900,Planaltino,Rural,Pública,--,--,--
2022,Nordeste,BA,2925006,Planalto,Rural,Pública,--,--,--
2022,Nordeste,BA,2925105,Poções,Rural,Pública,--,--,--
2022,Nordeste,BA,2925204,Pojuca,Rural,Pública,--,--,--
2022,Nordeste,BA,2925253,Ponto Novo,Rural,Pública,--,--,--
2022,Nordeste,BA,2925303,Porto Seguro,Rural,Pública,69.3,1.1,29.6
2022,Nordeste,BA,2925402,Potiraguá,Rural,Pública,--,--,--
2022,Nordeste,BA,2925501,Prado,Rural,Pública,62.5,10.7,26.8
2022,Nordeste,BA,2925600,Presidente Dutra,Rural,Pública,--,--,--
2022,Nordeste,BA,2925709,Presidente Jânio Quadros,Rural,Pública,--,--,--
2022,Nordeste,BA,2925758,Presidente Tancredo Neves,Rural,Pública,--,--,--
2022,Nordeste,BA,2925808,Queimadas,Rural,Pública,--,--,--
2022,Nordeste,BA,2925907,Quijingue,Rural,Pública,82.0,6.4,11.6
2022,Nordeste,BA,2925931,Quixabeira,Rural,Pública,--,--,--
2022,Nordeste,BA,2925956,Rafael Jambeiro,Rural,Pública,85.3,5.9,8.8
2022,Nordeste,BA,2926004,Remanso,Rural,Pública,--,--,--
2022,Nordeste,BA,2926103,Retirolândia,Rural,Pública,--,--,--
2022,Nordeste,BA,2926202,Riachão das Neves,Rural,Pública,72.9,5.4,21.7
2022,Nordeste,BA,2926301,Riachão do Jacuípe,Rural,Pública,88.8,3.3,7.9
2022,Nordeste,BA,2926400,Riacho de Santana,Rural,Pública,--,--,--
2022,Nordeste,BA,2926509,Ribeira do Amparo,Rural,Pública,--,--,--
2022,Nordeste,BA,2926608,Ribeira do Pombal,Rural,Pública,79.8,6.4,13.8
2022,Nordeste,BA,2926657,Ribeirão do Largo,Rural,Pública,--,--,--
2022,Nordeste,BA,2926707,Rio de Contas,Rural,Pública,99.1,0.9,0.0
2022,Nordeste,BA,2926806,Rio do Antônio,Rural,Pública,69.5,12.8,17.7
2022,Nordeste,BA,2926905,Rio do Pires,Rural,Pública,--,--,--
2022,Nordeste,BA,2927002,Rio Real,Rural,Pública,--,--,--
2022,Nordeste,BA,2927101,Rodelas,Rural,Pública,94.4,2.8,2.8
2022,Nordeste,BA,2927200,Ruy Barbosa,Rural,Pública,--,--,--
2022,Nordeste,BA,2927309,Salinas da Margarida,Rural,Pública,--,--,--
2022,Nordeste,BA,2927408,Salvador,Rural,Pública,--,--,--
2022,Nordeste,BA,2927507,Santa Bárbara,Rural,Pública,--,--,--
2022,Nordeste,BA,2927606,Santa Brígida,Rural,Pública,--,--,--
2022,Nordeste,BA,2927705,Santa Cruz Cabrália,Rural,Pública,--,--,--
2022,Nordeste,BA,2927804,Santa Cruz da Vitória,Rural,Pública,--,--,--
2022,Nordeste,BA,2927903,Santa Inês,Rural,Pública,96.5,1.3,2.2
2022,Nordeste,BA,2928000,Santaluz,Rural,Pública,82.4,14.5,3.1
2022,Nordeste,BA,2928059,Santa Luzia,Rural,Pública,--,--,--
2022,Nordeste,BA,2928109,Santa Maria da Vitória,Rural,Pública,--,--,--
2022,Nordeste,BA,2928208,Santana,Rural,Pública,--,--,--
2022,Nordeste,BA,2928307,Santanópolis,Rural,Pública,--,--,--
2022,Nordeste,BA,2928406,Santa Rita de Cássia,Rural,Pública,--,--,--
2022,Nordeste,BA,2928505,Santa Terezinha,Rural,Pública,--,--,--
2022,Nordeste,BA,2928604,Santo Amaro,Rural,Pública,53.7,20.4,25.9
2022,Nordeste,BA,2928703,Santo Antônio de Jesus,Rural,Pública,--,--,--
2022,Nordeste,BA,2928802,Santo Estêvão,Rural,Pública,--,--,--
2022,Nordeste,BA,2928901,São Desidério,Rural,Pública,70.6,12.1,17.3
2022,Nordeste,BA,2928950,São Domingos,Rural,Pública,--,--,--
2022,Nordeste,BA,2929008,São Félix,Rural,Pública,--,--,--
2022,Nordeste,BA,2929057,São Félix do Coribe,Rural,Pública,--,--,--
2022,Nordeste,BA,2929107,São Felipe,Rural,Pública,--,--,--
2022,Nordeste,BA,2929206,São Francisco do Conde,Rural,Pública,80.7,4.0,15.3
2022,Nordeste,BA,2929255,São Gabriel,Rural,Pública,84.4,8.2,7.4
2022,Nordeste,BA,2929305,São Gonçalo dos Campos,Rural,Pública,--,--,--
2022,Nordeste,BA,2929354,São José da Vitória,Rural,Pública,--,--,--
2022,Nordeste,BA,2929370,São José do Jacuípe,Rural,Pública,--,--,--
2022,Nordeste,BA,2929404,São Miguel das Matas,Rural,Pública,--,--,--
2022,Nordeste,BA,2929503,São Sebastião do Passé,Rural,Pública,--,--,--
2022,Nordeste,BA,2929602,Sapeaçu,Rural,Pública,72.3,2.7,25.0
2022,Nordeste,BA,2929701,Sátiro Dias,Rural,Pública,--,--,--
2022,Nordeste,BA,2929750,Saubara,Rural,Pública,--,--,--
2022,Nordeste,BA,2929800,Saúde,Rural,Pública,--,--,--
2022,Nordeste,BA,2929909,Seabra,Rural,Pública,--,--,--
2022,Nordeste,BA,2930006,Sebastião Laranjeiras,Rural,Pública,--,--,--
2022,Nordeste,BA,2930105,Senhor do Bonfim,Rural,Pública,86.9,10.7,2.4
2022,Nordeste,BA,2930154,Serra do Ramalho,Rural,Pública,--,--,--
2022,Nordeste,BA,2930204,Sento Sé,Rural,Pública,--,--,--
2022,Nordeste,BA,2930303,Serra Dourada,Rural,Pública,--,--,--
2022,Nordeste,BA,2930402,Serra Preta,Rural,Pública,71.5,15.6,12.9
2022,Nordeste,BA,2930501,Serrinha,Rural,Pública,74.9,11.4,13.7
2022,Nordeste,BA,2930600,Serrolândia,Rural,Pública,--,--,--
2022,Nordeste,BA,2930709,Simões Filho,Rural,Pública,75.3,19.0,5.7
2022,Nordeste,BA,2930758,Sítio do Mato,Rural,Pública,92.0,2.9,5.1
2022,Nordeste,BA,2930766,Sítio do Quinto,Rural,Pública,--,--,--
2022,Nordeste,BA,2930774,Sobradinho,Rural,Pública,--,--,--
2022,Nordeste,BA,2930808,Souto Soares,Rural,Pública,--,--,--
2022,Nordeste,BA,2930907,Tabocas do Brejo Velho,Rural,Pública,--,--,--
2022,Nordeste,BA,2931004,Tanhaçu,Rural,Pública,76.4,4.3,19.3
2022,Nordeste,BA,2931053,Tanque Novo,Rural,Pública,--,--,--
2022,Nordeste,BA,2931103,Tanquinho,Rural,Pública,--,--,--
2022,Nordeste,BA,2931202,Taperoá,Rural,Pública,--,--,--
2022,Nordeste,BA,2931301,Tapiramutá,Rural,Pública,--,--,--
2022,Nordeste,BA,2931350,Teixeira de Freitas,Rural,Pública,--,--,--
2022,Nordeste,BA,2931400,Teodoro Sampaio,Rural,Pública,70.0,22.2,7.8
2022,Nordeste,BA,2931509,Teofilândia,Rural,Pública,--,--,--
2022,Nordeste,BA,2931608,Teolândia,Rural,Pública,--,--,--
